pair_id,index_symbol,carrier,leg,horizon,index_row,timestamp,direction
000688.SH:R1_A:94602:104698,000688.SH,588000.SH,control,15,104713,2022-05-13T10:44:00+08:00,1
000688.SH:R1_A:94602:104698,000688.SH,588000.SH,control,30,104728,2022-05-13T10:59:00+08:00,1
000688.SH:R1_A:94602:104698,000688.SH,588000.SH,control,60,104758,2022-05-13T11:29:00+08:00,1
000688.SH:R1_A:94602:104698,000688.SH,588000.SH,control,120,104818,2022-05-13T13:59:00+08:00,1
000688.SH:R1_A:94602:104698,000688.SH,588000.SH,control,240,104938,2022-05-16T10:29:00+08:00,1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,0,94644,2022-03-09T10:55:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,1,94645,2022-03-09T10:56:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,5,94649,2022-03-09T11:00:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,15,94659,2022-03-09T11:10:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,30,94674,2022-03-09T11:25:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,60,94704,2022-03-09T13:25:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,120,94764,2022-03-09T14:25:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,event,240,94884,2022-03-10T10:55:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,0,95103,2022-03-11T10:34:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,1,95104,2022-03-11T10:35:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,5,95108,2022-03-11T10:39:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,15,95118,2022-03-11T10:49:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,30,95133,2022-03-11T11:04:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,60,95163,2022-03-11T13:04:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,120,95223,2022-03-11T14:04:00+08:00,-1
000688.SH:R1_A:94644:95103,000688.SH,588000.SH,control,240,95343,2022-03-14T10:34:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,0,94657,2022-03-09T11:08:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,1,94658,2022-03-09T11:09:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,5,94662,2022-03-09T11:13:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,15,94672,2022-03-09T11:23:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,30,94687,2022-03-09T13:08:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,60,94717,2022-03-09T13:38:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,120,94777,2022-03-09T14:38:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,event,240,94897,2022-03-10T11:08:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,0,118198,2022-08-02T11:29:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,1,118199,2022-08-02T11:30:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,5,118203,2022-08-02T13:04:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,15,118213,2022-08-02T13:14:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,30,118228,2022-08-02T13:29:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,60,118258,2022-08-02T13:59:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,120,118318,2022-08-02T14:59:00+08:00,-1
000688.SH:R1_A:94657:118198,000688.SH,588000.SH,control,240,118438,2022-08-03T11:29:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,0,94697,2022-03-09T13:18:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,1,94698,2022-03-09T13:19:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,5,94702,2022-03-09T13:23:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,15,94712,2022-03-09T13:33:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,30,94727,2022-03-09T13:48:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,60,94757,2022-03-09T14:18:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,120,94817,2022-03-10T09:48:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,event,240,94937,2022-03-10T13:18:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,0,118202,2022-08-02T13:03:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,1,118203,2022-08-02T13:04:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,5,118207,2022-08-02T13:08:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,15,118217,2022-08-02T13:18:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,30,118232,2022-08-02T13:33:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,60,118262,2022-08-02T14:03:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,120,118322,2022-08-03T09:33:00+08:00,-1
000688.SH:R1_A:94697:118202,000688.SH,588000.SH,control,240,118442,2022-08-03T13:03:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,0,94721,2022-03-09T13:42:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,1,94722,2022-03-09T13:43:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,5,94726,2022-03-09T13:47:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,15,94736,2022-03-09T13:57:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,30,94751,2022-03-09T14:12:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,60,94781,2022-03-09T14:42:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,120,94841,2022-03-10T10:12:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,event,240,94961,2022-03-10T13:42:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,0,89687,2022-02-08T13:48:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,1,89688,2022-02-08T13:49:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,5,89692,2022-02-08T13:53:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,15,89702,2022-02-08T14:03:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,30,89717,2022-02-08T14:18:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,60,89747,2022-02-08T14:48:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,120,89807,2022-02-09T10:18:00+08:00,-1
000688.SH:R1_A:94721:89687,000688.SH,588000.SH,control,240,89927,2022-02-09T13:48:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,0,94740,2022-03-09T14:01:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,1,94741,2022-03-09T14:02:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,5,94745,2022-03-09T14:06:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,15,94755,2022-03-09T14:16:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,30,94770,2022-03-09T14:31:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,60,94800,2022-03-10T09:31:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,120,94860,2022-03-10T10:31:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,event,240,94980,2022-03-10T14:01:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,0,125725,2022-09-15T14:26:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,1,125726,2022-09-15T14:27:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,5,125730,2022-09-15T14:31:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,15,125740,2022-09-15T14:41:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,30,125755,2022-09-15T14:56:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,60,125785,2022-09-16T09:56:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,120,125845,2022-09-16T10:56:00+08:00,-1
000688.SH:R1_A:94740:125725,000688.SH,588000.SH,control,240,125965,2022-09-16T14:26:00+08:00,-1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,0,94818,2022-03-10T09:49:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,1,94819,2022-03-10T09:50:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,5,94823,2022-03-10T09:54:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,15,94833,2022-03-10T10:04:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,30,94848,2022-03-10T10:19:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,60,94878,2022-03-10T10:49:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,120,94938,2022-03-10T13:19:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,event,240,95058,2022-03-11T09:49:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,0,116668,2022-07-25T09:59:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,1,116669,2022-07-25T10:00:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,5,116673,2022-07-25T10:04:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,15,116683,2022-07-25T10:14:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,30,116698,2022-07-25T10:29:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,60,116728,2022-07-25T10:59:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,120,116788,2022-07-25T13:29:00+08:00,1
000688.SH:R1_A:94818:116668,000688.SH,588000.SH,control,240,116908,2022-07-26T09:59:00+08:00,1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,0,95543,2022-03-15T09:54:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,1,95544,2022-03-15T09:55:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,5,95548,2022-03-15T09:59:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,15,95558,2022-03-15T10:09:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,30,95573,2022-03-15T10:24:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,60,95603,2022-03-15T10:54:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,120,95663,2022-03-15T13:24:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,event,240,95783,2022-03-16T09:54:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,0,95542,2022-03-15T09:53:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,1,95543,2022-03-15T09:54:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,5,95547,2022-03-15T09:58:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,15,95557,2022-03-15T10:08:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,30,95572,2022-03-15T10:23:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,60,95602,2022-03-15T10:53:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,120,95662,2022-03-15T13:23:00+08:00,-1
000688.SH:R1_A:95543:95542,000688.SH,588000.SH,control,240,95782,2022-03-16T09:53:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,0,95764,2022-03-16T09:35:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,1,95765,2022-03-16T09:36:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,5,95769,2022-03-16T09:40:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,15,95779,2022-03-16T09:50:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,30,95794,2022-03-16T10:05:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,60,95824,2022-03-16T10:35:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,120,95884,2022-03-16T13:05:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,event,240,96004,2022-03-17T09:35:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,0,95534,2022-03-15T09:45:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,1,95535,2022-03-15T09:46:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,5,95539,2022-03-15T09:50:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,15,95549,2022-03-15T10:00:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,30,95564,2022-03-15T10:15:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,60,95594,2022-03-15T10:45:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,120,95654,2022-03-15T13:15:00+08:00,-1
000688.SH:R1_A:95764:95534,000688.SH,588000.SH,control,240,95774,2022-03-16T09:45:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,0,95780,2022-03-16T09:51:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,1,95781,2022-03-16T09:52:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,5,95785,2022-03-16T09:56:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,15,95795,2022-03-16T10:06:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,30,95810,2022-03-16T10:21:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,60,95840,2022-03-16T10:51:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,120,95900,2022-03-16T13:21:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,event,240,96020,2022-03-17T09:51:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,0,97224,2022-03-24T09:55:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,1,97225,2022-03-24T09:56:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,5,97229,2022-03-24T10:00:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,15,97239,2022-03-24T10:10:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,30,97254,2022-03-24T10:25:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,60,97284,2022-03-24T10:55:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,120,97344,2022-03-24T13:25:00+08:00,-1
000688.SH:R1_A:95780:97224,000688.SH,588000.SH,control,240,97464,2022-03-25T09:55:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,0,95828,2022-03-16T10:39:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,1,95829,2022-03-16T10:40:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,5,95833,2022-03-16T10:44:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,15,95843,2022-03-16T10:54:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,30,95858,2022-03-16T11:09:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,60,95888,2022-03-16T13:09:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,120,95948,2022-03-16T14:09:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,event,240,96068,2022-03-17T10:39:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,0,103745,2022-05-09T10:36:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,1,103746,2022-05-09T10:37:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,5,103750,2022-05-09T10:41:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,15,103760,2022-05-09T10:51:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,30,103775,2022-05-09T11:06:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,60,103805,2022-05-09T13:06:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,120,103865,2022-05-09T14:06:00+08:00,-1
000688.SH:R1_A:95828:103745,000688.SH,588000.SH,control,240,103985,2022-05-10T10:36:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,0,95895,2022-03-16T13:16:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,1,95896,2022-03-16T13:17:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,5,95900,2022-03-16T13:21:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,15,95910,2022-03-16T13:31:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,30,95925,2022-03-16T13:46:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,60,95955,2022-03-16T14:16:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,120,96015,2022-03-17T09:46:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,event,240,96135,2022-03-17T13:16:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,0,118202,2022-08-02T13:03:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,1,118203,2022-08-02T13:04:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,5,118207,2022-08-02T13:08:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,15,118217,2022-08-02T13:18:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,30,118232,2022-08-02T13:33:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,60,118262,2022-08-02T14:03:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,120,118322,2022-08-03T09:33:00+08:00,-1
000688.SH:R1_A:95895:118202,000688.SH,588000.SH,control,240,118442,2022-08-03T13:03:00+08:00,-1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,0,96034,2022-03-17T10:05:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,1,96035,2022-03-17T10:06:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,5,96039,2022-03-17T10:10:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,15,96049,2022-03-17T10:20:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,30,96064,2022-03-17T10:35:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,60,96094,2022-03-17T11:05:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,120,96154,2022-03-17T13:35:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,event,240,96274,2022-03-18T10:05:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,0,105172,2022-05-17T10:23:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,1,105173,2022-05-17T10:24:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,5,105177,2022-05-17T10:28:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,15,105187,2022-05-17T10:38:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,30,105202,2022-05-17T10:53:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,60,105232,2022-05-17T11:23:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,120,105292,2022-05-17T13:53:00+08:00,1
000688.SH:R1_A:96034:105172,000688.SH,588000.SH,control,240,105412,2022-05-18T10:23:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,0,96082,2022-03-17T10:53:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,1,96083,2022-03-17T10:54:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,5,96087,2022-03-17T10:58:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,15,96097,2022-03-17T11:08:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,30,96112,2022-03-17T11:23:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,60,96142,2022-03-17T13:23:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,120,96202,2022-03-17T14:23:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,event,240,96322,2022-03-18T10:53:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,0,105187,2022-05-17T10:38:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,1,105188,2022-05-17T10:39:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,5,105192,2022-05-17T10:43:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,15,105202,2022-05-17T10:53:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,30,105217,2022-05-17T11:08:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,60,105247,2022-05-17T13:08:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,120,105307,2022-05-17T14:08:00+08:00,1
000688.SH:R1_A:96082:105187,000688.SH,588000.SH,control,240,105427,2022-05-18T10:38:00+08:00,1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,0,96266,2022-03-18T09:57:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,1,96267,2022-03-18T09:58:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,5,96271,2022-03-18T10:02:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,15,96281,2022-03-18T10:12:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,30,96296,2022-03-18T10:27:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,60,96326,2022-03-18T10:57:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,120,96386,2022-03-18T13:27:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,event,240,96506,2022-03-21T09:57:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,0,132008,2022-10-31T09:39:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,1,132009,2022-10-31T09:40:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,5,132013,2022-10-31T09:44:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,15,132023,2022-10-31T09:54:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,30,132038,2022-10-31T10:09:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,60,132068,2022-10-31T10:39:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,120,132128,2022-10-31T13:09:00+08:00,-1
000688.SH:R1_A:96266:132008,000688.SH,588000.SH,control,240,132248,2022-11-01T09:39:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,0,96294,2022-03-18T10:25:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,1,96295,2022-03-18T10:26:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,5,96299,2022-03-18T10:30:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,15,96309,2022-03-18T10:40:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,30,96324,2022-03-18T10:55:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,60,96354,2022-03-18T11:25:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,120,96414,2022-03-18T13:55:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,event,240,96534,2022-03-21T10:25:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,0,135658,2022-11-21T10:29:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,1,135659,2022-11-21T10:30:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,5,135663,2022-11-21T10:34:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,15,135673,2022-11-21T10:44:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,30,135688,2022-11-21T10:59:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,60,135718,2022-11-21T11:29:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,120,135778,2022-11-21T13:59:00+08:00,-1
000688.SH:R1_A:96294:135658,000688.SH,588000.SH,control,240,135898,2022-11-22T10:29:00+08:00,-1
000688.SH:R1_A:96349:118198,000688.SH,588000.SH,event,0,96349,2022-03-18T11:20:00+08:00,-1
000688.SH:R1_A:96349:118198,000688.SH,588000.SH,event,1,96350,2022-03-18T11:21:00+08:00,-1
000688.SH:R1_A:96349:118198,000688.SH,588000.SH,event,5,96354,2022-03-18T11:25:00+08:00,-1
000688.SH:R1_A:96349:118198,000688.SH,588000.SH,event,15,96364,2022-03-18T13:05:00+08:00,-1
000688.SH:R1_A:96349:118198,000688.SH,588000.SH,event,30,96379,2022-03-18T13:20:00+08:00,-1
