SecurityID,DateTime,SettlementGroupID,SettlementID,LastPrice,PreSettlementPrice,PreClosePrice,PreOpenInterest,OpenPrice,HighPrice,LowPrice,Volume,Turnover,AveragePrice,OpenInterest,ClosePrice,SettlementPrice,UpperLimitPrice,LowerLimitPrice,PreDelta,CurrDelta,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,DerivedQuoteStatus
MO2309-C-5800,20221206093251900,SG01,1,871.8,871.8,871.8,129,0.0,0.0,0.0,0,0,871.8,129,0,0,1543.2,200.4,0,0,857.2,857.0,855.8,855.4,854.8,6,3,1,12,24,874.0,874.2,875.6,875.8,878.0,6,13,18,12,12,EXECUTABLE
MO2309-C-6000,20221206093251900,SG01,1,740.8,732.4,740.8,132,0.0,0.0,0.0,0,0,740.8,132,0,0,1403.8,61.0,0,0,734.2,728.6,726.4,726.2,726.0,1,1,17,3,12,745.6,746.4,746.6,746.8,747.4,8,11,24,12,6,EXECUTABLE
MO2309-C-6200,20221206093251900,SG01,1,609.0,615.2,609.0,149,0.0,0.0,0.0,0,0,609.0,149,0,0,1286.6,0.2,0,0,614.4,613.6,613.2,610.8,610.6,1,1,6,11,42,628.0,628.2,630.6,631.0,631.8,8,6,5,30,12,EXECUTABLE
MO2309-C-6400,20221206093251900,SG01,1,549.0,509.2,549.0,157,0.0,0.0,0.0,0,0,549.0,157,0,0,1180.6,0.2,0,0,510.6,510.0,509.8,509.6,509.0,1,6,1,29,6,523.6,524.8,525.0,525.4,526.8,2,23,12,15,24,EXECUTABLE
MO2309-C-6600,20221206093251900,SG01,1,427.0,419.8,427.0,170,0.0,0.0,0.0,0,0,427.0,170,0,0,1091.2,0.2,0,0,422.4,420.2,419.6,419.4,419.2,1,3,6,12,13,432.8,433.4,434.8,435.0,435.6,2,17,18,24,6,EXECUTABLE
MO2309-C-6800,20221206093251900,SG01,1,346.0,340.6,346.0,139,0.0,0.0,0.0,0,0,346.0,139,0,0,1012.0,0.2,0,0,342.2,342.0,341.2,341.0,340.6,1,3,6,1,12,353.2,353.6,353.8,354.2,354.6,2,11,6,6,30,EXECUTABLE
MO2309-C-7000,20221206093251900,SG01,1,279.0,277.4,279.0,200,0.0,0.0,0.0,0,0,279.0,200,0,0,948.8,0.2,0,0,273.6,272.8,272.6,270.8,270.4,1,15,12,18,24,284.2,285.0,286.6,287.0,288.0,1,2,6,6,35,EXECUTABLE
MO2309-P-6000,20221206093251900,SG01,1,312.6,299.6,312.6,48,0.0,0.0,0.0,0,0,312.6,48,0,0,971.0,0.2,0,0,294.8,293.2,291.6,291.2,291.0,1,14,5,42,12,306.4,306.6,306.8,308.6,309.4,6,3,13,29,18,EXECUTABLE
MO2309-P-6600,20221206093251900,SG01,1,578.4,577.0,578.4,46,0.0,0.0,0.0,0,0,578.4,46,0,0,1248.4,0.2,0,0,569.0,568.4,566.8,566.4,565.4,2,17,6,18,6,581.8,584.6,584.8,585.8,586.2,1,6,3,24,6,EXECUTABLE
MO2309-P-6800,20221206093251900,SG01,1,675.8,691.0,675.8,36,0.0,0.0,0.0,0,0,675.8,36,0,0,1362.4,19.6,0,0,686.2,685.8,684.0,683.4,683.2,8,6,18,17,18,700.0,702.8,704.2,704.8,705.0,1,18,3,23,12,EXECUTABLE
MO2309-P-7000,20221206093251900,SG01,1,818.6,825.4,818.6,47,0.0,0.0,0.0,0,0,818.6,47,0,0,1496.8,154.0,0,0,815.4,815.0,813.0,812.4,811.8,6,13,24,6,15,828.8,830.8,833.6,835.8,836.0,1,6,12,3,23,EXECUTABLE
MO2212-C-5700,20221206093251900,SG01,1,1015.2,996.2,1015.2,53,0.0,0.0,0.0,0,0,1015.2,53,0,0,1667.6,324.8,0,0,1005.0,1004.8,1004.0,1002.8,1002.6,6,14,10,6,6,1013.2,1013.6,1014.0,1015.2,1015.4,3,10,6,6,16,EXECUTABLE
MO2303-C-5600,20221206093251900,SG01,1,1052.0,1050.4,1052.0,66,0.0,0.0,0.0,0,0,1052.0,66,0,0,1721.8,379.0,0,0,1045.0,1043.2,1041.8,1040.2,1039.2,6,6,18,18,18,1057.4,1058.0,1058.2,1058.8,1059.8,18,28,12,6,6,EXECUTABLE
MO2306-C-5600,20221206093251900,SG01,1,999.6,1010.8,999.6,32,0.0,0.0,0.0,0,0,999.6,32,0,0,1682.2,339.4,0,0,1003.6,1003.4,1003.2,1000.0,999.6,6,6,5,48,7,1020.6,1022.4,1022.8,1023.4,1024.4,4,12,24,18,12,EXECUTABLE
MO2306-P-5600,20221206093251900,SG01,1,103.0,103.0,103.0,75,0.0,0.0,0.0,0,0,103.0,75,0,0,774.4,0.2,0,0,101.4,100.2,100.0,99.8,99.6,1,28,42,3,12,106.0,106.2,106.8,107.2,107.6,6,6,18,34,18,EXECUTABLE
MO2309-C-5600,20221206093251900,SG01,1,934.4,1008.8,934.4,116,0.0,0.0,0.0,0,0,934.4,116,0,0,1680.2,337.4,0,0,1001.0,999.4,996.8,996.4,996.2,1,6,18,14,34,1019.4,1020.2,1021.0,1021.2,1021.4,8,18,9,27,6,EXECUTABLE
MO2212-C-5600,20221206093251900,SG01,1,1116.8,1096.0,1116.8,48,0.0,0.0,0.0,0,0,1116.8,48,0,0,1767.4,424.6,0,0,1104.0,1103.8,1103.2,1101.8,1100.8,6,10,20,7,18,1113.4,1113.8,1114.0,1114.4,1115.4,4,9,6,16,6,EXECUTABLE
MO2303-C-8200,20221206093251900,SG01,1,15.0,15.0,15.0,580,0.0,0.0,0.0,0,0,15.0,580,0,0,686.4,0.2,0,0,14.4,14.2,14.0,13.0,6.0,10,30,33,2,3,15.6,16.0,16.2,16.4,16.6,10,33,24,6,6,EXECUTABLE
MO2303-P-8200,20221206093251900,SG01,1,1571.8,1590.6,1571.8,103,0.0,0.0,0.0,0,0,1571.8,103,0,0,2262.0,919.2,0,0,1563.8,1562.8,1561.8,1561.0,1560.8,18,16,18,6,16,1578.4,1582.0,1582.4,1583.2,1583.4,12,6,18,36,6,EXECUTABLE
MO2306-C-8200,20221206093251900,SG01,1,48.2,46.6,48.2,561,0.0,0.0,0.0,0,0,48.2,561,0,0,718.0,0.2,0,0,46.6,46.4,46.2,46.0,45.8,4,17,27,6,24,49.8,50.0,50.2,50.4,51.0,24,30,9,16,1,EXECUTABLE
MO2306-P-8200,20221206093251900,SG01,1,1802.8,1703.8,1802.8,42,0.0,0.0,0.0,0,0,1802.8,42,0,0,2375.2,1032.4,0,0,1695.2,1692.4,1692.2,1691.2,1689.0,4,18,6,28,6,1712.8,1713.2,1713.4,1713.6,1717.0,1,6,6,12,28,EXECUTABLE
MO2212-C-5800,20221206093251900,SG01,1,917.6,896.4,917.6,34,0.0,0.0,0.0,0,0,917.6,34,0,0,1567.8,225.0,0,0,905.2,905.0,904.6,903.2,903.0,6,12,10,8,6,913.8,914.0,914.2,914.4,914.6,6,4,6,3,16,EXECUTABLE
MO2212-P-5800,20221206093251900,SG01,1,1.0,1.0,1.0,516,0.0,0.0,0.0,0,0,1.0,516,0,0,672.4,0.2,0,0,0.8,0.6,0.4,0.0,0.0,1,52,11,0,0,1.0,1.2,1.4,0.0,0.0,29,33,1,0,0,EXECUTABLE
MO2303-C-5800,20221206093251900,SG01,1,876.0,871.0,876.0,101,0.0,0.0,0.0,0,0,876.0,101,0,0,1542.4,199.6,0,0,865.4,863.4,863.0,862.6,861.0,6,6,6,6,6,877.8,878.2,878.6,880.0,880.2,6,6,24,18,10,EXECUTABLE
MO2303-P-5800,20221206093251900,SG01,1,47.8,45.6,49.4,195,47.8,47.8,47.8,2,9560,47.8,195,0,0,717.0,0.2,0,0,44.6,44.2,44.0,43.8,43.6,10,36,16,18,6,47.2,47.6,47.8,48.0,48.2,6,12,42,15,18,EXECUTABLE
MO2306-C-5800,20221206093251900,SG01,1,898.0,849.4,898.0,100,0.0,0.0,0.0,0,0,898.0,100,0,0,1520.8,178.0,0,0,846.4,846.2,844.2,843.4,843.0,6,6,7,6,31,866.0,866.4,866.8,867.0,867.2,12,34,6,17,6,EXECUTABLE
MO2212-C-8000,20221206093251900,SG01,1,0.8,0.8,0.8,940,0.0,0.0,0.0,0,0,0.8,940,0,0,672.2,0.2,0,0,0.8,0.6,0.4,0.0,0.0,12,39,22,0,0,1.0,1.2,1.4,0.0,0.0,49,27,1,0,0,EXECUTABLE
MO2306-P-5800,20221206093251900,SG01,1,143.0,143.0,143.0,66,0.0,0.0,0.0,0,0,143.0,66,0,0,814.4,0.2,0,0,140.6,140.0,139.6,138.4,138.2,1,10,12,30,12,146.4,148.2,148.4,148.8,149.6,1,6,17,36,6,EXECUTABLE
MO2212-C-6000,20221206093251900,SG01,1,708.6,697.4,708.6,58,0.0,0.0,0.0,0,0,708.6,58,0,0,1368.8,26.0,0,0,707.0,706.8,706.6,705.8,705.2,6,6,8,10,5,714.0,714.6,715.0,715.6,716.0,4,6,6,5,13,EXECUTABLE
MO2212-P-6000,20221206093251900,SG01,1,1.4,1.4,1.4,1401,0.0,0.0,0.0,0,0,1.4,1401,0,0,672.8,0.2,0,0,1.0,0.8,0.0,0.0,0.0,64,4,0,0,0,1.4,1.6,1.8,2.2,2.8,10,57,9,1,1,EXECUTABLE
MO2303-C-6000,20221206093251900,SG01,1,703.0,701.8,703.0,120,0.0,0.0,0.0,0,0,703.0,120,0,0,1373.2,30.4,0,0,697.6,695.2,694.8,694.0,693.0,6,12,12,36,6,711.6,711.8,712.0,712.4,712.6,18,6,6,24,12,EXECUTABLE
MO2306-C-6000,20221206093251900,SG01,1,708.0,705.8,708.0,123,0.0,0.0,0.0,0,0,708.0,123,0,0,1377.2,34.4,0,0,702.8,702.4,701.8,701.4,701.2,1,13,6,24,30,719.2,720.0,720.2,720.4,720.6,4,12,12,24,6,EXECUTABLE
MO2306-P-6000,20221206093251900,SG01,1,194.6,194.6,194.6,112,0.0,0.0,0.0,0,0,194.6,112,0,0,866.0,0.2,0,0,192.2,191.0,190.8,190.6,189.8,1,10,36,24,9,201.0,201.8,202.0,202.2,202.8,7,5,1,24,40,EXECUTABLE
MO2212-C-5900,20221206093251900,SG01,1,796.2,805.0,796.2,45,0.0,0.0,0.0,0,0,796.2,45,0,0,1476.4,133.6,0,0,806.4,806.2,806.0,805.4,805.2,6,6,2,6,10,813.6,814.2,815.2,815.6,816.4,7,15,10,2,6,EXECUTABLE
MO2212-C-6100,20221206093251900,SG01,1,594.0,598.4,594.0,107,0.0,0.0,0.0,0,0,594.0,107,0,0,1269.8,0.2,0,0,608.0,607.8,607.6,606.6,605.4,6,6,14,9,10,614.6,615.2,615.6,615.8,617.2,4,3,6,19,8,EXECUTABLE
MO2212-C-6300,20221206093251900,SG01,1,401.0,411.0,401.0,204,0.0,0.0,0.0,0,0,401.0,204,0,0,1082.4,0.2,0,0,414.4,413.2,412.6,412.4,411.4,6,6,6,6,9,418.8,419.8,420.0,421.0,421.6,10,9,13,8,6,EXECUTABLE
MO2212-C-5500,20221206093251900,SG01,1,1196.0,1195.8,1196.0,42,0.0,0.0,0.0,0,0,1196.0,42,0,0,1867.2,524.4,0,0,1203.4,1203.2,1203.0,1202.8,1201.8,6,18,6,6,10,1213.0,1213.2,1213.4,1215.2,1215.4,7,4,6,12,6,EXECUTABLE
MO2303-C-5400,20221206093251900,SG01,1,1236.0,1238.8,1236.0,37,0.0,0.0,0.0,0,0,1236.0,37,0,0,1910.2,567.4,0,0,1232.6,1231.8,1230.4,1228.6,1228.4,6,6,6,12,12,1244.0,1244.6,1245.4,1245.8,1247.4,12,18,22,6,10,EXECUTABLE
MO2303-P-5400,20221206093251900,SG01,1,15.4,15.4,15.4,138,0.0,0.0,0.0,0,0,15.4,138,0,0,686.8,0.2,0,0,15.4,15.0,14.8,14.6,14.2,1,12,10,63,6,16.0,16.2,16.4,16.6,16.8,12,6,11,63,6,EXECUTABLE
MO2306-C-5400,20221206093251900,SG01,1,1115.0,1187.8,1115.0,46,0.0,0.0,0.0,0,0,1115.0,46,0,0,1859.2,516.4,0,0,1170.6,1170.0,1169.8,1169.4,1167.0,6,6,18,31,4,1188.4,1188.6,1189.4,1190.2,1190.6,18,34,10,6,5,EXECUTABLE
MO2309-C-5400,20221206093251900,SG01,1,1161.0,1161.6,1161.0,92,0.0,0.0,0.0,0,0,1161.0,92,0,0,1833.0,490.2,0,0,1152.2,1149.4,1148.8,1148.6,1146.8,6,6,11,32,13,1172.8,1173.2,1174.0,1176.2,1177.6,8,11,36,10,3,EXECUTABLE
MO2309-P-5400,20221206093251900,SG01,1,139.6,136.2,139.6,61,0.0,0.0,0.0,0,0,139.6,61,0,0,807.6,0.2,0,0,133.6,131.4,131.2,131.0,130.6,1,2,6,53,12,140.2,140.4,141.4,141.8,142.0,12,9,6,30,19,EXECUTABLE
MO2212-C-7500,20221206093251900,SG01,1,1.2,1.2,1.2,211,0.0,0.0,0.0,0,0,1.2,211,0,0,672.6,0.2,0,0,1.2,1.0,0.0,0.0,0.0,56,13,0,0,0,1.6,1.8,2.0,2.2,2.8,41,24,7,1,1,EXECUTABLE
MO2212-P-7500,20221206093251900,SG01,1,913.0,804.4,913.0,13,0.0,0.0,0.0,0,0,913.0,13,0,0,1475.8,133.0,0,0,787.6,787.2,786.0,785.8,784.2,4,6,9,16,6,795.0,795.2,796.0,796.2,797.2,6,14,10,6,3,EXECUTABLE
MO2301-C-7500,20221206093251900,SG01,1,13.6,14.4,13.6,273,12.8,13.6,12.8,4,5240,13.1,275,0,0,685.8,0.2,0,0,13.6,13.4,13.2,13.0,12.8,6,4,33,39,6,14.6,14.8,15.0,15.2,18.2,10,12,39,21,1,EXECUTABLE
MO2301-P-7500,20221206093251900,SG01,1,837.2,823.8,837.2,13,0.0,0.0,0.0,0,0,837.2,13,0,0,1495.2,152.4,0,0,816.2,816.0,814.8,813.6,812.6,12,37,12,6,6,827.6,827.8,828.8,830.0,830.2,6,18,6,21,12,EXECUTABLE
MO2212-C-5300,20221206093251900,SG01,1,1367.0,1406.0,1367.0,39,0.0,0.0,0.0,0,0,1367.0,39,0,0,2077.4,734.6,0,0,1402.8,1402.6,1402.4,1400.2,1398.8,6,12,18,9,16,1412.8,1413.4,1414.0,1415.8,1416.2,4,15,16,12,6,EXECUTABLE
MO2212-C-5400,20221206093251900,SG01,1,1266.2,1306.2,1266.2,41,0.0,0.0,0.0,0,0,1266.2,41,0,0,1977.6,634.8,0,0,1304.6,1303.2,1303.0,1302.6,1301.6,6,6,12,6,6,1313.0,1313.6,1313.8,1315.6,1316.0,4,15,4,6,6,EXECUTABLE
MO2212-P-5400,20221206093251900,SG01,1,0.8,0.8,0.8,296,0.0,0.0,0.0,0,0,0.8,296,0,0,672.2,0.2,0,0,0.6,0.4,0.0,0.0,0.0,31,39,0,0,0,0.8,1.0,1.2,0.0,0.0,16,37,6,0,0,EXECUTABLE
MO2303-C-5200,20221206093251900,SG01,1,1452.4,1429.6,1452.4,32,0.0,0.0,0.0,0,0,1452.4,32,0,0,2101.0,758.2,0,0,1424.6,1422.6,1421.2,1420.0,1419.6,12,6,6,12,18,1436.6,1437.0,1437.6,1438.0,1439.8,6,18,22,6,6,EXECUTABLE
MO2306-C-5200,20221206093251900,SG01,1,1236.6,1355.4,1236.6,34,0.0,0.0,0.0,0,0,1236.6,34,0,0,2026.8,684.0,0,0,1348.4,1346.8,1346.6,1344.8,1344.0,1,6,12,36,10,1366.0,1367.2,1367.6,1368.0,1370.0,6,16,11,36,10,EXECUTABLE
MO2306-P-5200,20221206093251900,SG01,1,52.2,51.0,52.2,173,0.0,0.0,0.0,0,0,52.2,173,0,0,722.4,0.2,0,0,50.2,50.0,49.8,49.6,49.4,1,28,27,18,17,53.4,53.6,53.8,54.6,54.8,18,29,31,7,6,EXECUTABLE
MO2309-C-5200,20221206093251900,SG01,1,1330.2,1330.2,1330.2,99,0.0,0.0,0.0,0,0,1330.2,99,0,0,2001.6,658.8,0,0,1312.4,1311.8,1311.4,1309.8,1308.0,6,13,18,12,19,1332.8,1333.4,1334.6,1334.8,1335.8,13,30,13,6,6,EXECUTABLE
MO2301-C-5600,20221206093251900,SG01,1,903.0,1089.2,903.0,38,0.0,0.0,0.0,0,0,903.0,38,0,0,1760.6,417.8,0,0,1085.4,1085.2,1083.6,1083.4,1083.2,7,18,33,6,12,1095.6,1096.0,1096.2,1096.4,1097.4,6,6,21,18,6,EXECUTABLE
MO2301-C-7400,20221206093251900,SG01,1,18.8,20.4,20.4,232,18.8,18.8,18.8,1,1880,18.8,232,0,0,691.8,0.2,0,0,19.2,19.0,18.8,18.6,18.2,12,16,39,21,1,20.4,20.6,20.8,21.0,21.2,6,25,39,6,6,EXECUTABLE
MO2301-C-5700,20221206093251900,SG01,1,968.2,993.2,968.2,8,0.0,0.0,0.0,0,0,968.2,8,0,0,1664.6,321.8,0,0,987.8,987.6,986.0,985.6,985.4,6,18,21,6,24,998.4,998.6,999.4,999.6,999.8,6,6,9,24,6,EXECUTABLE
MO2301-C-5800,20221206093251900,SG01,1,918.0,883.6,918.0,23,0.0,0.0,0.0,0,0,918.0,23,0,0,1555.0,212.2,0,0,890.8,890.6,889.4,889.2,888.6,7,19,6,15,6,901.6,902.0,902.6,902.8,903.0,12,6,9,24,4,EXECUTABLE
MO2301-C-5900,20221206093251900,SG01,1,805.4,788.0,805.4,29,0.0,0.0,0.0,0,0,805.4,29,0,0,1459.4,116.6,0,0,795.6,795.4,793.0,792.8,792.0,6,18,27,30,4,805.6,805.8,806.6,806.8,807.0,6,6,15,6,22,EXECUTABLE
MO2301-C-6000,20221206093251900,SG01,1,718.8,704.8,718.8,36,0.0,0.0,0.0,0,0,718.8,36,0,0,1376.2,33.4,0,0,702.0,701.4,700.2,700.0,699.8,6,1,6,6,12,711.2,711.6,712.4,713.2,714.4,12,15,24,4,6,EXECUTABLE
MO2301-C-6100,20221206093251900,SG01,1,626.8,612.8,626.8,21,0.0,0.0,0.0,0,0,626.8,21,0,0,1284.2,0.2,0,0,610.0,609.8,609.2,609.0,608.4,7,18,6,15,12,619.6,619.8,620.4,621.4,621.6,6,6,6,9,24,EXECUTABLE
MO2301-C-6200,20221206093251900,SG01,1,520.0,525.4,520.0,47,0.0,0.0,0.0,0,0,520.0,47,0,0,1196.8,0.2,0,0,522.8,521.2,521.0,520.0,519.8,6,18,7,6,4,531.2,531.8,532.0,532.2,533.4,6,15,3,18,4,EXECUTABLE
MO2301-C-6300,20221206093251900,SG01,1,439.0,442.2,439.0,94,0.0,0.0,0.0,0,0,439.0,94,0,0,1113.6,0.2,0,0,441.2,441.0,440.6,440.2,439.8,6,7,6,12,6,447.2,447.4,447.6,448.6,449.8,6,6,6,18,10,EXECUTABLE
MO2301-C-6400,20221206093251900,SG01,1,366.8,365.0,363.0,82,366.8,366.8,366.8,1,36680,366.8,82,0,0,1036.4,0.2,0,0,366.2,365.0,364.8,364.6,363.8,1,6,7,6,12,369.6,370.0,370.6,370.8,371.6,6,9,6,6,6,EXECUTABLE
MO2301-C-6500,20221206093251900,SG01,1,297.6,293.0,288.0,191,296.0,297.6,296.0,2,59360,296.8,192,0,0,964.4,0.2,0,0,297.6,296.4,296.0,295.6,295.2,6,1,6,6,6,300.0,300.2,300.6,302.2,302.6,6,15,12,6,6,EXECUTABLE
MO2301-C-6600,20221206093251900,SG01,1,237.0,236.8,236.8,254,241.4,241.4,236.0,3,71440,238.133,254,0,0,908.2,0.2,0,0,236.6,235.6,235.2,235.0,234.6,6,1,6,6,6,239.0,239.2,240.8,241.6,241.8,12,6,15,7,12,EXECUTABLE
MO2301-C-6700,20221206093251900,SG01,1,180.0,186.4,186.4,451,180.0,180.0,180.0,5,90000,180.0,446,0,0,857.8,0.2,0,0,183.0,182.4,182.2,182.0,181.8,13,12,6,15,6,186.6,187.2,188.0,188.2,188.4,6,6,6,12,16,EXECUTABLE
MO2301-C-6800,20221206093251900,SG01,1,140.6,141.2,140.6,277,0.0,0.0,0.0,0,0,140.6,277,0,0,812.6,0.2,0,0,140.4,140.0,139.4,139.0,138.4,6,6,7,6,15,142.6,143.2,143.4,143.6,143.8,12,6,9,15,6,EXECUTABLE
MO2301-C-6900,20221206093251900,SG01,1,106.6,106.6,106.6,193,0.0,0.0,0.0,0,0,106.6,193,0,0,778.0,0.2,0,0,103.8,103.6,103.4,103.0,102.8,12,1,6,12,21,106.8,107.2,107.4,108.0,108.6,15,27,16,6,12,EXECUTABLE
MO2301-C-7000,20221206093251900,SG01,1,78.0,78.0,78.0,274,0.0,0.0,0.0,0,0,78.0,274,0,0,749.4,0.2,0,0,76.6,76.4,76.0,75.8,75.2,6,6,1,16,21,78.4,78.6,78.8,79.0,80.0,12,15,18,15,6,EXECUTABLE
MO2301-C-7100,20221206093251900,SG01,1,56.4,56.4,56.4,345,0.0,0.0,0.0,0,0,56.4,345,0,0,727.8,0.2,0,0,54.4,54.0,53.6,53.4,53.2,19,6,10,18,15,56.4,56.6,56.8,57.2,57.4,6,12,9,19,9,EXECUTABLE
MO2301-P-5800,20221206093251900,SG01,1,11.6,10.2,10.2,276,10.8,11.6,10.8,6,6880,11.467,282,0,0,681.6,0.2,0,0,9.6,9.4,9.0,8.8,1.0,40,24,6,2,8,10.4,10.6,10.8,12.8,0.0,40,30,6,1,0,EXECUTABLE
MO2301-P-5900,20221206093251900,SG01,1,14.6,14.6,14.6,248,0.0,0.0,0.0,0,0,14.6,248,0,0,686.0,0.2,0,0,13.2,13.0,12.8,12.6,12.4,6,34,33,9,1,14.4,14.6,14.8,15.0,15.6,22,9,39,18,1,EXECUTABLE
MO2301-P-6000,20221206093251900,SG01,1,20.8,20.4,20.4,496,20.0,20.8,20.0,23,46980,20.426,514,0,0,691.8,0.2,0,0,19.2,19.0,18.8,18.6,18.4,12,31,12,6,6,20.4,20.6,20.8,21.0,24.0,6,28,12,27,1,EXECUTABLE
MO2301-P-6100,20221206093251900,SG01,1,29.2,28.6,29.2,590,0.0,0.0,0.0,0,0,29.2,590,0,0,700.0,0.2,0,0,27.8,27.6,27.4,27.2,27.0,6,6,10,27,18,29.0,29.2,29.4,29.8,30.2,6,6,10,12,15,EXECUTABLE
MO2301-P-6200,20221206093251900,SG01,1,39.4,40.0,40.0,432,44.2,44.2,39.4,3,12300,41.0,433,0,0,711.4,0.2,0,0,38.4,38.2,38.0,37.8,37.6,12,21,9,18,6,40.8,41.0,41.4,41.6,41.8,22,6,18,24,9,EXECUTABLE
MO2301-P-6300,20221206093251900,SG01,1,57.6,57.6,57.6,398,0.0,0.0,0.0,0,0,57.6,398,0,0,729.0,0.2,0,0,55.2,55.0,54.8,54.6,54.0,15,9,25,6,7,57.6,57.8,58.0,58.4,58.6,6,6,10,15,18,EXECUTABLE
MO2301-P-6400,20221206093251900,SG01,1,76.0,78.6,77.4,839,76.4,76.4,76.0,5,38040,76.08,839,0,0,750.0,0.2,0,0,76.8,76.4,76.0,75.8,75.6,6,18,21,15,6,79.2,79.8,80.0,80.4,80.6,6,16,15,6,21,EXECUTABLE
MO2301-P-6500,20221206093251900,SG01,1,110.0,110.4,110.0,540,0.0,0.0,0.0,0,0,110.0,540,0,0,781.8,0.2,0,0,107.4,107.2,107.0,106.8,106.6,6,15,9,10,6,110.6,111.2,111.6,112.0,112.2,6,6,6,27,4,EXECUTABLE
MO2301-P-6600,20221206093251900,SG01,1,147.8,147.8,147.8,311,0.0,0.0,0.0,0,0,147.8,311,0,0,819.2,0.2,0,0,146.2,145.0,144.6,144.2,144.0,6,10,15,9,6,149.2,149.8,150.2,150.4,151.0,6,18,6,12,15,EXECUTABLE
MO2301-P-6700,20221206093251900,SG01,1,196.8,197.8,196.8,150,0.0,0.0,0.0,0,0,196.8,150,0,0,869.2,0.2,0,0,192.2,191.4,191.2,190.8,190.6,6,10,15,6,6,196.4,197.2,197.8,198.6,198.8,6,18,12,15,6,EXECUTABLE
MO2301-P-6800,20221206093251900,SG01,1,254.2,253.0,253.0,94,254.2,254.2,254.2,4,101680,254.2,91,0,0,924.4,0.2,0,0,248.6,246.2,245.6,245.2,244.6,21,18,6,6,6,253.0,254.0,254.4,254.6,254.8,12,18,10,10,12,EXECUTABLE
MO2301-P-6900,20221206093251900,SG01,1,319.8,319.8,319.8,48,0.0,0.0,0.0,0,0,319.8,48,0,0,991.2,0.2,0,0,311.6,310.6,309.8,309.0,308.2,6,13,21,6,6,320.4,320.6,320.8,321.2,321.4,12,4,12,6,10,EXECUTABLE
MO2301-P-7000,20221206093251900,SG01,1,389.6,389.6,389.6,39,0.0,0.0,0.0,0,0,389.6,39,0,0,1061.0,0.2,0,0,382.6,382.4,382.0,380.8,379.8,3,6,10,24,6,393.0,393.2,393.6,393.8,394.0,12,10,6,13,21,EXECUTABLE
MO2301-P-7100,20221206093251900,SG01,1,478.2,468.4,478.2,15,0.0,0.0,0.0,0,0,478.2,15,0,0,1139.8,0.2,0,0,460.8,459.8,459.6,459.4,458.4,6,4,18,12,6,471.2,471.4,471.6,472.2,472.4,12,12,6,6,4,EXECUTABLE
MO2301-C-7200,20221206093251900,SG01,1,41.6,40.6,40.2,254,41.6,41.6,41.6,1,4160,41.6,255,0,0,712.0,0.2,0,0,39.4,38.8,38.6,38.4,38.2,6,12,6,58,6,41.0,41.2,41.4,41.8,42.0,6,10,6,33,6,EXECUTABLE
MO2301-P-7200,20221206093251900,SG01,1,562.2,550.8,562.2,44,0.0,0.0,0.0,0,0,562.2,44,0,0,1222.2,0.2,0,0,543.0,542.8,542.0,541.8,540.6,4,30,15,12,6,554.8,555.0,555.2,555.8,556.2,13,6,6,21,12,EXECUTABLE
MO2212-C-7300,20221206093251900,SG01,1,3.2,3.0,3.0,780,3.2,3.2,3.2,3,960,3.2,783,0,0,674.4,0.2,0,0,3.2,3.0,2.8,2.6,1.8,10,36,21,7,40,3.4,3.6,3.8,6.0,0.0,25,45,1,1,0,EXECUTABLE
MO2212-P-7300,20221206093251900,SG01,1,586.4,605.8,586.4,24,0.0,0.0,0.0,0,0,586.4,24,0,0,1277.2,0.2,0,0,589.4,588.6,588.2,587.8,587.2,4,6,9,4,6,596.4,597.0,597.6,597.8,598.6,6,12,10,8,3,EXECUTABLE
MO2301-C-7300,20221206093251900,SG01,1,28.0,28.4,28.0,140,0.0,0.0,0.0,0,0,28.0,140,0,0,699.8,0.2,0,0,27.2,27.0,26.8,26.6,26.4,6,16,6,30,27,29.2,29.4,29.6,30.0,30.2,6,31,18,15,12,EXECUTABLE
MO2301-P-7300,20221206093251900,SG01,1,642.2,639.0,642.2,10,0.0,0.0,0.0,0,0,642.2,10,0,0,1310.4,0.2,0,0,631.6,631.2,630.0,629.8,628.6,12,13,6,12,6,642.6,642.8,643.2,643.8,644.2,6,18,6,6,15,EXECUTABLE
MO2309-P-7400,20221206093251900,SG01,1,1132.4,1117.6,1132.4,44,0.0,0.0,0.0,0,0,1132.4,44,0,0,1789.0,446.2,0,0,1101.4,1101.2,1100.8,1100.6,1097.2,8,1,5,18,22,1119.0,1125.6,1127.0,1128.4,1128.8,1,7,17,3,46,EXECUTABLE
MO2301-P-7400,20221206093251900,SG01,1,742.2,734.4,742.2,29,0.0,0.0,0.0,0,0,742.2,29,0,0,1405.8,63.0,0,0,722.6,722.4,722.2,720.0,719.8,6,15,16,6,6,733.2,734.2,734.4,735.2,735.4,6,6,8,6,21,EXECUTABLE
MO2302-C-5900,20221206093251900,SG01,1,776.6,792.6,776.6,4,0.0,0.0,0.0,0,0,776.6,4,0,0,1464.0,121.2,0,0,791.2,791.0,789.0,788.4,787.2,6,6,6,18,30,803.4,804.6,804.8,805.8,806.2,4,12,12,18,18,EXECUTABLE
