symbol,trading_day,market_time_shanghai,recognition_eligible,v2_score_eligible,eligible_ordinal_day,online_state,online_decoded_state,oracle_state,oracle_confirmed_center_state,oracle_available_state
000688.SH,2024-07-29,2024-07-29 13:10:00+08:00,True,True,13,Range,Range,Range,Range,Range
000688.SH,2024-07-29,2024-07-29 13:15:00+08:00,True,True,14,Range,Range,Range,Range,Range
000688.SH,2024-07-29,2024-07-29 13:20:00+08:00,True,True,15,Range,Range,Range,Range,Range
000688.SH,2024-07-29,2024-07-29 13:25:00+08:00,True,True,16,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 13:30:00+08:00,True,True,17,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 13:35:00+08:00,True,True,18,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 13:40:00+08:00,True,True,19,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 13:45:00+08:00,True,True,20,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 13:50:00+08:00,True,True,21,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 13:55:00+08:00,True,True,22,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-07-29,2024-07-29 14:00:00+08:00,True,True,23,Uncertain,Range,DownTrend,Range,Range
000688.SH,2024-07-29,2024-07-29 14:05:00+08:00,True,True,24,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-07-29,2024-07-29 14:10:00+08:00,True,True,25,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-07-29,2024-07-29 14:15:00+08:00,True,True,26,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-07-29,2024-07-29 14:20:00+08:00,True,True,27,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-07-29,2024-07-29 14:25:00+08:00,True,True,28,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-07-29,2024-07-29 14:30:00+08:00,True,True,29,DownTrend,Range,DownTrend,DownTrend,Range
000688.SH,2024-07-29,2024-07-29 14:35:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-29,2024-07-29 14:40:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-29,2024-07-29 14:45:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-29,2024-07-29 14:50:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-29,2024-07-29 14:55:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-29,2024-07-29 15:00:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:15:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:20:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:25:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:30:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:45:00+08:00,True,False,2,Shock,Uncertain,Shock,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:50:00+08:00,True,False,3,Shock,Shock,UpTrend,Uncertain,
000688.SH,2024-07-30,2024-07-30 10:55:00+08:00,True,False,4,Shock,Shock,UpTrend,UpTrend,
000688.SH,2024-07-30,2024-07-30 11:00:00+08:00,True,False,5,Shock,Shock,UpTrend,UpTrend,
000688.SH,2024-07-30,2024-07-30 11:05:00+08:00,True,True,6,Uncertain,Shock,Uncertain,UpTrend,Uncertain
000688.SH,2024-07-30,2024-07-30 11:10:00+08:00,True,True,7,Uncertain,Shock,Uncertain,UpTrend,Uncertain
000688.SH,2024-07-30,2024-07-30 11:15:00+08:00,True,True,8,Uncertain,Shock,Uncertain,UpTrend,Uncertain
000688.SH,2024-07-30,2024-07-30 11:20:00+08:00,True,True,9,UpTrend,Shock,Uncertain,UpTrend,Uncertain
000688.SH,2024-07-30,2024-07-30 11:25:00+08:00,True,True,10,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-30,2024-07-30 11:30:00+08:00,True,True,11,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-30,2024-07-30 13:05:00+08:00,True,True,12,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-30,2024-07-30 13:10:00+08:00,True,True,13,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-30,2024-07-30 13:15:00+08:00,True,True,14,Uncertain,UpTrend,Range,UpTrend,UpTrend
000688.SH,2024-07-30,2024-07-30 13:20:00+08:00,True,True,15,Uncertain,UpTrend,Range,Range,UpTrend
000688.SH,2024-07-30,2024-07-30 13:25:00+08:00,True,True,16,Uncertain,UpTrend,Range,Range,UpTrend
000688.SH,2024-07-30,2024-07-30 13:30:00+08:00,True,True,17,Uncertain,UpTrend,Uncertain,Range,UpTrend
000688.SH,2024-07-30,2024-07-30 13:35:00+08:00,True,True,18,Uncertain,UpTrend,Range,Range,UpTrend
000688.SH,2024-07-30,2024-07-30 13:40:00+08:00,True,True,19,Uncertain,UpTrend,Uncertain,Range,UpTrend
000688.SH,2024-07-30,2024-07-30 13:45:00+08:00,True,True,20,Range,UpTrend,Uncertain,Range,UpTrend
000688.SH,2024-07-30,2024-07-30 13:50:00+08:00,True,True,21,Range,Range,Range,Range,Range
000688.SH,2024-07-30,2024-07-30 13:55:00+08:00,True,True,22,Range,Range,Range,Range,Range
000688.SH,2024-07-30,2024-07-30 14:00:00+08:00,True,True,23,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-07-30,2024-07-30 14:05:00+08:00,True,True,24,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-30,2024-07-30 14:10:00+08:00,True,True,25,Uncertain,Range,Range,Range,Range
000688.SH,2024-07-30,2024-07-30 14:15:00+08:00,True,True,26,Uncertain,Range,Range,Range,Range
000688.SH,2024-07-30,2024-07-30 14:20:00+08:00,True,True,27,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-30,2024-07-30 14:25:00+08:00,True,True,28,Range,Range,Uncertain,Range,Range
000688.SH,2024-07-30,2024-07-30 14:30:00+08:00,True,True,29,Uncertain,Range,Uncertain,Range,Range
000688.SH,2024-07-30,2024-07-30 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 14:40:00+08:00,False,False,,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 14:45:00+08:00,False,False,,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-30,2024-07-30 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:05:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:10:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:15:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:20:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:25:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:30:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:35:00+08:00,True,False,0,Shock,Uncertain,Shock,Uncertain,
000688.SH,2024-07-31,2024-07-31 10:40:00+08:00,True,False,1,Shock,Shock,Shock,Shock,
000688.SH,2024-07-31,2024-07-31 10:45:00+08:00,True,False,2,Shock,Shock,Shock,Shock,
000688.SH,2024-07-31,2024-07-31 10:50:00+08:00,True,False,3,Shock,Shock,Shock,Shock,
000688.SH,2024-07-31,2024-07-31 10:55:00+08:00,True,False,4,Shock,Shock,Shock,Shock,
000688.SH,2024-07-31,2024-07-31 11:00:00+08:00,True,False,5,Shock,Shock,Shock,Shock,
000688.SH,2024-07-31,2024-07-31 11:05:00+08:00,True,True,6,Shock,Shock,UpTrend,Shock,Uncertain
000688.SH,2024-07-31,2024-07-31 11:10:00+08:00,True,True,7,Shock,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-07-31,2024-07-31 11:15:00+08:00,True,True,8,Shock,Shock,Uncertain,UpTrend,Shock
000688.SH,2024-07-31,2024-07-31 11:20:00+08:00,True,True,9,Shock,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-07-31,2024-07-31 11:25:00+08:00,True,True,10,Shock,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-07-31,2024-07-31 11:30:00+08:00,True,True,11,Shock,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-07-31,2024-07-31 13:05:00+08:00,True,True,12,UpTrend,Shock,UpTrend,UpTrend,Shock
000688.SH,2024-07-31,2024-07-31 13:10:00+08:00,True,True,13,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:15:00+08:00,True,True,14,Uncertain,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:20:00+08:00,True,True,15,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:25:00+08:00,True,True,16,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:30:00+08:00,True,True,17,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:35:00+08:00,True,True,18,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:40:00+08:00,True,True,19,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:45:00+08:00,True,True,20,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:50:00+08:00,True,True,21,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 13:55:00+08:00,True,True,22,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:00:00+08:00,True,True,23,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:05:00+08:00,True,True,24,Uncertain,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:10:00+08:00,True,True,25,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:15:00+08:00,True,True,26,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:20:00+08:00,True,True,27,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:25:00+08:00,True,True,28,Uncertain,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:30:00+08:00,True,True,29,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-07-31,2024-07-31 14:35:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 14:40:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 14:45:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 14:55:00+08:00,False,False,,UpTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-07-31,2024-07-31 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:15:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:20:00+08:00,False,False,,Uncertain,Uncertain,Range,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:35:00+08:00,True,False,0,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:40:00+08:00,True,False,1,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:45:00+08:00,True,False,2,Range,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:50:00+08:00,True,False,3,Range,Range,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 10:55:00+08:00,True,False,4,Uncertain,Range,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 11:00:00+08:00,True,False,5,Uncertain,Range,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 11:05:00+08:00,True,True,6,Uncertain,Range,Uncertain,Uncertain,Uncertain
000688.SH,2024-08-01,2024-08-01 11:10:00+08:00,True,True,7,Uncertain,Range,Uncertain,Uncertain,Uncertain
000688.SH,2024-08-01,2024-08-01 11:15:00+08:00,True,True,8,Uncertain,Range,Uncertain,Uncertain,Uncertain
000688.SH,2024-08-01,2024-08-01 11:20:00+08:00,True,True,9,Uncertain,Range,UpTrend,Uncertain,Uncertain
000688.SH,2024-08-01,2024-08-01 11:25:00+08:00,True,True,10,Uncertain,Range,UpTrend,UpTrend,Uncertain
000688.SH,2024-08-01,2024-08-01 11:30:00+08:00,True,True,11,Uncertain,Range,UpTrend,UpTrend,Uncertain
000688.SH,2024-08-01,2024-08-01 13:05:00+08:00,True,True,12,Uncertain,Range,UpTrend,UpTrend,Uncertain
000688.SH,2024-08-01,2024-08-01 13:10:00+08:00,True,True,13,Uncertain,Range,Uncertain,UpTrend,Uncertain
000688.SH,2024-08-01,2024-08-01 13:15:00+08:00,True,True,14,Uncertain,Range,UpTrend,UpTrend,Uncertain
000688.SH,2024-08-01,2024-08-01 13:20:00+08:00,True,True,15,UpTrend,Range,UpTrend,UpTrend,Uncertain
000688.SH,2024-08-01,2024-08-01 13:25:00+08:00,True,True,16,UpTrend,UpTrend,UpTrend,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 13:30:00+08:00,True,True,17,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 13:35:00+08:00,True,True,18,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 13:40:00+08:00,True,True,19,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 13:45:00+08:00,True,True,20,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 13:50:00+08:00,True,True,21,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 13:55:00+08:00,True,True,22,UpTrend,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:00:00+08:00,True,True,23,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:05:00+08:00,True,True,24,Uncertain,UpTrend,Uncertain,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:10:00+08:00,True,True,25,Uncertain,UpTrend,DownTrend,UpTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:15:00+08:00,True,True,26,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:20:00+08:00,True,True,27,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:25:00+08:00,True,True,28,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:30:00+08:00,True,True,29,Uncertain,UpTrend,DownTrend,DownTrend,UpTrend
000688.SH,2024-08-01,2024-08-01 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 14:40:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 14:45:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 14:50:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 14:55:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-01,2024-08-01 15:00:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:05:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:10:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:15:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:20:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:25:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:30:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:35:00+08:00,True,False,0,DownTrend,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-02,2024-08-02 10:40:00+08:00,True,False,1,DownTrend,DownTrend,DownTrend,DownTrend,
000688.SH,2024-08-02,2024-08-02 10:45:00+08:00,True,False,2,DownTrend,DownTrend,DownTrend,DownTrend,
000688.SH,2024-08-02,2024-08-02 10:50:00+08:00,True,False,3,DownTrend,DownTrend,Uncertain,DownTrend,
000688.SH,2024-08-02,2024-08-02 10:55:00+08:00,True,False,4,DownTrend,DownTrend,Uncertain,DownTrend,
000688.SH,2024-08-02,2024-08-02 11:00:00+08:00,True,False,5,DownTrend,DownTrend,Range,DownTrend,
000688.SH,2024-08-02,2024-08-02 11:05:00+08:00,True,True,6,DownTrend,DownTrend,Range,Range,Uncertain
000688.SH,2024-08-02,2024-08-02 11:10:00+08:00,True,True,7,DownTrend,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-02,2024-08-02 11:15:00+08:00,True,True,8,DownTrend,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-02,2024-08-02 11:20:00+08:00,True,True,9,Uncertain,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-02,2024-08-02 11:25:00+08:00,True,True,10,Uncertain,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-02,2024-08-02 11:30:00+08:00,True,True,11,Range,DownTrend,Range,Range,DownTrend
000688.SH,2024-08-02,2024-08-02 13:05:00+08:00,True,True,12,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-02,2024-08-02 13:10:00+08:00,True,True,13,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-02,2024-08-02 13:15:00+08:00,True,True,14,Range,Range,Uncertain,Range,Range
000688.SH,2024-08-02,2024-08-02 13:20:00+08:00,True,True,15,Range,Range,DownTrend,Range,Range
000688.SH,2024-08-02,2024-08-02 13:25:00+08:00,True,True,16,Range,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-02,2024-08-02 13:30:00+08:00,True,True,17,Range,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-02,2024-08-02 13:35:00+08:00,True,True,18,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-02,2024-08-02 13:40:00+08:00,True,True,19,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-02,2024-08-02 13:45:00+08:00,True,True,20,Uncertain,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-02,2024-08-02 13:50:00+08:00,True,True,21,DownTrend,Range,DownTrend,DownTrend,Range
000688.SH,2024-08-02,2024-08-02 13:55:00+08:00,True,True,22,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:00:00+08:00,True,True,23,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:05:00+08:00,True,True,24,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:10:00+08:00,True,True,25,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:15:00+08:00,True,True,26,DownTrend,DownTrend,DownTrend,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:20:00+08:00,True,True,27,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:25:00+08:00,True,True,28,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:30:00+08:00,True,True,29,DownTrend,DownTrend,Uncertain,DownTrend,DownTrend
000688.SH,2024-08-02,2024-08-02 14:35:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 14:40:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 14:45:00+08:00,False,False,,DownTrend,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-02,2024-08-02 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:05:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:10:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:15:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:20:00+08:00,False,False,,Uncertain,Uncertain,Shock,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:25:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:30:00+08:00,False,False,,Uncertain,Uncertain,DownTrend,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:35:00+08:00,True,False,0,Shock,Uncertain,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:40:00+08:00,True,False,1,Shock,Shock,Uncertain,Uncertain,
000688.SH,2024-08-05,2024-08-05 10:45:00+08:00,True,False,2,Shock,Shock,UpTrend,Uncertain,
