horizon,group,n,target_mean_bp,target_median_bp,parent_mean_prediction_bp,enhanced_mean_prediction_bp,adjustment_mean_bp,adjustment_median_bp,adjustment_sd_bp,adjustment_positive_fraction,parent_residual_mean_y_minus_prediction_bp,enhanced_residual_mean_y_minus_prediction_bp,parent_centered_error_var_bp2,enhanced_centered_error_var_bp2,parent_mse_bp2,enhanced_mse_bp2,parent_rmse_bp,enhanced_rmse_bp,parent_mae_bp,enhanced_mae_bp,mean_loss_improvement_bp2,median_loss_improvement_bp2,positive_loss_improvement_fraction,relative_mse_reduction,alignment_2_mean_e_g_bp2,adjustment_square_cost_bp2,bias_square_reduction_bp2,centered_error_variance_reduction_bp2,zero_forecast_mse_bp2,enhanced_gain_over_zero_bp2,max_identity_error_bp2,past_mean_forecast_mse_bp2,parent_mean_error_bp,enhanced_mean_error_bp
60,YEAR_2018,209,17.507880910609,8.56054908878967,-0.358589474164434,4.18931173632417,4.5479012104886,4.59833999427006,0.184409342598043,1,17.8664703847734,13.3185691742848,6214.83487694902,6219.42909687303,6534.04564095901,6396.81338172324,80.8334438271623,79.9800811560181,57.105667604824,56.7152811039279,137.232259235772,97.2795618104825,0.545454545454545,0.0210026477892234,157.949671461773,20.7174122260011,141.826479159776,-4.59421992400348,6677.74303289583,280.929651172596,3.54702933691442e-11,6822.53200911228,-17.8664703847734,-13.3185691742848
60,YEAR_2019,201,5.82020639952191,4.07603661021994,-0.311028605969553,6.55339290614217,6.86442151211172,6.90400197553158,0.234227852324929,1,6.13123500549146,-0.73318650662026,5547.98116138613,5549.83751551927,5585.57320407869,5550.37507797276,74.7366924882195,74.5008394447523,56.0995272761224,55.8676506379777,35.1981261059319,22.12915981315,0.527363184079602,0.0063016139651038,82.3732714886788,47.175145382747,37.0544802390739,-1.85635413314321,5629.62379725436,79.2487192815979,2.5465851649642e-11,5664.55448939802,-6.13123500549146,0.73318650662026
60,YEAR_2020,275,6.57322973312548,1.38002525767122,-1.6660138306503,8.03436861482476,9.70038244547506,9.75047677941574,0.288097407315917,1,8.23924356377578,-1.46113888169928,7665.7244407445,7666.32133793451,7733.60957524772,7668.45626476613,87.9409436795382,87.5697223060923,63.5417096800649,63.8091188042082,65.1533104815902,-36.5552570251689,0.48,0.00842469610699261,159.333730186173,94.1804197045828,65.7502076716072,-0.596897190018353,7705.93578095069,37.4795161845623,1.81898940354586e-11,7745.09880440995,-8.23924356377578,1.46113888169928
60,LONG,555,0.208940785277739,1.44691294712285,1.93245649634113,6.18369273243453,4.2512362360934,6.68296021089563,5.12846731294273,0.682882882882883,-1.72351571106339,-5.97475194715679,8641.82478953212,8523.2935131,8644.7952959384,8558.99117393005,92.9773913160528,92.5148159698221,56.7123281265223,56.6718024437777,85.8041220083499,11.3343364454295,0.508108108108108,0.00992552386389801,130.178308523346,44.3741865149957,-32.7271544237715,118.531276432122,8434.23454692078,-124.756627009267,1.04591890703887e-10,8496.72046723161,1.72351571106339,5.97475194715679
60,SHORT,552,13.8860841763894,9.02443955413834,0.491442203109961,4.82740332921151,4.33596112610155,4.79984986831028,4.6500282895786,0.728260869565217,13.3946419732794,9.05868084717788,11164.2856679661,11228.6334871028,11343.7021015584,11310.6931857938,106.506817160022,106.351742749208,75.2925997954284,75.1274030012555,33.0089157645734,26.6391941800617,0.521739130434783,0.00290988915867586,73.4322377455187,40.4233219809451,97.3567349013118,-64.3478191367376,11405.4842406554,94.7910548615619,4.52473614132032e-11,11430.6019825305,-13.3946419732794,-9.05868084717788
60,YEAR_2016_LONG,176,-10.7304956229707,5.03650448157478,12.9253571205421,10.0570635784798,-2.8682935420623,-2.85273219983969,0.233276888074666,0,-23.6558527435128,-20.7875592014505,16895.004069698,16892.6385873775,17454.6034387208,17324.7612049313,132.115871259742,131.6235587003,75.096001286567,74.778384096946,129.842233789408,63.6339179449757,0.551136363636364,0.00743885326557292,138.123759739355,8.28152594994609,127.476751468953,2.36548232046334,16776.0275923447,-548.733612586639,1.04591890703887e-10,16898.3274577034,23.6558527435128,20.7875592014505
60,YEAR_2016_SHORT,150,19.2820088971268,5.41283881691724,2.0347834577053,-0.682981493674033,-2.71776495137934,-2.77574010651984,0.287833407415545,0,17.2472254394215,19.9649903908008,20592.6632989159,20602.5020573924,20890.1300842741,21001.1028986971,144.534183099619,144.917572773964,103.697691689288,103.908207488614,-110.972814423022,-48.5554472544273,0.466666666666667,-0.00531221270405402,-103.503720021651,7.46909440137037,-101.134055946542,-9.83875847648233,20929.6384439616,-71.4644547355056,4.52473614132032e-11,20771.099120479,-17.2472254394215,-19.9649903908008
60,YEAR_2017_LONG,41,-4.84897406971952,-8.54858744466003,-8.785676012262,-1.70785326580274,7.07782274645926,7.04875785788994,0.294792146194561,1,3.93670194254248,-3.14112080391678,1056.68043545594,1058.11452661976,1072.17805764035,1067.98116652456,32.7441301249606,32.6799811279713,25.6973794653179,26.4330418451822,4.19689111579537,-96.9323457745673,0.463414634146341,0.00391436019967791,54.3793683555494,50.182477239754,5.63098227961894,-1.4340911638235,1003.51091529589,-64.4702512286639,9.09494701772928e-13,980.5855917611,-3.93670194254248,3.14112080391678
60,YEAR_2017_SHORT,55,6.17286654359509,10.511544440619,-5.0993172809702,1.76095684107918,6.86027412204939,6.88434658265381,0.322188609932124,1,11.2721838245653,4.4119097025159,3419.07505206981,3421.39405506795,3546.1371802446,3440.8590022911,59.5494515528447,58.6588356711169,45.9391815538667,44.7599304158334,105.2781779535,101.990825722769,0.581818181818182,0.0296881289703062,152.44534448353,47.1671665300305,107.597180951637,-2.31900299813742,3587.67067498127,146.811672690169,5.45696821063757e-12,3654.74236898757,-11.2721838245653,-4.4119097025159
60,YEAR_2018_LONG,81,2.04522244016576,-7.98772655093427,-2.71949667820514,1.8573955365993,4.57689221480444,4.60954503845063,0.170554762175494,1,4.7647191183709,0.18782690356646,5022.47937744044,5026.70131625453,5045.18192571741,5026.73659520024,71.0294440758015,70.8994823337959,47.7749506662264,48.2702766150852,18.4453305171684,-65.0487093826725,0.444444444444444,0.00365602881893015,39.4223617900062,20.9770312728382,22.6672693312658,-4.22193881409657,5170.93253127923,144.195936078995,3.54702933691442e-11,5200.17550228056,-4.7647191183709,-0.18782690356646
