horizon,group,field,absolute_error
30,YEAR_2019_LONG,positive_loss_improvement_fraction,1.66533453693773e-16
30,YEAR_2019_LONG,relative_mse_reduction,6.07153216591882e-18
30,YEAR_2019_LONG,target_mean_bp,5.32907051820075e-14
30,YEAR_2019_LONG,target_median_bp,0
30,YEAR_2019_LONG,zero_forecast_mse_bp2,5.00222085975111e-12
30,YEAR_2019_SHORT,enhanced_mae_bp,2.1316282072803e-14
30,YEAR_2019_SHORT,enhanced_mean_error_bp,1.59872115546023e-14
30,YEAR_2019_SHORT,enhanced_mean_prediction_bp,2.22044604925031e-16
30,YEAR_2019_SHORT,enhanced_mse_bp2,4.54747350886464e-13
30,YEAR_2019_SHORT,enhanced_rmse_bp,2.8421709430404e-14
30,YEAR_2019_SHORT,mean_loss_improvement_bp2,3.5527136788005e-13
30,YEAR_2019_SHORT,median_loss_improvement_bp2,1.50990331349021e-14
30,YEAR_2019_SHORT,parent_mae_bp,2.1316282072803e-14
30,YEAR_2019_SHORT,parent_mean_error_bp,1.59872115546023e-14
30,YEAR_2019_SHORT,parent_mean_prediction_bp,1.99840144432528e-15
30,YEAR_2019_SHORT,parent_mse_bp2,1.36424205265939e-12
30,YEAR_2019_SHORT,parent_rmse_bp,4.9737991503207e-14
30,YEAR_2019_SHORT,past_mean_forecast_mse_bp2,4.54747350886464e-12
30,YEAR_2019_SHORT,positive_loss_improvement_fraction,0
30,YEAR_2019_SHORT,relative_mse_reduction,1.56125112837913e-17
30,YEAR_2019_SHORT,target_mean_bp,1.33226762955019e-14
30,YEAR_2019_SHORT,target_median_bp,0
30,YEAR_2019_SHORT,zero_forecast_mse_bp2,4.54747350886464e-13
30,YEAR_2020_LONG,enhanced_mae_bp,4.9737991503207e-14
30,YEAR_2020_LONG,enhanced_mean_error_bp,4.10782519111308e-15
30,YEAR_2020_LONG,enhanced_mean_prediction_bp,4.44089209850063e-16
30,YEAR_2020_LONG,enhanced_mse_bp2,4.09272615797818e-12
30,YEAR_2020_LONG,enhanced_rmse_bp,2.1316282072803e-14
30,YEAR_2020_LONG,mean_loss_improvement_bp2,2.55351295663786e-14
30,YEAR_2020_LONG,median_loss_improvement_bp2,1.59872115546023e-14
30,YEAR_2020_LONG,parent_mae_bp,2.8421709430404e-14
30,YEAR_2020_LONG,parent_mean_error_bp,3.99680288865056e-15
30,YEAR_2020_LONG,parent_mean_prediction_bp,2.22044604925031e-16
30,YEAR_2020_LONG,parent_mse_bp2,4.54747350886464e-12
30,YEAR_2020_LONG,parent_rmse_bp,0
30,YEAR_2020_LONG,past_mean_forecast_mse_bp2,4.54747350886464e-13
30,YEAR_2020_LONG,positive_loss_improvement_fraction,1.11022302462516e-16
30,YEAR_2020_LONG,relative_mse_reduction,3.35560572384264e-17
30,YEAR_2020_LONG,target_mean_bp,4.9960036108132e-15
30,YEAR_2020_LONG,target_median_bp,4.44089209850063e-16
30,YEAR_2020_LONG,zero_forecast_mse_bp2,4.54747350886464e-12
30,YEAR_2020_SHORT,enhanced_mae_bp,3.5527136788005e-14
30,YEAR_2020_SHORT,enhanced_mean_error_bp,1.02140518265514e-14
30,YEAR_2020_SHORT,enhanced_mean_prediction_bp,5.10702591327572e-15
30,YEAR_2020_SHORT,enhanced_mse_bp2,2.72848410531878e-12
30,YEAR_2020_SHORT,enhanced_rmse_bp,1.4210854715202e-14
30,YEAR_2020_SHORT,mean_loss_improvement_bp2,1.88293824976427e-13
30,YEAR_2020_SHORT,median_loss_improvement_bp2,7.8159700933611e-14
30,YEAR_2020_SHORT,parent_mae_bp,3.5527136788005e-14
30,YEAR_2020_SHORT,parent_mean_error_bp,1.15463194561016e-14
30,YEAR_2020_SHORT,parent_mean_prediction_bp,3.60822483003176e-16
30,YEAR_2020_SHORT,parent_mse_bp2,1.81898940354586e-12
30,YEAR_2020_SHORT,parent_rmse_bp,1.4210854715202e-14
30,YEAR_2020_SHORT,past_mean_forecast_mse_bp2,9.09494701772928e-13
30,YEAR_2020_SHORT,positive_loss_improvement_fraction,4.44089209850063e-16
30,YEAR_2020_SHORT,relative_mse_reduction,3.06612374378901e-16
30,YEAR_2020_SHORT,target_mean_bp,6.21724893790088e-15
30,YEAR_2020_SHORT,target_median_bp,0
30,YEAR_2020_SHORT,zero_forecast_mse_bp2,2.72848410531878e-12
60,POOLED,enhanced_mae_bp,0
60,POOLED,enhanced_mean_error_bp,8.88178419700125e-16
60,POOLED,enhanced_mean_prediction_bp,2.66453525910038e-15
60,POOLED,enhanced_mse_bp2,1.81898940354586e-12
60,POOLED,enhanced_rmse_bp,0
60,POOLED,mean_loss_improvement_bp2,4.47641923528863e-13
60,POOLED,median_loss_improvement_bp2,1.77635683940025e-14
60,POOLED,parent_mae_bp,0
60,POOLED,parent_mean_error_bp,3.5527136788005e-15
60,POOLED,parent_mean_prediction_bp,0
60,POOLED,parent_mse_bp2,1.81898940354586e-12
60,POOLED,parent_rmse_bp,1.4210854715202e-14
60,POOLED,past_mean_forecast_mse_bp2,1.81898940354586e-12
60,POOLED,positive_loss_improvement_fraction,4.44089209850063e-16
60,POOLED,relative_mse_reduction,2.48065457064683e-16
60,POOLED,target_mean_bp,3.5527136788005e-15
60,POOLED,target_median_bp,0
60,POOLED,zero_forecast_mse_bp2,7.27595761418343e-12
60,YEAR_2016,enhanced_mae_bp,7.105427357601e-14
60,YEAR_2016,enhanced_mean_error_bp,9.32587340685131e-15
60,YEAR_2016,enhanced_mean_prediction_bp,5.32907051820075e-15
60,YEAR_2016,enhanced_mse_bp2,3.63797880709171e-12
60,YEAR_2016,enhanced_rmse_bp,3.12638803734444e-13
60,YEAR_2016,mean_loss_improvement_bp2,1.38200562105339e-12
60,YEAR_2016,median_loss_improvement_bp2,1.06581410364015e-14
60,YEAR_2016,parent_mae_bp,7.105427357601e-14
60,YEAR_2016,parent_mean_error_bp,8.88178419700125e-15
60,YEAR_2016,parent_mean_prediction_bp,5.32907051820075e-15
60,YEAR_2016,parent_mse_bp2,1.81898940354586e-11
60,YEAR_2016,parent_rmse_bp,3.97903932025656e-13
60,YEAR_2016,past_mean_forecast_mse_bp2,2.18278728425503e-11
60,YEAR_2016,positive_loss_improvement_fraction,2.22044604925031e-16
60,YEAR_2016,relative_mse_reduction,6.28837260041593e-18
60,YEAR_2016,target_mean_bp,4.88498130835069e-15
60,YEAR_2016,target_median_bp,5.32907051820075e-15
60,YEAR_2016,zero_forecast_mse_bp2,5.0931703299284e-11
60,YEAR_2017,enhanced_mae_bp,7.105427357601e-15
60,YEAR_2017,enhanced_mean_error_bp,9.32587340685131e-15
60,YEAR_2017,enhanced_mean_prediction_bp,1.88737914186277e-15
60,YEAR_2017,enhanced_mse_bp2,4.54747350886464e-13
60,YEAR_2017,enhanced_rmse_bp,4.9737991503207e-14
60,YEAR_2017,mean_loss_improvement_bp2,7.8159700933611e-14
60,YEAR_2017,median_loss_improvement_bp2,2.8421709430404e-13
60,YEAR_2017,parent_mae_bp,2.8421709430404e-14
60,YEAR_2017,parent_mean_error_bp,1.24344978758018e-14
60,YEAR_2017,parent_mean_prediction_bp,2.66453525910038e-15
60,YEAR_2017,parent_mse_bp2,4.54747350886464e-13
60,YEAR_2017,parent_rmse_bp,5.6843418860808e-14
60,YEAR_2017,past_mean_forecast_mse_bp2,1.81898940354586e-12
60,YEAR_2017,positive_loss_improvement_fraction,0
60,YEAR_2017,relative_mse_reduction,6.59194920871187e-17
60,YEAR_2017,target_mean_bp,1.11022302462516e-14
60,YEAR_2017,target_median_bp,5.32907051820075e-15
60,YEAR_2017,zero_forecast_mse_bp2,3.18323145620525e-12
60,YEAR_2018,enhanced_mae_bp,7.105427357601e-15
60,YEAR_2018,enhanced_mean_error_bp,1.95399252334028e-14
60,YEAR_2018,enhanced_mean_prediction_bp,8.88178419700125e-16
60,YEAR_2018,enhanced_mse_bp2,1.81898940354586e-12
60,YEAR_2018,enhanced_rmse_bp,2.8421709430404e-14
60,YEAR_2018,mean_loss_improvement_bp2,3.12638803734444e-13
60,YEAR_2018,median_loss_improvement_bp2,4.83169060316868e-13
60,YEAR_2018,parent_mae_bp,2.1316282072803e-14
60,YEAR_2018,parent_mean_error_bp,2.1316282072803e-14
60,YEAR_2018,parent_mean_prediction_bp,6.66133814775094e-16
60,YEAR_2018,parent_mse_bp2,0
60,YEAR_2018,parent_rmse_bp,4.2632564145606e-14
60,YEAR_2018,past_mean_forecast_mse_bp2,6.3664629124105e-12
60,YEAR_2018,positive_loss_improvement_fraction,4.44089209850063e-16
60,YEAR_2018,relative_mse_reduction,1.66533453693773e-16
60,YEAR_2018,target_mean_bp,1.06581410364015e-14
60,YEAR_2018,target_median_bp,0
60,YEAR_2018,zero_forecast_mse_bp2,4.54747350886464e-12
60,YEAR_2019,enhanced_mae_bp,1.4210854715202e-14
60,YEAR_2019,enhanced_mean_error_bp,1.54321000422897e-14
60,YEAR_2019,enhanced_mean_prediction_bp,8.88178419700125e-16
60,YEAR_2019,enhanced_mse_bp2,0
60,YEAR_2019,enhanced_rmse_bp,0
60,YEAR_2019,mean_loss_improvement_bp2,7.17648163117701e-13
60,YEAR_2019,median_loss_improvement_bp2,2.91322521661641e-13
60,YEAR_2019,parent_mae_bp,5.6843418860808e-14
60,YEAR_2019,parent_mean_error_bp,1.59872115546023e-14
60,YEAR_2019,parent_mean_prediction_bp,5.55111512312578e-17
60,YEAR_2019,parent_mse_bp2,1.81898940354586e-12
60,YEAR_2019,parent_rmse_bp,4.2632564145606e-14
60,YEAR_2019,past_mean_forecast_mse_bp2,9.09494701772928e-13
60,YEAR_2019,positive_loss_improvement_fraction,0
60,YEAR_2019,relative_mse_reduction,1.96023752785379e-16
60,YEAR_2019,target_mean_bp,1.95399252334028e-14
60,YEAR_2019,target_median_bp,0
60,YEAR_2019,zero_forecast_mse_bp2,2.72848410531878e-12
60,YEAR_2020,enhanced_mae_bp,1.4210854715202e-14
60,YEAR_2020,enhanced_mean_error_bp,2.22044604925031e-16
60,YEAR_2020,enhanced_mean_prediction_bp,1.77635683940025e-15
60,YEAR_2020,enhanced_mse_bp2,3.63797880709171e-12
60,YEAR_2020,enhanced_rmse_bp,5.6843418860808e-14
60,YEAR_2020,mean_loss_improvement_bp2,1.84741111297626e-13
60,YEAR_2020,median_loss_improvement_bp2,1.27897692436818e-13
60,YEAR_2020,parent_mae_bp,2.1316282072803e-14
60,YEAR_2020,parent_mean_error_bp,1.77635683940025e-15
60,YEAR_2020,parent_mean_prediction_bp,3.77475828372553e-15
60,YEAR_2020,parent_mse_bp2,3.63797880709171e-12
60,YEAR_2020,parent_rmse_bp,5.6843418860808e-14
60,YEAR_2020,past_mean_forecast_mse_bp2,6.3664629124105e-12
60,YEAR_2020,positive_loss_improvement_fraction,0
60,YEAR_2020,relative_mse_reduction,2.0643209364124e-16
60,YEAR_2020,target_mean_bp,3.5527136788005e-15
60,YEAR_2020,target_median_bp,0
60,YEAR_2020,zero_forecast_mse_bp2,1.81898940354586e-12
60,LONG,enhanced_mae_bp,2.8421709430404e-14
60,LONG,enhanced_mean_error_bp,8.88178419700125e-16
60,LONG,enhanced_mean_prediction_bp,8.88178419700125e-16
60,LONG,enhanced_mse_bp2,0
60,LONG,enhanced_rmse_bp,0
60,LONG,mean_loss_improvement_bp2,6.11066752753686e-13
60,LONG,median_loss_improvement_bp2,4.61852778244065e-14
60,LONG,parent_mae_bp,2.8421709430404e-14
60,LONG,parent_mean_error_bp,1.77635683940025e-15
60,LONG,parent_mean_prediction_bp,5.32907051820075e-15
60,LONG,parent_mse_bp2,3.63797880709171e-12
60,LONG,parent_rmse_bp,5.6843418860808e-14
60,LONG,past_mean_forecast_mse_bp2,5.45696821063757e-12
60,LONG,positive_loss_improvement_fraction,1.11022302462516e-16
60,LONG,relative_mse_reduction,8.84708972748172e-17
60,LONG,target_mean_bp,3.02535774210355e-15
60,LONG,target_median_bp,0
60,LONG,zero_forecast_mse_bp2,3.63797880709171e-12
60,SHORT,enhanced_mae_bp,1.4210854715202e-14
60,SHORT,enhanced_mean_error_bp,0
60,SHORT,enhanced_mean_prediction_bp,2.66453525910038e-15
60,SHORT,enhanced_mse_bp2,2.36468622460961e-11
60,SHORT,enhanced_rmse_bp,4.9737991503207e-13
60,SHORT,mean_loss_improvement_bp2,2.1316282072803e-13
60,SHORT,median_loss_improvement_bp2,1.91846538655227e-13
60,SHORT,parent_mae_bp,1.4210854715202e-14
60,SHORT,parent_mean_error_bp,3.37507799486048e-14
60,SHORT,parent_mean_prediction_bp,8.32667268468867e-16
60,SHORT,parent_mse_bp2,1.81898940354586e-12
60,SHORT,parent_rmse_bp,1.98951966012828e-13
60,SHORT,past_mean_forecast_mse_bp2,9.09494701772928e-12
60,SHORT,positive_loss_improvement_fraction,4.44089209850063e-16
60,SHORT,relative_mse_reduction,2.6324428747948e-16
60,SHORT,target_mean_bp,3.5527136788005e-15
60,SHORT,target_median_bp,0
60,SHORT,zero_forecast_mse_bp2,1.45519152283669e-11
60,YEAR_2016_LONG,enhanced_mae_bp,1.4210854715202e-14
60,YEAR_2016_LONG,enhanced_mean_error_bp,2.48689957516035e-14
60,YEAR_2016_LONG,enhanced_mean_prediction_bp,3.5527136788005e-15
60,YEAR_2016_LONG,enhanced_mse_bp2,4.72937244921923e-11
60,YEAR_2016_LONG,enhanced_rmse_bp,8.5265128291212e-14
60,YEAR_2016_LONG,mean_loss_improvement_bp2,1.76214598468505e-12
60,YEAR_2016_LONG,median_loss_improvement_bp2,9.9475983006414e-13
60,YEAR_2016_LONG,parent_mae_bp,4.2632564145606e-14
60,YEAR_2016_LONG,parent_mean_error_bp,2.48689957516035e-14
60,YEAR_2016_LONG,parent_mean_prediction_bp,5.32907051820075e-15
60,YEAR_2016_LONG,parent_mse_bp2,5.0931703299284e-11
60,YEAR_2016_LONG,parent_rmse_bp,1.13686837721616e-13
60,YEAR_2016_LONG,past_mean_forecast_mse_bp2,1.45519152283669e-11
60,YEAR_2016_LONG,positive_loss_improvement_fraction,3.33066907387547e-16
60,YEAR_2016_LONG,relative_mse_reduction,2.25514051876985e-17
60,YEAR_2016_LONG,target_mean_bp,2.8421709430404e-14
60,YEAR_2016_LONG,target_median_bp,0
60,YEAR_2016_LONG,zero_forecast_mse_bp2,7.27595761418343e-12
60,YEAR_2016_SHORT,enhanced_mae_bp,1.56319401867222e-13
60,YEAR_2016_SHORT,enhanced_mean_error_bp,1.77635683940025e-14
60,YEAR_2016_SHORT,enhanced_mean_prediction_bp,5.55111512312578e-16
60,YEAR_2016_SHORT,enhanced_mse_bp2,2.5465851649642e-11
60,YEAR_2016_SHORT,enhanced_rmse_bp,8.5265128291212e-14
60,YEAR_2016_SHORT,mean_loss_improvement_bp2,8.66862137627322e-13
60,YEAR_2016_SHORT,median_loss_improvement_bp2,5.82645043323282e-13
60,YEAR_2016_SHORT,parent_mae_bp,1.4210854715202e-14
60,YEAR_2016_SHORT,parent_mean_error_bp,1.77635683940025e-14
60,YEAR_2016_SHORT,parent_mean_prediction_bp,2.66453525910038e-15
60,YEAR_2016_SHORT,parent_mse_bp2,0
60,YEAR_2016_SHORT,parent_rmse_bp,3.12638803734444e-13
60,YEAR_2016_SHORT,past_mean_forecast_mse_bp2,3.63797880709171e-12
60,YEAR_2016_SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
60,YEAR_2016_SHORT,relative_mse_reduction,8.32667268468867e-17
60,YEAR_2016_SHORT,target_mean_bp,1.06581410364015e-14
60,YEAR_2016_SHORT,target_median_bp,5.32907051820075e-15
60,YEAR_2016_SHORT,zero_forecast_mse_bp2,1.81898940354586e-11
60,YEAR_2017_LONG,enhanced_mae_bp,1.77635683940025e-14
60,YEAR_2017_LONG,enhanced_mean_error_bp,3.5527136788005e-15
60,YEAR_2017_LONG,enhanced_mean_prediction_bp,4.66293670342566e-15
60,YEAR_2017_LONG,enhanced_mse_bp2,1.59161572810262e-12
60,YEAR_2017_LONG,enhanced_rmse_bp,3.5527136788005e-14
60,YEAR_2017_LONG,mean_loss_improvement_bp2,2.26485497023532e-13
60,YEAR_2017_LONG,median_loss_improvement_bp2,2.55795384873636e-13
60,YEAR_2017_LONG,parent_mae_bp,3.5527136788005e-14
60,YEAR_2017_LONG,parent_mean_error_bp,7.54951656745106e-15
60,YEAR_2017_LONG,parent_mean_prediction_bp,0
60,YEAR_2017_LONG,parent_mse_bp2,3.41060513164848e-12
60,YEAR_2017_LONG,parent_rmse_bp,2.1316282072803e-14
60,YEAR_2017_LONG,past_mean_forecast_mse_bp2,3.41060513164848e-13
60,YEAR_2017_LONG,positive_loss_improvement_fraction,4.9960036108132e-16
60,YEAR_2017_LONG,relative_mse_reduction,3.07913416985883e-16
60,YEAR_2017_LONG,target_mean_bp,3.5527136788005e-15
60,YEAR_2017_LONG,target_median_bp,0
60,YEAR_2017_LONG,zero_forecast_mse_bp2,4.54747350886464e-12
60,YEAR_2017_SHORT,enhanced_mae_bp,3.5527136788005e-14
60,YEAR_2017_SHORT,enhanced_mean_error_bp,2.39808173319034e-14
60,YEAR_2017_SHORT,enhanced_mean_prediction_bp,4.44089209850063e-15
60,YEAR_2017_SHORT,enhanced_mse_bp2,4.54747350886464e-13
60,YEAR_2017_SHORT,enhanced_rmse_bp,2.8421709430404e-14
60,YEAR_2017_SHORT,mean_loss_improvement_bp2,2.55795384873636e-13
60,YEAR_2017_SHORT,median_loss_improvement_bp2,5.6843418860808e-14
60,YEAR_2017_SHORT,parent_mae_bp,1.4210854715202e-14
60,YEAR_2017_SHORT,parent_mean_error_bp,8.88178419700125e-15
60,YEAR_2017_SHORT,parent_mean_prediction_bp,3.5527136788005e-15
60,YEAR_2017_SHORT,parent_mse_bp2,9.09494701772928e-13
60,YEAR_2017_SHORT,parent_rmse_bp,7.105427357601e-15
60,YEAR_2017_SHORT,past_mean_forecast_mse_bp2,4.54747350886464e-12
60,YEAR_2017_SHORT,positive_loss_improvement_fraction,2.22044604925031e-16
60,YEAR_2017_SHORT,relative_mse_reduction,6.59194920871187e-17
60,YEAR_2017_SHORT,target_mean_bp,1.59872115546023e-14
60,YEAR_2017_SHORT,target_median_bp,0
60,YEAR_2017_SHORT,zero_forecast_mse_bp2,7.73070496506989e-12
60,YEAR_2018_LONG,enhanced_mae_bp,1.4210854715202e-14
60,YEAR_2018_LONG,enhanced_mean_error_bp,4.69069227904129e-15
60,YEAR_2018_LONG,enhanced_mean_prediction_bp,4.44089209850063e-16
60,YEAR_2018_LONG,enhanced_mse_bp2,1.81898940354586e-12
60,YEAR_2018_LONG,enhanced_rmse_bp,1.4210854715202e-14
60,YEAR_2018_LONG,mean_loss_improvement_bp2,3.76587649952853e-13
60,YEAR_2018_LONG,median_loss_improvement_bp2,7.105427357601e-14
60,YEAR_2018_LONG,parent_mae_bp,2.8421709430404e-14
60,YEAR_2018_LONG,parent_mean_error_bp,8.88178419700125e-16
60,YEAR_2018_LONG,parent_mean_prediction_bp,8.88178419700125e-16
60,YEAR_2018_LONG,parent_mse_bp2,2.72848410531878e-12
60,YEAR_2018_LONG,parent_rmse_bp,4.2632564145606e-14
60,YEAR_2018_LONG,past_mean_forecast_mse_bp2,1.81898940354586e-12
60,YEAR_2018_LONG,positive_loss_improvement_fraction,4.44089209850063e-16
60,YEAR_2018_LONG,relative_mse_reduction,2.54570670099596e-16
60,YEAR_2018_LONG,target_mean_bp,8.88178419700125e-16
60,YEAR_2018_LONG,target_median_bp,0
60,YEAR_2018_LONG,zero_forecast_mse_bp2,3.63797880709171e-12
60,YEAR_2018_SHORT,enhanced_mae_bp,0
60,YEAR_2018_SHORT,enhanced_mean_error_bp,1.77635683940025e-14
60,YEAR_2018_SHORT,enhanced_mean_prediction_bp,2.66453525910038e-15
60,YEAR_2018_SHORT,enhanced_mse_bp2,3.63797880709171e-12
60,YEAR_2018_SHORT,enhanced_rmse_bp,1.4210854715202e-14
60,YEAR_2018_SHORT,mean_loss_improvement_bp2,1.13686837721616e-13
60,YEAR_2018_SHORT,median_loss_improvement_bp2,2.27373675443232e-13
60,YEAR_2018_SHORT,parent_mae_bp,1.4210854715202e-14
60,YEAR_2018_SHORT,parent_mean_error_bp,2.48689957516035e-14
60,YEAR_2018_SHORT,parent_mean_prediction_bp,4.44089209850063e-15
60,YEAR_2018_SHORT,parent_mse_bp2,6.3664629124105e-12
60,YEAR_2018_SHORT,parent_rmse_bp,1.4210854715202e-14
60,YEAR_2018_SHORT,past_mean_forecast_mse_bp2,1.81898940354586e-12
60,YEAR_2018_SHORT,positive_loss_improvement_fraction,0
60,YEAR_2018_SHORT,relative_mse_reduction,1.35308431126191e-16
60,YEAR_2018_SHORT,target_mean_bp,4.9737991503207e-14
60,YEAR_2018_SHORT,target_median_bp,0
60,YEAR_2018_SHORT,zero_forecast_mse_bp2,9.09494701772928e-13
60,YEAR_2019_LONG,enhanced_mae_bp,4.2632564145606e-14
60,YEAR_2019_LONG,enhanced_mean_error_bp,4.44089209850063e-15
60,YEAR_2019_LONG,enhanced_mean_prediction_bp,8.88178419700125e-16
60,YEAR_2019_LONG,enhanced_mse_bp2,2.72848410531878e-12
60,YEAR_2019_LONG,enhanced_rmse_bp,1.4210854715202e-14
60,YEAR_2019_LONG,mean_loss_improvement_bp2,5.6843418860808e-13
60,YEAR_2019_LONG,median_loss_improvement_bp2,4.9737991503207e-14
60,YEAR_2019_LONG,parent_mae_bp,0
60,YEAR_2019_LONG,parent_mean_error_bp,1.95399252334028e-14
60,YEAR_2019_LONG,parent_mean_prediction_bp,0
60,YEAR_2019_LONG,parent_mse_bp2,9.09494701772928e-13
60,YEAR_2019_LONG,parent_rmse_bp,5.6843418860808e-14
60,YEAR_2019_LONG,past_mean_forecast_mse_bp2,2.72848410531878e-12
60,YEAR_2019_LONG,positive_loss_improvement_fraction,1.11022302462516e-16
60,YEAR_2019_LONG,relative_mse_reduction,3.01841884819964e-16
60,YEAR_2019_LONG,target_mean_bp,2.30926389122033e-14
60,YEAR_2019_LONG,target_median_bp,0
60,YEAR_2019_LONG,zero_forecast_mse_bp2,1.81898940354586e-12
60,YEAR_2019_SHORT,enhanced_mae_bp,7.105427357601e-15
60,YEAR_2019_SHORT,enhanced_mean_error_bp,3.5527136788005e-14
60,YEAR_2019_SHORT,enhanced_mean_prediction_bp,0
60,YEAR_2019_SHORT,enhanced_mse_bp2,9.09494701772928e-12
60,YEAR_2019_SHORT,enhanced_rmse_bp,8.5265128291212e-14
60,YEAR_2019_SHORT,mean_loss_improvement_bp2,8.5265128291212e-13
60,YEAR_2019_SHORT,median_loss_improvement_bp2,2.20268248085631e-13
60,YEAR_2019_SHORT,parent_mae_bp,2.1316282072803e-14
60,YEAR_2019_SHORT,parent_mean_error_bp,3.28626015289046e-14
60,YEAR_2019_SHORT,parent_mean_prediction_bp,3.5527136788005e-15
60,YEAR_2019_SHORT,parent_mse_bp2,7.27595761418343e-12
60,YEAR_2019_SHORT,parent_rmse_bp,0
60,YEAR_2019_SHORT,past_mean_forecast_mse_bp2,1.00044417195022e-11
60,YEAR_2019_SHORT,positive_loss_improvement_fraction,0
60,YEAR_2019_SHORT,relative_mse_reduction,1.92554305833426e-16
60,YEAR_2019_SHORT,target_mean_bp,3.06421554796543e-14
60,YEAR_2019_SHORT,target_median_bp,0
60,YEAR_2019_SHORT,zero_forecast_mse_bp2,1.09139364212751e-11
60,YEAR_2020_LONG,enhanced_mae_bp,7.105427357601e-15
60,YEAR_2020_LONG,enhanced_mean_error_bp,2.22044604925031e-15
60,YEAR_2020_LONG,enhanced_mean_prediction_bp,7.99360577730113e-15
60,YEAR_2020_LONG,enhanced_mse_bp2,2.72848410531878e-12
60,YEAR_2020_LONG,enhanced_rmse_bp,1.4210854715202e-14
60,YEAR_2020_LONG,mean_loss_improvement_bp2,9.2370555648813e-14
60,YEAR_2020_LONG,median_loss_improvement_bp2,5.32907051820075e-14
60,YEAR_2020_LONG,parent_mae_bp,7.105427357601e-15
60,YEAR_2020_LONG,parent_mean_error_bp,3.5527136788005e-15
60,YEAR_2020_LONG,parent_mean_prediction_bp,1.33226762955019e-15
60,YEAR_2020_LONG,parent_mse_bp2,2.72848410531878e-12
60,YEAR_2020_LONG,parent_rmse_bp,2.8421709430404e-14
60,YEAR_2020_LONG,past_mean_forecast_mse_bp2,3.63797880709171e-12
60,YEAR_2020_LONG,positive_loss_improvement_fraction,5.55111512312578e-17
60,YEAR_2020_LONG,relative_mse_reduction,8.15320033709099e-17
60,YEAR_2020_LONG,target_mean_bp,2.66453525910038e-15
60,YEAR_2020_LONG,target_median_bp,0
60,YEAR_2020_LONG,zero_forecast_mse_bp2,3.63797880709171e-12
60,YEAR_2020_SHORT,enhanced_mae_bp,4.2632564145606e-14
60,YEAR_2020_SHORT,enhanced_mean_error_bp,6.60582699651968e-15
60,YEAR_2020_SHORT,enhanced_mean_prediction_bp,0
60,YEAR_2020_SHORT,enhanced_mse_bp2,9.09494701772928e-12
60,YEAR_2020_SHORT,enhanced_rmse_bp,3.83693077310454e-13
60,YEAR_2020_SHORT,mean_loss_improvement_bp2,2.70006239588838e-13
60,YEAR_2020_SHORT,median_loss_improvement_bp2,2.55795384873636e-13
60,YEAR_2020_SHORT,parent_mae_bp,1.4210854715202e-14
60,YEAR_2020_SHORT,parent_mean_error_bp,5.32907051820075e-15
60,YEAR_2020_SHORT,parent_mean_prediction_bp,4.21884749357559e-15
60,YEAR_2020_SHORT,parent_mse_bp2,1.45519152283669e-11
60,YEAR_2020_SHORT,parent_rmse_bp,3.41060513164848e-13
60,YEAR_2020_SHORT,past_mean_forecast_mse_bp2,4.54747350886464e-11
60,YEAR_2020_SHORT,positive_loss_improvement_fraction,4.9960036108132e-16
60,YEAR_2020_SHORT,relative_mse_reduction,1.04083408558608e-16
60,YEAR_2020_SHORT,target_mean_bp,0
60,YEAR_2020_SHORT,target_median_bp,0
60,YEAR_2020_SHORT,zero_forecast_mse_bp2,4.18367562815547e-11
120,POOLED,enhanced_mae_bp,4.2632564145606e-14
120,POOLED,enhanced_mean_error_bp,4.44089209850063e-15
120,POOLED,enhanced_mean_prediction_bp,4.44089209850063e-14
120,POOLED,enhanced_mse_bp2,2.18278728425503e-11
120,POOLED,enhanced_rmse_bp,8.5265128291212e-14
120,POOLED,mean_loss_improvement_bp2,2.1316282072803e-13
120,POOLED,median_loss_improvement_bp2,9.37916411203332e-13
120,POOLED,parent_mae_bp,1.4210854715202e-14
120,POOLED,parent_mean_error_bp,8.88178419700125e-15
120,POOLED,parent_mean_prediction_bp,1.02695629777827e-15
120,POOLED,parent_mse_bp2,1.09139364212751e-11
120,POOLED,parent_rmse_bp,4.54747350886464e-13
120,POOLED,past_mean_forecast_mse_bp2,7.27595761418343e-12
120,POOLED,positive_loss_improvement_fraction,4.44089209850063e-16
120,POOLED,relative_mse_reduction,1.04950770296597e-16
120,POOLED,target_mean_bp,2.66453525910038e-14
120,POOLED,target_median_bp,0
120,POOLED,zero_forecast_mse_bp2,2.91038304567337e-11
120,YEAR_2016,enhanced_mae_bp,4.54747350886464e-13
120,YEAR_2016,enhanced_mean_error_bp,7.105427357601e-15
120,YEAR_2016,enhanced_mean_prediction_bp,5.32907051820075e-15
120,YEAR_2016,enhanced_mse_bp2,2.18278728425503e-11
120,YEAR_2016,enhanced_rmse_bp,2.55795384873636e-13
120,YEAR_2016,mean_loss_improvement_bp2,3.26139115713886e-12
120,YEAR_2016,median_loss_improvement_bp2,1.25055521493778e-12
120,YEAR_2016,parent_mae_bp,1.70530256582424e-13
120,YEAR_2016,parent_mean_error_bp,7.105427357601e-15
120,YEAR_2016,parent_mean_prediction_bp,3.5527136788005e-15
120,YEAR_2016,parent_mse_bp2,1.45519152283669e-11
120,YEAR_2016,parent_rmse_bp,3.41060513164848e-13
