pair_id,index_symbol,event_day,control_day,side,horizon,event_entry_timestamp,event_entry_status,event_exit_timestamp,event_exit_status,event_action_crossing,control_entry_timestamp,control_entry_status,control_exit_timestamp,control_exit_status,control_action_crossing,old_eligible,old_reason,new_eligible,new_reason,membership_changed,reason_changed,new_action_crossing,unit_bridge_crossing,on_new_halt_endpoint,carrier
000852.SH:R1_A:584714:638019,000852.SH,2025-01-10,2025-12-11,SHORT,120,2025-01-10T13:34:00+08:00,valid,2025-01-13T10:04:00+08:00,valid,False,2025-12-11T13:59:00+08:00,valid,2025-12-12T10:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584714:638019,000852.SH,2025-01-10,2025-12-11,SHORT,240,2025-01-10T13:34:00+08:00,valid,2025-01-13T13:34:00+08:00,valid,False,2025-12-11T13:59:00+08:00,valid,2025-12-12T13:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,1,2025-01-13T10:15:00+08:00,valid,2025-01-13T10:16:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-19T10:08:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,5,2025-01-13T10:15:00+08:00,valid,2025-01-13T10:20:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-19T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,15,2025-01-13T10:15:00+08:00,valid,2025-01-13T10:30:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-19T10:22:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,30,2025-01-13T10:15:00+08:00,valid,2025-01-13T10:45:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-19T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,60,2025-01-13T10:15:00+08:00,valid,2025-01-13T11:15:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-19T11:07:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,120,2025-01-13T10:15:00+08:00,valid,2025-01-13T13:45:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-19T13:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:584845:589877,000852.SH,2025-01-13,2025-02-19,SHORT,240,2025-01-13T10:15:00+08:00,valid,2025-01-14T10:15:00+08:00,valid,False,2025-02-19T10:07:00+08:00,valid,2025-02-20T10:07:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,1,2025-01-14T13:12:00+08:00,valid,2025-01-14T13:13:00+08:00,valid,False,2025-01-14T13:11:00+08:00,valid,2025-01-14T13:12:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,5,2025-01-14T13:12:00+08:00,valid,2025-01-14T13:17:00+08:00,valid,False,2025-01-14T13:11:00+08:00,valid,2025-01-14T13:16:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,15,2025-01-14T13:12:00+08:00,valid,2025-01-14T13:27:00+08:00,valid,False,2025-01-14T13:11:00+08:00,valid,2025-01-14T13:26:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,30,2025-01-14T13:12:00+08:00,valid,2025-01-14T13:42:00+08:00,valid,False,2025-01-14T13:11:00+08:00,valid,2025-01-14T13:41:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,60,2025-01-14T13:12:00+08:00,valid,2025-01-14T14:12:00+08:00,valid,False,2025-01-14T13:11:00+08:00,valid,2025-01-14T14:11:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,120,2025-01-14T13:12:00+08:00,valid,2025-01-15T09:42:00+08:00,valid,True,2025-01-14T13:11:00+08:00,valid,2025-01-15T09:41:00+08:00,valid,True,False,event:corporate_action_crossing;control:corporate_action_crossing,False,event:corporate_action_crossing;control:corporate_action_crossing,False,False,False,False,False,512100.SH
000852.SH:R1_A:585172:585171,000852.SH,2025-01-14,2025-01-14,LONG,240,2025-01-14T13:12:00+08:00,valid,2025-01-15T13:12:00+08:00,valid,True,2025-01-14T13:11:00+08:00,valid,2025-01-15T13:11:00+08:00,valid,True,False,event:corporate_action_crossing;control:corporate_action_crossing,False,event:corporate_action_crossing;control:corporate_action_crossing,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,1,2025-01-14T14:45:00+08:00,valid,2025-01-14T14:46:00+08:00,valid,False,2025-08-18T14:30:00+08:00,valid,2025-08-18T14:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,5,2025-01-14T14:45:00+08:00,valid,2025-01-14T14:50:00+08:00,valid,False,2025-08-18T14:30:00+08:00,valid,2025-08-18T14:35:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,15,2025-01-14T14:45:00+08:00,valid,2025-01-14T15:00:00+08:00,valid,False,2025-08-18T14:30:00+08:00,valid,2025-08-18T14:45:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,30,2025-01-14T14:45:00+08:00,valid,2025-01-15T09:45:00+08:00,valid,True,2025-08-18T14:30:00+08:00,valid,2025-08-18T15:00:00+08:00,valid,False,False,event:corporate_action_crossing,False,event:corporate_action_crossing,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,60,2025-01-14T14:45:00+08:00,valid,2025-01-15T10:15:00+08:00,valid,True,2025-08-18T14:30:00+08:00,valid,2025-08-19T10:00:00+08:00,valid,False,False,event:corporate_action_crossing,False,event:corporate_action_crossing,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,120,2025-01-14T14:45:00+08:00,valid,2025-01-15T11:15:00+08:00,valid,True,2025-08-18T14:30:00+08:00,valid,2025-08-19T11:00:00+08:00,valid,False,False,event:corporate_action_crossing,False,event:corporate_action_crossing,False,False,False,False,False,512100.SH
000852.SH:R1_A:585265:619570,000852.SH,2025-01-14,2025-08-18,LONG,240,2025-01-14T14:45:00+08:00,valid,2025-01-15T14:45:00+08:00,valid,True,2025-08-18T14:30:00+08:00,valid,2025-08-19T14:30:00+08:00,valid,False,False,event:corporate_action_crossing,False,event:corporate_action_crossing,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,1,2025-01-15T11:18:00+08:00,valid,2025-01-15T11:19:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-22T11:25:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,5,2025-01-15T11:18:00+08:00,valid,2025-01-15T11:23:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-22T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,15,2025-01-15T11:18:00+08:00,valid,2025-01-15T13:03:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-22T13:09:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,30,2025-01-15T11:18:00+08:00,valid,2025-01-15T13:18:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-22T13:24:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,60,2025-01-15T11:18:00+08:00,valid,2025-01-15T13:48:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-22T13:54:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,120,2025-01-15T11:18:00+08:00,valid,2025-01-15T14:48:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-22T14:54:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585388:604834,000852.SH,2025-01-15,2025-05-22,SHORT,240,2025-01-15T11:18:00+08:00,valid,2025-01-16T11:18:00+08:00,valid,False,2025-05-22T11:24:00+08:00,valid,2025-05-23T11:24:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,1,2025-01-16T11:27:00+08:00,valid,2025-01-16T11:28:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-16T11:27:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,5,2025-01-16T11:27:00+08:00,valid,2025-01-16T13:02:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-16T13:01:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,15,2025-01-16T11:27:00+08:00,valid,2025-01-16T13:12:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-16T13:11:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,30,2025-01-16T11:27:00+08:00,valid,2025-01-16T13:27:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-16T13:26:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,60,2025-01-16T11:27:00+08:00,valid,2025-01-16T13:57:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-16T13:56:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,120,2025-01-16T11:27:00+08:00,valid,2025-01-16T14:57:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-16T14:56:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585637:585636,000852.SH,2025-01-16,2025-01-16,LONG,240,2025-01-16T11:27:00+08:00,valid,2025-01-17T11:27:00+08:00,valid,False,2025-01-16T11:26:00+08:00,valid,2025-01-17T11:26:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,1,2025-01-16T13:26:00+08:00,valid,2025-01-16T13:27:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-18T13:02:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,5,2025-01-16T13:26:00+08:00,valid,2025-01-16T13:31:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-18T13:06:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,15,2025-01-16T13:26:00+08:00,valid,2025-01-16T13:41:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-18T13:16:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,30,2025-01-16T13:26:00+08:00,valid,2025-01-16T13:56:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-18T13:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,60,2025-01-16T13:26:00+08:00,valid,2025-01-16T14:26:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-18T14:01:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,120,2025-01-16T13:26:00+08:00,valid,2025-01-17T09:56:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-21T09:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585666:599801,000852.SH,2025-01-16,2025-04-18,LONG,240,2025-01-16T13:26:00+08:00,valid,2025-01-17T13:26:00+08:00,valid,False,2025-04-18T13:01:00+08:00,valid,2025-04-21T13:01:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,1,2025-01-16T14:35:00+08:00,valid,2025-01-16T14:36:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-26T14:47:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,5,2025-01-16T14:35:00+08:00,valid,2025-01-16T14:40:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-26T14:51:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,15,2025-01-16T14:35:00+08:00,valid,2025-01-16T14:50:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-27T09:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,30,2025-01-16T14:35:00+08:00,valid,2025-01-17T09:35:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-27T09:46:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,60,2025-01-16T14:35:00+08:00,valid,2025-01-17T10:05:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-27T10:16:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,120,2025-01-16T14:35:00+08:00,valid,2025-01-17T11:05:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-27T11:16:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585735:635426,000852.SH,2025-01-16,2025-11-26,SHORT,240,2025-01-16T14:35:00+08:00,valid,2025-01-17T14:35:00+08:00,valid,False,2025-11-26T14:46:00+08:00,valid,2025-11-27T14:46:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,1,2025-01-17T10:20:00+08:00,valid,2025-01-17T10:21:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-30T10:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,5,2025-01-17T10:20:00+08:00,valid,2025-01-17T10:25:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-30T10:08:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,15,2025-01-17T10:20:00+08:00,valid,2025-01-17T10:35:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-30T10:18:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,30,2025-01-17T10:20:00+08:00,valid,2025-01-17T10:50:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-30T10:33:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,60,2025-01-17T10:20:00+08:00,valid,2025-01-17T11:20:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-30T11:03:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,120,2025-01-17T10:20:00+08:00,valid,2025-01-17T13:50:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-30T13:33:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585810:640993,000852.SH,2025-01-17,2025-12-30,LONG,240,2025-01-17T10:20:00+08:00,valid,2025-01-20T10:20:00+08:00,valid,False,2025-12-30T10:03:00+08:00,valid,2025-12-31T10:03:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,1,2025-01-17T13:19:00+08:00,valid,2025-01-17T13:20:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-30T13:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,5,2025-01-17T13:19:00+08:00,valid,2025-01-17T13:24:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-30T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,15,2025-01-17T13:19:00+08:00,valid,2025-01-17T13:34:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-30T13:44:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,30,2025-01-17T13:19:00+08:00,valid,2025-01-17T13:49:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-30T13:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,60,2025-01-17T13:19:00+08:00,valid,2025-01-17T14:19:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-30T14:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,120,2025-01-17T13:19:00+08:00,valid,2025-01-20T09:49:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-31T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585899:641109,000852.SH,2025-01-17,2025-12-30,LONG,240,2025-01-17T13:19:00+08:00,valid,2025-01-20T13:19:00+08:00,valid,False,2025-12-30T13:29:00+08:00,valid,2025-12-31T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,1,2025-01-17T14:11:00+08:00,valid,2025-01-17T14:12:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-29T14:05:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,5,2025-01-17T14:11:00+08:00,valid,2025-01-17T14:16:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-29T14:09:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,15,2025-01-17T14:11:00+08:00,valid,2025-01-17T14:26:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-29T14:19:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,30,2025-01-17T14:11:00+08:00,valid,2025-01-17T14:41:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-29T14:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,60,2025-01-17T14:11:00+08:00,valid,2025-01-20T09:41:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-30T09:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,120,2025-01-17T14:11:00+08:00,valid,2025-01-20T10:41:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-30T10:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:585951:606104,000852.SH,2025-01-17,2025-05-29,LONG,240,2025-01-17T14:11:00+08:00,valid,2025-01-20T14:11:00+08:00,valid,False,2025-05-29T14:04:00+08:00,valid,2025-05-30T14:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,1,2025-01-20T09:41:00+08:00,valid,2025-01-20T09:42:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-14T09:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,5,2025-01-20T09:41:00+08:00,valid,2025-01-20T09:46:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-14T09:41:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,15,2025-01-20T09:41:00+08:00,valid,2025-01-20T09:56:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-14T09:51:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,30,2025-01-20T09:41:00+08:00,valid,2025-01-20T10:11:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-14T10:06:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,60,2025-01-20T09:41:00+08:00,valid,2025-01-20T10:41:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-14T10:36:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,120,2025-01-20T09:41:00+08:00,valid,2025-01-20T13:11:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-14T13:06:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
000852.SH:R1_A:586011:633286,000852.SH,2025-01-20,2025-11-14,LONG,240,2025-01-20T09:41:00+08:00,valid,2025-01-21T09:41:00+08:00,valid,False,2025-11-14T09:36:00+08:00,valid,2025-11-17T09:36:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,512100.SH
