carrier,legacy_label,convention,scope,left_label,right_label,legacy_volume_raw,legacy_open,legacy_high,legacy_low,legacy_close,tick_rows,tick_volume_raw,tick_open_x10000,tick_high_x10000,tick_low_x10000,tick_close_x10000,left_exact_tick_rows,right_exact_tick_rows,volume_equal_without_unit_conversion,legacy_minus_tick_volume_raw,open_equal_declared_scale,high_equal_declared_scale,low_equal_declared_scale,close_equal_declared_scale,all_ohlc_equal_declared_scale,legacy_zero_nonflat
512100,2025-12-01T14:44:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:43:00,2025-12-01 14:44:00,7442.0,2.982,2.983,2.982,2.982,47,744200.0,29820,29830,29820,29820,0,0,False,-736758.0,True,True,True,True,True,False
512100,2025-12-01T14:44:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:44:00,2025-12-01 14:45:00,7442.0,2.982,2.983,2.982,2.982,40,1615400.0,29820,29840,29820,29830,0,0,False,-1607958.0,True,False,True,False,False,False
512100,2025-12-01T14:44:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:44:00,2025-12-01 14:45:00,7442.0,2.982,2.983,2.982,2.982,40,1615400.0,29820,29840,29820,29830,0,0,False,-1607958.0,True,False,True,False,False,False
512100,2025-12-01T14:45:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:44:00,2025-12-01 14:45:00,14479.0,2.982,2.984,2.982,2.983,40,1615400.0,29820,29840,29820,29830,0,0,False,-1600921.0,True,True,True,True,True,False
512100,2025-12-01T14:45:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:44:00,2025-12-01 14:45:00,14479.0,2.982,2.984,2.982,2.983,40,1615400.0,29820,29840,29820,29830,0,0,False,-1600921.0,True,True,True,True,True,False
512100,2025-12-01T14:45:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:45:00,2025-12-01 14:46:00,14479.0,2.982,2.984,2.982,2.983,32,1753462.0,29830,29840,29830,29840,0,0,False,-1738983.0,False,True,False,False,False,False
512100,2025-12-01T14:45:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:45:00,2025-12-01 14:46:00,14479.0,2.982,2.984,2.982,2.983,32,1753462.0,29830,29840,29830,29840,0,0,False,-1738983.0,False,True,False,False,False,False
512100,2025-12-01T14:46:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:45:00,2025-12-01 14:46:00,19210.0,2.983,2.984,2.983,2.984,32,1753462.0,29830,29840,29830,29840,0,0,False,-1734252.0,True,True,True,True,True,False
512100,2025-12-01T14:46:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:45:00,2025-12-01 14:46:00,19210.0,2.983,2.984,2.983,2.984,32,1753462.0,29830,29840,29830,29840,0,0,False,-1734252.0,True,True,True,True,True,False
512100,2025-12-01T14:46:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:46:00,2025-12-01 14:47:00,19210.0,2.983,2.984,2.983,2.984,95,2225418.0,29830,29840,29830,29830,0,0,False,-2206208.0,True,True,True,False,False,False
512100,2025-12-01T14:46:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:46:00,2025-12-01 14:47:00,19210.0,2.983,2.984,2.983,2.984,95,2225418.0,29830,29840,29830,29830,0,0,False,-2206208.0,True,True,True,False,False,False
512100,2025-12-01T14:47:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:46:00,2025-12-01 14:47:00,22191.0,2.983,2.983,2.983,2.983,95,2225418.0,29830,29840,29830,29830,0,0,False,-2203227.0,True,False,True,True,False,False
512100,2025-12-01T14:47:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:46:00,2025-12-01 14:47:00,22191.0,2.983,2.983,2.983,2.983,95,2225418.0,29830,29840,29830,29830,0,0,False,-2203227.0,True,False,True,True,False,False
512100,2025-12-01T14:47:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:47:00,2025-12-01 14:48:00,22191.0,2.983,2.983,2.983,2.983,194,4359432.0,29830,29840,29830,29840,0,0,False,-4337241.0,True,False,True,False,False,False
512100,2025-12-01T14:47:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:47:00,2025-12-01 14:48:00,22191.0,2.983,2.983,2.983,2.983,194,4359432.0,29830,29840,29830,29840,0,0,False,-4337241.0,True,False,True,False,False,False
512100,2025-12-01T14:48:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:47:00,2025-12-01 14:48:00,43657.0,2.983,2.984,2.983,2.984,194,4359432.0,29830,29840,29830,29840,0,0,False,-4315775.0,True,True,True,True,True,False
512100,2025-12-01T14:48:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:47:00,2025-12-01 14:48:00,43657.0,2.983,2.984,2.983,2.984,194,4359432.0,29830,29840,29830,29840,0,0,False,-4315775.0,True,True,True,True,True,False
512100,2025-12-01T14:48:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:48:00,2025-12-01 14:49:00,43657.0,2.983,2.984,2.983,2.984,143,2885462.0,29840,29850,29840,29840,0,0,False,-2841805.0,False,False,False,True,False,False
512100,2025-12-01T14:48:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:48:00,2025-12-01 14:49:00,43657.0,2.983,2.984,2.983,2.984,143,2885462.0,29840,29850,29840,29840,0,0,False,-2841805.0,False,False,False,True,False,False
512100,2025-12-01T14:49:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:48:00,2025-12-01 14:49:00,28666.0,2.984,2.985,2.984,2.984,143,2885462.0,29840,29850,29840,29840,0,0,False,-2856796.0,True,True,True,True,True,False
512100,2025-12-01T14:49:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:48:00,2025-12-01 14:49:00,28666.0,2.984,2.985,2.984,2.984,143,2885462.0,29840,29850,29840,29840,0,0,False,-2856796.0,True,True,True,True,True,False
512100,2025-12-01T14:49:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:49:00,2025-12-01 14:50:00,28666.0,2.984,2.985,2.984,2.984,199,3429950.0,29840,29850,29830,29840,0,0,False,-3401284.0,True,True,False,True,False,False
512100,2025-12-01T14:49:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:49:00,2025-12-01 14:50:00,28666.0,2.984,2.985,2.984,2.984,199,3429950.0,29840,29850,29830,29840,0,0,False,-3401284.0,True,True,False,True,False,False
512100,2025-12-01T14:50:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:49:00,2025-12-01 14:50:00,34488.0,2.984,2.985,2.983,2.984,199,3429950.0,29840,29850,29830,29840,0,0,False,-3395462.0,True,True,True,True,True,False
512100,2025-12-01T14:50:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:49:00,2025-12-01 14:50:00,34488.0,2.984,2.985,2.983,2.984,199,3429950.0,29840,29850,29830,29840,0,0,False,-3395462.0,True,True,True,True,True,False
512100,2025-12-01T14:50:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:50:00,2025-12-01 14:51:00,34488.0,2.984,2.985,2.983,2.984,128,2493907.0,29840,29850,29840,29850,0,0,False,-2459419.0,True,True,False,False,False,False
512100,2025-12-01T14:50:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:50:00,2025-12-01 14:51:00,34488.0,2.984,2.985,2.983,2.984,128,2493907.0,29840,29850,29840,29850,0,0,False,-2459419.0,True,True,False,False,False,False
512100,2025-12-01T14:51:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:50:00,2025-12-01 14:51:00,23860.0,2.984,2.985,2.984,2.984,128,2493907.0,29840,29850,29840,29850,0,0,False,-2470047.0,True,True,True,False,False,False
512100,2025-12-01T14:51:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:50:00,2025-12-01 14:51:00,23860.0,2.984,2.985,2.984,2.984,128,2493907.0,29840,29850,29840,29850,0,0,False,-2470047.0,True,True,True,False,False,False
512100,2025-12-01T14:51:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:51:00,2025-12-01 14:52:00,23860.0,2.984,2.985,2.984,2.984,119,4426417.0,29840,29850,29840,29850,0,0,False,-4402557.0,True,True,True,False,False,False
512100,2025-12-01T14:51:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:51:00,2025-12-01 14:52:00,23860.0,2.984,2.985,2.984,2.984,119,4426417.0,29840,29850,29840,29850,0,0,False,-4402557.0,True,True,True,False,False,False
512100,2025-12-01T14:52:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:51:00,2025-12-01 14:52:00,28306.0,2.984,2.985,2.984,2.985,119,4426417.0,29840,29850,29840,29850,0,0,False,-4398111.0,True,True,True,True,True,False
512100,2025-12-01T14:52:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:51:00,2025-12-01 14:52:00,28306.0,2.984,2.985,2.984,2.985,119,4426417.0,29840,29850,29840,29850,0,0,False,-4398111.0,True,True,True,True,True,False
512100,2025-12-01T14:52:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:52:00,2025-12-01 14:53:00,28306.0,2.984,2.985,2.984,2.985,68,2574820.0,29850,29860,29850,29850,0,0,False,-2546514.0,False,False,False,True,False,False
512100,2025-12-01T14:52:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:52:00,2025-12-01 14:53:00,28306.0,2.984,2.985,2.984,2.985,68,2574820.0,29850,29860,29850,29850,0,0,False,-2546514.0,False,False,False,True,False,False
512100,2025-12-01T14:53:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:52:00,2025-12-01 14:53:00,42722.0,2.985,2.986,2.985,2.985,68,2574820.0,29850,29860,29850,29850,0,0,False,-2532098.0,True,True,True,True,True,False
512100,2025-12-01T14:53:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:52:00,2025-12-01 14:53:00,42722.0,2.985,2.986,2.985,2.985,68,2574820.0,29850,29860,29850,29850,0,0,False,-2532098.0,True,True,True,True,True,False
512100,2025-12-01T14:53:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:53:00,2025-12-01 14:54:00,42722.0,2.985,2.986,2.985,2.985,85,2784939.0,29850,29870,29850,29860,0,0,False,-2742217.0,True,False,True,False,False,False
512100,2025-12-01T14:53:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:53:00,2025-12-01 14:54:00,42722.0,2.985,2.986,2.985,2.985,85,2784939.0,29850,29870,29850,29860,0,0,False,-2742217.0,True,False,True,False,False,False
512100,2025-12-01T14:54:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:53:00,2025-12-01 14:54:00,27913.0,2.985,2.987,2.985,2.986,85,2784939.0,29850,29870,29850,29860,0,0,False,-2757026.0,True,True,True,True,True,False
512100,2025-12-01T14:54:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:53:00,2025-12-01 14:54:00,27913.0,2.985,2.987,2.985,2.986,85,2784939.0,29850,29870,29850,29860,0,0,False,-2757026.0,True,True,True,True,True,False
512100,2025-12-01T14:54:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:54:00,2025-12-01 14:55:00,27913.0,2.985,2.987,2.985,2.986,76,3512464.0,29860,29870,29860,29870,0,0,False,-3484551.0,False,True,False,False,False,False
512100,2025-12-01T14:54:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:54:00,2025-12-01 14:55:00,27913.0,2.985,2.987,2.985,2.986,76,3512464.0,29860,29870,29860,29870,0,0,False,-3484551.0,False,True,False,False,False,False
512100,2025-12-01T14:55:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:54:00,2025-12-01 14:55:00,35125.0,2.986,2.987,2.986,2.987,76,3512464.0,29860,29870,29860,29870,0,0,False,-3477339.0,True,True,True,True,True,False
512100,2025-12-01T14:55:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:54:00,2025-12-01 14:55:00,35125.0,2.986,2.987,2.986,2.987,76,3512464.0,29860,29870,29860,29870,0,0,False,-3477339.0,True,True,True,True,True,False
512100,2025-12-01T14:55:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:55:00,2025-12-01 14:56:00,35125.0,2.986,2.987,2.986,2.987,116,4850400.0,29870,29870,29860,29870,0,0,False,-4815275.0,False,True,True,True,False,False
512100,2025-12-01T14:55:00+08:00,"(t,t+60s]",continuous_pm,2025-12-01 14:55:00,2025-12-01 14:56:00,35125.0,2.986,2.987,2.986,2.987,116,4850400.0,29870,29870,29860,29870,0,0,False,-4815275.0,False,True,True,True,False,False
512100,2025-12-01T14:56:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:55:00,2025-12-01 14:56:00,48504.0,2.986,2.987,2.986,2.987,116,4850400.0,29870,29870,29860,29870,0,0,False,-4801896.0,False,True,True,True,False,False
512100,2025-12-01T14:56:00+08:00,"(t-60s,t]",continuous_pm,2025-12-01 14:55:00,2025-12-01 14:56:00,48504.0,2.986,2.987,2.986,2.987,116,4850400.0,29870,29870,29860,29870,0,0,False,-4801896.0,False,True,True,True,False,False
512100,2025-12-01T14:56:00+08:00,"[t,t+60s)",continuous_pm,2025-12-01 14:56:00,2025-12-01 14:57:00,48504.0,2.986,2.987,2.986,2.987,84,1787600.0,29870,29880,29870,29870,0,0,False,-1739096.0,False,False,False,True,False,False
512100,2025-12-01T14:56:00+08:00,"(t,t+60s]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:56:00,2025-12-01 14:57:00,48504.0,2.986,2.987,2.986,2.987,84,1787600.0,29870,29880,29870,29870,0,0,False,-1739096.0,False,False,False,True,False,False
512100,2025-12-01T14:57:00+08:00,"[t-60s,t)",continuous_pm,2025-12-01 14:56:00,2025-12-01 14:57:00,17876.0,2.988,2.988,2.987,2.987,84,1787600.0,29870,29880,29870,29870,0,0,False,-1769724.0,False,True,True,True,False,False
512100,2025-12-01T14:57:00+08:00,"(t-60s,t]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:56:00,2025-12-01 14:57:00,17876.0,2.988,2.988,2.987,2.987,84,1787600.0,29870,29880,29870,29870,0,0,False,-1769724.0,False,True,True,True,False,False
512100,2025-12-01T14:57:00+08:00,"[t,t+60s)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:57:00,2025-12-01 14:58:00,17876.0,2.988,2.988,2.987,2.987,57,3160900.0,29880,29880,29870,29880,0,0,False,-3143024.0,True,True,True,False,False,False
512100,2025-12-01T14:57:00+08:00,"(t,t+60s]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:57:00,2025-12-01 14:58:00,17876.0,2.988,2.988,2.987,2.987,57,3160900.0,29880,29880,29870,29880,0,0,False,-3143024.0,True,True,True,False,False,False
512100,2025-12-01T14:58:00+08:00,"[t-60s,t)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:57:00,2025-12-01 14:58:00,31609.0,2.988,2.988,2.987,2.988,57,3160900.0,29880,29880,29870,29880,0,0,False,-3129291.0,True,True,True,True,True,False
512100,2025-12-01T14:58:00+08:00,"(t-60s,t]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:57:00,2025-12-01 14:58:00,31609.0,2.988,2.988,2.987,2.988,57,3160900.0,29880,29880,29870,29880,0,0,False,-3129291.0,True,True,True,True,True,False
512100,2025-12-01T14:58:00+08:00,"[t,t+60s)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:58:00,2025-12-01 14:59:00,31609.0,2.988,2.988,2.987,2.988,43,1969700.0,29870,29880,29870,29880,0,0,False,-1938091.0,False,True,True,True,False,False
512100,2025-12-01T14:58:00+08:00,"(t,t+60s]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:58:00,2025-12-01 14:59:00,31609.0,2.988,2.988,2.987,2.988,43,1969700.0,29870,29880,29870,29880,0,0,False,-1938091.0,False,True,True,True,False,False
512100,2025-12-01T14:59:00+08:00,"[t-60s,t)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:58:00,2025-12-01 14:59:00,19697.0,2.987,2.988,2.987,2.988,43,1969700.0,29870,29880,29870,29880,0,0,False,-1950003.0,True,True,True,True,True,False
512100,2025-12-01T14:59:00+08:00,"(t-60s,t]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:58:00,2025-12-01 14:59:00,19697.0,2.987,2.988,2.987,2.988,43,1969700.0,29870,29880,29870,29880,0,0,False,-1950003.0,True,True,True,True,True,False
512100,2025-12-01T14:59:00+08:00,"[t,t+60s)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:59:00,2025-12-01 15:00:00,19697.0,2.987,2.988,2.987,2.988,93,3661600.0,29870,29880,29860,29870,0,0,False,-3641903.0,True,True,False,False,False,False
512100,2025-12-01T14:59:00+08:00,"(t,t+60s]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:59:00,2025-12-01 15:00:00,19697.0,2.987,2.988,2.987,2.988,93,3661600.0,29870,29880,29860,29870,0,0,False,-3641903.0,True,True,False,False,False,False
512100,2025-12-01T15:00:00+08:00,"[t-60s,t)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:59:00,2025-12-01 15:00:00,36616.0,2.987,2.988,2.986,2.987,93,3661600.0,29870,29880,29860,29870,0,0,False,-3624984.0,True,True,True,True,True,False
512100,2025-12-01T15:00:00+08:00,"(t-60s,t]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 14:59:00,2025-12-01 15:00:00,36616.0,2.987,2.988,2.986,2.987,93,3661600.0,29870,29880,29860,29870,0,0,False,-3624984.0,True,True,True,True,True,False
512100,2025-12-01T15:00:00+08:00,"[t,t+60s)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 15:00:00,2025-12-01 15:01:00,36616.0,2.987,2.988,2.986,2.987,0,0.0,,,,,0,0,False,36616.0,,,,,,False
512100,2025-12-01T15:00:00+08:00,"(t,t+60s]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 15:00:00,2025-12-01 15:01:00,36616.0,2.987,2.988,2.986,2.987,0,0.0,,,,,0,0,False,36616.0,,,,,,False
588000,2025-12-01T09:30:00+08:00,"[t-60s,t)",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 09:29:00,2025-12-01 09:30:00,97667.0,1.395,1.395,1.395,1.395,0,0.0,,,,,0,0,False,97667.0,,,,,,False
588000,2025-12-01T09:30:00+08:00,"(t-60s,t]",OUTSIDE_COMPLETE_CONTINUOUS_MINUTE,2025-12-01 09:29:00,2025-12-01 09:30:00,97667.0,1.395,1.395,1.395,1.395,0,0.0,,,,,0,0,False,97667.0,,,,,,False
588000,2025-12-01T09:30:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 09:30:00,2025-12-01 09:31:00,97667.0,1.395,1.395,1.395,1.395,2133,36526000.0,13950,13970,13870,13870,0,0,False,-36428333.0,True,False,False,False,False,False
588000,2025-12-01T09:30:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 09:30:00,2025-12-01 09:31:00,97667.0,1.395,1.395,1.395,1.395,2133,36526000.0,13950,13970,13870,13870,0,0,False,-36428333.0,True,False,False,False,False,False
588000,2025-12-01T09:31:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 09:30:00,2025-12-01 09:31:00,358272.0,1.396,1.396,1.388,1.388,2133,36526000.0,13950,13970,13870,13870,0,0,False,-36167728.0,False,False,False,False,False,False
588000,2025-12-01T09:31:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 09:30:00,2025-12-01 09:31:00,358272.0,1.396,1.396,1.388,1.388,2133,36526000.0,13950,13970,13870,13870,0,0,False,-36167728.0,False,False,False,False,False,False
588000,2025-12-01T09:31:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 09:31:00,2025-12-01 09:32:00,358272.0,1.396,1.396,1.388,1.388,1285,41892155.0,13880,13880,13830,13870,0,13,False,-41533883.0,False,False,False,False,False,False
588000,2025-12-01T09:31:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 09:31:00,2025-12-01 09:32:00,358272.0,1.396,1.396,1.388,1.388,1298,42892155.0,13880,13880,13830,13860,0,13,False,-42533883.0,False,False,False,False,False,False
588000,2025-12-01T09:32:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 09:31:00,2025-12-01 09:32:00,420206.0,1.387,1.387,1.384,1.386,1285,41892155.0,13880,13880,13830,13870,0,13,False,-41471949.0,False,False,False,False,False,False
588000,2025-12-01T09:32:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 09:31:00,2025-12-01 09:32:00,420206.0,1.387,1.387,1.384,1.386,1298,42892155.0,13880,13880,13830,13860,0,13,False,-42471949.0,False,False,False,True,False,False
588000,2025-12-01T09:32:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 09:32:00,2025-12-01 09:33:00,420206.0,1.387,1.387,1.384,1.386,1205,28888900.0,13860,13880,13830,13870,13,0,False,-28468694.0,False,False,False,False,False,False
588000,2025-12-01T09:32:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 09:32:00,2025-12-01 09:33:00,420206.0,1.387,1.387,1.384,1.386,1192,27888900.0,13870,13880,13830,13870,13,0,False,-27468694.0,True,False,False,False,False,False
588000,2025-12-01T09:33:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 09:32:00,2025-12-01 09:33:00,287481.0,1.387,1.387,1.384,1.386,1205,28888900.0,13860,13880,13830,13870,13,0,False,-28601419.0,False,False,False,False,False,False
588000,2025-12-01T09:33:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 09:32:00,2025-12-01 09:33:00,287481.0,1.387,1.387,1.384,1.386,1192,27888900.0,13870,13880,13830,13870,13,0,False,-27601419.0,True,False,False,False,False,False
588000,2025-12-01T09:33:00+08:00,"[t,t+60s)",continuous_am,2025-12-01 09:33:00,2025-12-01 09:34:00,287481.0,1.387,1.387,1.384,1.386,1737,46304800.0,13870,13880,13830,13830,0,0,False,-46017319.0,True,False,False,False,False,False
588000,2025-12-01T09:33:00+08:00,"(t,t+60s]",continuous_am,2025-12-01 09:33:00,2025-12-01 09:34:00,287481.0,1.387,1.387,1.384,1.386,1737,46304800.0,13870,13880,13830,13830,0,0,False,-46017319.0,True,False,False,False,False,False
588000,2025-12-01T09:34:00+08:00,"[t-60s,t)",continuous_am,2025-12-01 09:33:00,2025-12-01 09:34:00,396485.0,1.387,1.387,1.384,1.384,1737,46304800.0,13870,13880,13830,13830,0,0,False,-45908315.0,True,False,False,False,False,False
588000,2025-12-01T09:34:00+08:00,"(t-60s,t]",continuous_am,2025-12-01 09:33:00,2025-12-01 09:34:00,396485.0,1.387,1.387,1.384,1.384,1737,46304800.0,13870,13880,13830,13830,0,0,False,-45908315.0,True,False,False,False,False,False
