layer,index_symbol,carrier,horizon,historical_pairs,historical_trading_days,spec,budget_trading_days,effect_bp_ASSUMED,family_size,expected_eligible_pairs_CONDITIONAL,positive_detection_probability_CONDITIONAL,detectable_effect_80_bp_CONDITIONAL,detectable_effect_90_bp_CONDITIONAL
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,4,7,722.5841584158416,0.5429133088568487,5.049142615984573,5.678089480202
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,4,7,1806.460396039604,0.9585175249478739,3.1933581795064296,3.5911391031359745
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,6,7,89.20792079207921,0.11208879582910114,14.370111807778933,16.160125964111884
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,6,7,178.41584158415841,0.27269290090940945,10.16120350568936,11.426934654052307
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,6,7,361.2920792079208,0.6093004442238452,7.140565965881352,8.030031151269666
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,6,7,722.5841584158416,0.9340586197776849,5.049142615984573,5.678089480202
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,6,7,1806.460396039604,0.9999602095394778,3.1933581795064296,3.5911391031359745
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,2,14,89.20792079207921,0.007713684878257437,15.279976831188154,17.069990987521106
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,2,14,178.41584158415841,0.01325744902868789,10.804575233706478,12.070306382069424
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,2,14,361.2920792079208,0.027144442391028735,7.592681530924121,8.482146716312435
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,2,14,722.5841584158416,0.06491361313980495,5.368836597906303,5.99778346212373
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,2,14,1806.460396039604,0.24140082830306608,3.395550406930701,3.793331330560246
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,4,14,89.20792079207921,0.026763202750779355,15.279976831188154,17.069990987521106
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,4,14,178.41584158415841,0.06382360259642815,10.804575233706478,12.070306382069424
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,4,14,361.2920792079208,0.17481106418722026,7.592681530924121,8.482146716312435
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,4,14,722.5841584158416,0.4538893601750994,5.368836597906303,5.99778346212373
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,4,14,1806.460396039604,0.9344934853258834,3.395550406930701,3.793331330560246
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,6,14,89.20792079207921,0.07505951396979882,15.279976831188154,17.069990987521106
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,6,14,178.41584158415841,0.20374873308310854,10.804575233706478,12.070306382069424
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,6,14,361.2920792079208,0.5214843849698397,7.592681530924121,8.482146716312435
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,6,14,722.5841584158416,0.9002718232136615,5.368836597906303,5.99778346212373
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,6,14,1806.460396039604,0.9999011908713751,3.395550406930701,3.793331330560246
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,2,28,89.20792079207921,0.0042417422153650216,16.134470881925708,17.92448503825866
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,2,28,178.41584158415841,0.00757873966933401,11.408793771466565,12.674524919829508
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,2,28,361.2920792079208,0.01639959926043181,8.017283038439304,8.906748223827618
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,2,28,722.5841584158416,0.042282493946498356,5.669075203172319,6.298022067389746
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,2,28,1806.460396039604,0.18093387065730487,3.5854379737612687,3.983218897390813
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,4,28,89.20792079207921,0.01615081938876785,16.134470881925708,17.92448503825866
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,4,28,178.41584158415841,0.04150749139348148,11.408793771466565,12.674524919829508
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,4,28,361.2920792079208,0.12603607553739776,8.017283038439304,8.906748223827618
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,4,28,722.5841584158416,0.3722692622226219,5.669075203172319,6.298022067389746
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,4,28,1806.460396039604,0.9032185045377047,3.5854379737612687,3.983218897390813
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,60,6,28,89.20792079207921,0.04956157964042806,16.134470881925708,17.92448503825866
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,120,6,28,178.41584158415841,0.14956197268099802,11.408793771466565,12.674524919829508
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,243,6,28,361.2920792079208,0.43796571415556934,8.017283038439304,8.906748223827618
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,486,6,28,722.5841584158416,0.8583854519756542,5.669075203172319,6.298022067389746
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L20_shift10,1215,6,28,1806.460396039604,0.9997776540628215,3.5854379737612687,3.983218897390813
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,2,1,89.20792079207921,0.06417893040547867,12.753188286184464,14.755809630759362
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,2,1,178.41584158415841,0.09034673084592904,9.017865918909878,10.43393305180771
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,2,1,361.2920792079208,0.1410127970556983,6.337110208391667,7.332220754983111
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,2,1,722.5841584158416,0.2389949650983169,4.481013601480243,5.184663017005305
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,2,1,1806.460396039604,0.5068340199292808,2.834041841374326,3.2790688068354137
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,4,1,89.20792079207921,0.1397918448394282,12.753188286184464,14.755809630759362
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,4,1,178.41584158415841,0.23660010212327093,9.017865918909878,10.43393305180771
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,4,1,361.2920792079208,0.4240292184297202,6.337110208391667,7.332220754983111
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,4,1,722.5841584158416,0.7057067714746712,4.481013601480243,5.184663017005305
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,4,1,1806.460396039604,0.9769363384174073,2.834041841374326,3.2790688068354137
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,6,1,89.20792079207921,0.26046888249771843,12.753188286184464,14.755809630759362
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,6,1,178.41584158415841,0.46178380223214155,9.017865918909878,10.43393305180771
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,6,1,361.2920792079208,0.755715782263467,6.337110208391667,7.332220754983111
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,6,1,722.5841584158416,0.9633782467907741,4.481013601480243,5.184663017005305
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,6,1,1806.460396039604,0.9999642624815391,2.834041841374326,3.2790688068354137
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,2,7,89.20792079207921,0.012200528138920329,16.076907843645582,18.07952918822048
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,2,7,178.41584158415841,0.019283909738585066,11.368090556752986,12.784157689650817
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,2,7,361.2920792079208,0.03546497402762464,7.988679734753573,8.983790281345017
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,2,7,722.5841584158416,0.07497830497926472,5.648849613171802,6.3524990286968634
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,2,7,1806.460396039604,0.23791843650519778,3.572646187476796,4.017673152937885
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,4,7,89.20792079207921,0.035039434470867936,16.076907843645582,18.07952918822048
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,4,7,178.41584158415841,0.07388862922788715,11.368090556752986,12.784157689650817
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,4,7,361.2920792079208,0.17833162332136626,7.988679734753573,8.983790281345017
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,4,7,722.5841584158416,0.42494453305928326,5.648849613171802,6.3524990286968634
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,4,7,1806.460396039604,0.8968994887023486,3.572646187476796,4.017673152937885
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,6,7,89.20792079207921,0.08502454660062725,16.076907843645582,18.07952918822048
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,6,7,178.41584158415841,0.2043775622757008,11.368090556752986,12.784157689650817
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,6,7,361.2920792079208,0.48502004441636976,7.988679734753573,8.983790281345017
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,6,7,722.5841584158416,0.8556924947098611,5.648849613171802,6.3524990286968634
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,6,7,1806.460396039604,0.9994048116373615,3.572646187476796,4.017673152937885
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,2,14,89.20792079207921,0.00667353501319257,17.094841199152814,19.097462543727712
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,2,14,178.41584158415841,0.010941711176496461,12.087878135228125,13.503945268125957
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,2,14,361.2920792079208,0.021201533460892152,8.494494885748823,9.489605432340268
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,2,14,722.5841584158416,0.04812604523769407,6.006514936467441,6.7101643519925025
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,2,14,1806.460396039604,0.17447416194419213,3.7988535998117365,4.243880565272825
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,4,14,89.20792079207921,0.02092456343162571,17.094841199152814,19.097462543727712
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,4,14,178.41584158415841,0.04735647549604427,12.087878135228125,13.503945268125957
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,4,14,361.2920792079208,0.12603031217564548,8.494494885748823,9.489605432340268
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,4,14,722.5841584158416,0.33984845330200597,6.006514936467441,6.7101643519925025
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,4,14,1806.460396039604,0.8509378145143691,3.7988535998117365,4.243880565272825
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,6,14,89.20792079207921,0.0552820411449873,17.094841199152814,19.097462543727712
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,6,14,178.41584158415841,0.14692731535030562,12.087878135228125,13.503945268125957
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,6,14,361.2920792079208,0.3969788554890222,8.494494885748823,9.489605432340268
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,6,14,722.5841584158416,0.7988577000999786,6.006514936467441,6.7101643519925025
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,6,14,1806.460396039604,0.9987259036460178,3.7988535998117365,4.243880565272825
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,2,28,89.20792079207921,0.0036332215662090595,18.050826948631432,20.053448293206326
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,2,28,178.41584158415841,0.006167835554122761,12.76386214140216,14.17992927429999
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,2,28,361.2920792079208,0.012560050227524057,8.969528023827772,9.964638570419217
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,2,28,722.5841584158416,0.03051280505771139,6.342414089691391,7.046063505216453
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,2,28,1806.460396039604,0.1257653303306745,4.011294877473651,4.456321842934739
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,4,28,89.20792079207921,0.012383242474068482,18.050826948631432,20.053448293206326
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,4,28,178.41584158415841,0.029982389093561528,12.76386214140216,14.17992927429999
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,4,28,361.2920792079208,0.08765033686373785,8.969528023827772,9.964638570419217
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,4,28,722.5841584158416,0.2666800232520173,6.342414089691391,7.046063505216453
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,4,28,1806.460396039604,0.7968594104311189,4.011294877473651,4.456321842934739
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,60,6,28,89.20792079207921,0.03548485819053495,18.050826948631432,20.053448293206326
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,120,6,28,178.41584158415841,0.10388674065945092,12.76386214140216,14.17992927429999
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,243,6,28,361.2920792079208,0.3187549890009518,8.969528023827772,9.964638570419217
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,486,6,28,722.5841584158416,0.7348472402099395,6.342414089691391,7.046063505216453
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift0,1215,6,28,1806.460396039604,0.9975040103349975,4.011294877473651,4.456321842934739
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,2,1,89.20792079207921,0.07064327458042792,11.459666089994286,13.259166842161864
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,2,1,178.41584158415841,0.10231180022239983,8.103207602368487,9.375646786976475
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,2,1,361.2920792079208,0.16453794637982155,5.694353861483655,6.588532974241145
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,2,1,722.5841584158416,0.28488299911903964,4.026516229930894,4.6587963441570865
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,2,1,1806.460396039604,0.5949503539688411,2.546592464443175,2.9464815204804147
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,4,1,89.20792079207921,0.1630327321541329,11.459666089994286,13.259166842161864
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,4,1,178.41584158415841,0.28196541772302175,8.103207602368487,9.375646786976475
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,4,1,361.2920792079208,0.5031955365305564,5.694353861483655,6.588532974241145
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,4,1,722.5841584158416,0.794794810833473,4.026516229930894,4.6587963441570865
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,4,1,1806.460396039604,0.9926677423897181,2.546592464443175,2.9464815204804147
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,6,1,89.20792079207921,0.3109629455777967,11.459666089994286,13.259166842161864
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,6,1,178.41584158415841,0.5455645535073385,8.103207602368487,9.375646786976475
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,6,1,361.2920792079208,0.8394005431538658,5.694353861483655,6.588532974241145
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,6,1,722.5841584158416,0.9866110247842451,4.026516229930894,4.6587963441570865
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,6,1,1806.460396039604,0.9999982648684225,2.546592464443175,2.9464815204804147
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,2,7,89.20792079207921,0.013862263373636389,14.446269553423859,16.24577030559144
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,2,7,178.41584158415841,0.022823989016648134,10.215055164074768,11.487494348682755
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,2,7,361.2920792079208,0.04399263887092302,7.178409053942506,8.072588166699997
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,2,7,722.5841584158416,0.09705062814183946,5.075901720173655,5.708181834399848
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,2,7,1806.460396039604,0.31212087142454237,3.21028212298308,3.61017117902032
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,4,7,89.20792079207921,0.04342849588452853,14.446269553423859,16.24577030559144
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,4,7,178.41584158415841,0.09557947674793166,10.215055164074768,11.487494348682755
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,4,7,361.2920792079208,0.23510560711998363,7.178409053942506,8.072588166699997
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,4,7,722.5841584158416,0.5370585966633713,5.075901720173655,5.708181834399848
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,4,7,1806.460396039604,0.9564053577092992,3.21028212298308,3.61017117902032
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,6,7,89.20792079207921,0.1106141985631548,14.446269553423859,16.24577030559144
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,6,7,178.41584158415841,0.26905198166432676,10.215055164074768,11.487494348682755
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,6,7,361.2920792079208,0.6032820766707877,7.178409053942506,8.072588166699997
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,6,7,722.5841584158416,0.9311742905503662,5.075901720173655,5.708181834399848
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,6,7,1806.460396039604,0.9999539809638313,3.21028212298308,3.61017117902032
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,2,14,89.20792079207921,0.007658849416292617,15.36095661788265,17.16045737005023
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,2,14,178.41584158415841,0.013133183709901276,10.861836590017196,12.134275774625184
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,2,14,361.2920792079208,0.02681957566557565,7.632920710446859,8.52709982320435
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,2,14,722.5841584158416,0.06398468634787564,5.397289994616214,6.029570108842407
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,2,14,1806.460396039604,0.23777921923127115,3.4135459150850336,3.8134349711222737
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,4,14,89.20792079207921,0.026444132201099344,15.36095661788265,17.16045737005023
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,4,14,178.41584158415841,0.06291249350083977,10.861836590017196,12.134275774625184
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,4,14,361.2920792079208,0.17213748892524383,7.632920710446859,8.52709982320435
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,4,14,722.5841584158416,0.44804956329750045,5.397289994616214,6.029570108842407
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,4,14,1806.460396039604,0.9314658529933595,3.4135459150850336,3.8134349711222737
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,6,14,89.20792079207921,0.07396456250171064,15.36095661788265,17.16045737005023
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,6,14,178.41584158415841,0.2006506368501303,10.861836590017196,12.134275774625184
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,6,14,361.2920792079208,0.5152497706965201,7.632920710446859,8.52709982320435
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,6,14,722.5841584158416,0.8963414617899521,5.397289994616214,6.029570108842407
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,6,14,1806.460396039604,0.9998865698159547,3.4135459150850336,3.8134349711222737
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,2,28,89.20792079207921,0.004209498151610104,16.219979258337645,18.019480010505223
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,2,28,178.41584158415841,0.007502486313099016,11.469257324275695,12.741696508883683
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,2,28,361.2920792079208,0.016187585635748753,8.059772492284354,8.953951605041844
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,2,28,722.5841584158416,0.04162193379078419,5.699119784115068,6.331399898341259
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,2,28,1806.460396039604,0.1778804588535865,3.6044398351861435,4.004328891223383
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,4,28,89.20792079207921,0.01594285542698418,16.219979258337645,18.019480010505223
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,4,28,178.41584158415841,0.040860775850208274,11.469257324275695,12.741696508883683
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,4,28,361.2920792079208,0.12388955922529554,8.059772492284354,8.953951605041844
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,4,28,722.5841584158416,0.3667027493037238,5.699119784115068,6.331399898341259
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,4,28,1806.460396039604,0.8991616634999754,3.6044398351861435,4.004328891223383
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,60,6,28,89.20792079207921,0.04877051980054379,16.219979258337645,18.019480010505223
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,120,6,28,178.41584158415841,0.14701823994570268,11.469257324275695,12.741696508883683
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,243,6,28,361.2920792079208,0.43180780314792166,8.059772492284354,8.953951605041844
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,486,6,28,722.5841584158416,0.8533635510832711,5.699119784115068,6.331399898341259
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,1212,L5_shift2,1215,6,28,1806.460396039604,0.9997465194467077,3.6044398351861435,4.004328891223383
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,5,1802,1212,L20_shift0,60,2,1,89.20792079207921,0.06685561044680144,12.17187100857516,14.083208639463207
