layer,index_symbol,carrier,horizon,historical_pairs,historical_trading_days,spec,effect_bp_ASSUMED,target_positive_detection,family_size,required_trading_days_CONDITIONAL,expected_eligible_pairs_CONDITIONAL,equivalent_years_NOT_FORECAST,independent_equivalent_n_required_NOT_actual_count,critical_z,not_confirmatory_sample_size
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,4,0.9,7,52281,54395,215.68069306930693,54394.50915400511,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,6,0.8,7,18374,19117,75.8003300330033,19116.278767263328,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,6,0.9,7,23236,24176,95.85808580858085,24175.337401780045,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,2,0.8,14,186965,194524,771.3077557755776,194523.0012425567,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,2,0.9,14,233335,242769,962.6031353135313,242768.39871313752,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,4,0.8,14,46742,48632,192.83003300330031,48630.750310639174,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,4,0.9,14,58334,60693,240.65181518151815,60692.09967828438,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,6,0.8,14,20774,21614,85.7013201320132,21613.66680472852,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,6,0.9,14,25927,26976,106.9595709570957,26974.26652368194,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,2,0.8,28,208460,216888,859.9834983498349,216887.7509619641,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,2,0.9,28,257281,267683,1061.3902640264025,267681.86225786357,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,4,0.8,28,52115,54222,214.99587458745873,54221.93774049103,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,4,0.9,28,64321,66922,265.3506600660066,66920.46556446589,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,6,0.8,28,23163,24100,95.5569306930693,24098.638995773785,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift0,6,0.9,28,28587,29743,117.93316831683168,29742.42913976261,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.8,1,104056,108263,429.27392739273927,108262.57765368611,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.9,1,139302,144934,574.6782178217821,144932.87496189235,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.8,1,26014,27066,107.31848184818482,27065.644413421527,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.9,1,34826,36234,143.67161716171617,36233.21874047309,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.8,1,11562,12030,47.698019801980195,12029.17529485401,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.9,1,15478,16104,63.853135313531354,16103.652773543592,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.8,7,165362,172048,682.1864686468647,172046.50890537,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.9,7,209124,217579,862.7227722772277,217578.03661602043,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.8,7,41341,43013,170.5486798679868,43011.6272263425,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.9,7,52281,54395,215.68069306930693,54394.50915400511,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.8,7,18374,19117,75.8003300330033,19116.278767263328,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.9,7,23236,24176,95.85808580858085,24175.337401780045,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.8,14,186965,194524,771.3077557755776,194523.0012425567,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.9,14,233335,242769,962.6031353135313,242768.39871313752,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.8,14,46742,48632,192.83003300330031,48630.750310639174,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.9,14,58334,60693,240.65181518151815,60692.09967828438,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.8,14,20774,21614,85.7013201320132,21613.66680472852,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.9,14,25927,26976,106.9595709570957,26974.26652368194,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.8,28,208460,216888,859.9834983498349,216887.7509619641,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,2,0.9,28,257281,267683,1061.3902640264025,267681.86225786357,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.8,28,52115,54222,214.99587458745873,54221.93774049103,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,4,0.9,28,64321,66922,265.3506600660066,66920.46556446589,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.8,28,23163,24100,95.5569306930693,24098.638995773785,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,1212,L5_shift2,6,0.9,28,28587,29743,117.93316831683168,29742.42913976261,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,1,840,1249,3.4653465346534653,639.5993751425663,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,1,1124,1672,4.636963696369637,856.2420946577734,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,1,210,313,0.8663366336633663,159.89984378564156,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,1,281,418,1.1592409240924093,214.06052366444334,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,1,94,140,0.38778877887788776,71.06659723806291,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,1,125,186,0.5156765676567656,95.13801051753036,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,7,1335,1985,5.507425742574258,1016.4254535240872,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,7,1688,2510,6.963696369636963,1285.4190180979392,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,7,334,497,1.3778877887788779,254.1063633810218,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,7,422,628,1.7409240924092408,321.3547545244848,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,7,149,222,0.6146864686468647,112.93616150267633,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,7,188,280,0.7755775577557755,142.82433534421543,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,14,1509,2244,6.225247524752475,1149.2132622556285,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,14,1883,2800,7.768151815181518,1434.2399699550972,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,14,378,563,1.5594059405940595,287.3033155639071,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,14,471,701,1.943069306930693,358.5599924887743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,14,168,250,0.693069306930693,127.69036247284758,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,14,210,313,0.8663366336633663,159.35999666167743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,28,1682,2501,6.938943894389439,1281.3409120471426,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,28,2076,3087,8.564356435643564,1581.4250459175053,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,28,421,626,1.7367986798679869,320.33522801178566,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,28,519,772,2.141089108910891,395.3562614793763,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,28,187,279,0.7714521452145214,142.3712124496825,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,28,231,344,0.9529702970297029,175.7138939908339,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.8,1,533,793,2.198844884488449,639.5993751425663,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.9,1,713,1061,2.9414191419141913,856.2420946577734,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.8,1,134,200,0.5528052805280528,159.89984378564156,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.9,1,179,267,0.7384488448844885,214.06052366444334,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.8,1,60,90,0.24752475247524752,71.06659723806291,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.9,1,80,119,0.33003300330033003,95.13801051753036,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.8,7,847,1260,3.4942244224422443,1016.4254535240872,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.9,7,1071,1593,4.4183168316831685,1285.4190180979392,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.8,7,212,316,0.8745874587458745,254.1063633810218,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.9,7,268,399,1.1056105610561056,321.3547545244848,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.8,7,95,142,0.3919141914191419,112.93616150267633,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.9,7,119,177,0.4909240924092409,142.82433534421543,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.8,14,957,1423,3.9480198019801978,1149.2132622556285,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.9,14,1195,1777,4.92986798679868,1434.2399699550972,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.8,14,240,357,0.9900990099009901,287.3033155639071,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.9,14,299,445,1.2334983498349834,358.5599924887743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.8,14,107,160,0.4414191419141914,127.69036247284758,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.9,14,133,198,0.5486798679867987,159.35999666167743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.8,28,1067,1587,4.401815181518152,1281.3409120471426,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,2,0.9,28,1317,1959,5.433168316831683,1581.4250459175053,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.8,28,267,397,1.1014851485148514,320.33522801178566,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,4,0.9,28,330,491,1.3613861386138613,395.3562614793763,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.8,28,119,177,0.4909240924092409,142.3712124496825,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L20_shift10,6,0.9,28,147,219,0.6064356435643564,175.7138939908339,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.8,1,505,751,2.0833333333333335,639.5993751425663,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.9,1,676,1006,2.788778877887789,856.2420946577734,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.8,1,127,189,0.5239273927392739,159.89984378564156,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.9,1,169,252,0.6971947194719472,214.06052366444334,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.8,1,57,85,0.23514851485148514,71.06659723806291,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.9,1,76,113,0.31353135313531355,95.13801051753036,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.8,7,803,1194,3.3127062706270625,1016.4254535240872,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.9,7,1015,1510,4.1872937293729375,1285.4190180979392,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.8,7,201,299,0.8292079207920792,254.1063633810218,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.9,7,254,378,1.0478547854785478,321.3547545244848,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.8,7,90,134,0.3712871287128713,112.93616150267633,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.9,7,113,169,0.4661716171617162,142.82433534421543,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.8,14,908,1351,3.745874587458746,1149.2132622556285,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.9,14,1133,1685,4.674092409240924,1434.2399699550972,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.8,14,227,338,0.9364686468646864,287.3033155639071,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.9,14,284,423,1.1716171617161717,358.5599924887743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.8,14,101,151,0.41666666666666663,127.69036247284758,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.9,14,126,188,0.5198019801980198,159.35999666167743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.8,28,1012,1505,4.1749174917491745,1281.3409120471426,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,2,0.9,28,1249,1858,5.152640264026402,1581.4250459175053,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.8,28,253,377,1.0437293729372936,320.33522801178566,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,4,0.9,28,313,466,1.2912541254125411,395.3562614793763,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.8,28,113,169,0.4661716171617162,142.3712124496825,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift0,6,0.9,28,139,207,0.5734323432343235,175.7138939908339,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.8,1,530,789,2.1864686468646863,639.5993751425663,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.9,1,709,1055,2.924917491749175,856.2420946577734,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.8,1,133,198,0.5486798679867987,159.89984378564156,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.9,1,178,265,0.7343234323432343,214.06052366444334,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.8,1,59,88,0.2433993399339934,71.06659723806291,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.9,1,79,118,0.3259075907590759,95.13801051753036,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.8,7,842,1252,3.4735973597359737,1016.4254535240872,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.9,7,1065,1584,4.393564356435643,1285.4190180979392,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.8,7,211,314,0.8704620462046204,254.1063633810218,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.9,7,267,397,1.1014851485148514,321.3547545244848,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.8,7,94,140,0.38778877887788776,112.93616150267633,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.9,7,119,177,0.4909240924092409,142.82433534421543,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.8,14,952,1416,3.927392739273927,1149.2132622556285,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.9,14,1188,1767,4.900990099009901,1434.2399699550972,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.8,14,238,354,0.9818481848184818,287.3033155639071,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.9,14,297,442,1.2252475247524752,358.5599924887743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.8,14,106,158,0.43729372937293726,127.69036247284758,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.9,14,132,197,0.5445544554455446,159.35999666167743,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.8,28,1061,1578,4.377062706270627,1281.3409120471426,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,2,0.9,28,1310,1948,5.404290429042904,1581.4250459175053,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.8,28,266,396,1.0973597359735974,320.33522801178566,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,4,0.9,28,328,488,1.353135313531353,395.3562614793763,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.8,28,118,176,0.4867986798679868,142.3712124496825,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,1212,L5_shift2,6,0.9,28,146,218,0.6023102310231023,175.7138939908339,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,1,786,1169,3.2425742574257423,806.782462161035,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,1,1052,1565,4.33993399339934,1080.0528145918547,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,1,197,293,0.8127062706270627,201.69561554025876,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,1,263,392,1.084983498349835,270.0132036479637,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,1,88,131,0.36303630363036304,89.64249579567056,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,1,117,174,0.48267326732673266,120.00586828798386,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,7,1249,1858,5.152640264026402,1282.1060524246518,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,7,1580,2350,6.518151815181518,1621.4110904947597,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,7,313,466,1.2912541254125411,320.52651310616295,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,7,395,588,1.6295379537953796,405.35277262368993,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,7,139,207,0.5734323432343235,142.45622804718354,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,7,176,262,0.7260726072607261,180.15678783275106,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,14,1412,2100,5.825082508250825,1449.602894099211,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,14,1762,2620,7.268976897689769,1809.131933614258,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,14,353,525,1.4562706270627062,362.40072352480274,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,14,441,656,1.8193069306930694,452.2829834035645,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.8,14,157,234,0.6476897689768977,161.06698823324567,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,6,0.9,14,196,292,0.8085808580858086,201.0146592904731,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.8,28,1575,2342,6.497524752475248,1616.2670197397156,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,2,0.9,28,1943,2889,8.015676567656765,1994.7893038264194,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.8,28,394,586,1.6254125412541254,404.0667549349289,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,1212,L20_shift0,4,0.9,28,486,723,2.004950495049505,498.69732595660486,3.1237346303238454,True
