layer,index_symbol,carrier,horizon,effect_bp_ASSUMED,family_size,target_power,budget_trading_days,prior_required_days_CONDITIONAL,required_variance_ratio,required_variance_reduction,required_information_multiplier,balanced_independent_controls_limit_ratio,infinite_controls_sufficient_in_balanced_model,measured_R_squared,real_matching_changed
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,4,1,0.8,243,29531.36504741561,0.00822853937194704,0.991771460628053,121.52825122393256,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,4,1,0.8,486,29531.36504741561,0.01645707874389408,0.9835429212561059,60.76412561196628,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,4,14,0.8,243,53061.084303651194,0.004579627483852208,0.9954203725161478,218.35837161996378,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,4,14,0.8,486,53061.084303651194,0.009159254967704415,0.9908407450322956,109.17918580998189,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,6,1,0.8,243,13125.051132184713,0.01851421358688084,0.9814857864131191,54.012556099525575,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,6,1,0.8,486,13125.051132184713,0.03702842717376168,0.9629715728262384,27.006278049762788,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,6,14,0.8,243,23582.704134956082,0.01030416183866747,0.9896958381613326,97.04816516442833,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,120,6,14,0.8,486,23582.704134956082,0.02060832367733494,0.9793916763226651,48.52408258221416,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,2,1,0.8,243,343502.01484528056,0.0007074194313225543,0.9992925805686774,1413.5885384579449,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,2,1,0.8,486,343502.01484528056,0.0014148388626451086,0.9985851611373548,706.7942692289724,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,2,14,0.8,243,617194.2725612186,0.0003937171986246797,0.9996062828013753,2539.8941257663314,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,2,14,0.8,486,617194.2725612186,0.0007874343972493594,0.9992125656027506,1269.9470628831657,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,4,1,0.8,243,85875.50371132014,0.0028296777252902173,0.9971703222747098,353.3971346144862,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,4,1,0.8,486,85875.50371132014,0.0056593554505804345,0.9943406445494196,176.6985673072431,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,4,14,0.8,243,154298.56814030465,0.0015748687944987189,0.9984251312055012,634.9735314415828,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,4,14,0.8,486,154298.56814030465,0.0031497375889974377,0.9968502624110026,317.4867657207914,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,6,1,0.8,243,38166.89053836451,0.0063667748819029885,0.993633225118097,157.06539316199388,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,6,1,0.8,486,38166.89053836451,0.012733549763805977,0.987266450236194,78.53269658099694,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,6,14,0.8,243,68577.14139569097,0.0035434547876221165,0.9964565452123779,282.2104584184814,0.5,False,False,False
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,240,6,14,0.8,486,68577.14139569097,0.007086909575244233,0.9929130904247557,141.1052292092407,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,2,1,0.8,243,414198.42064326303,0.0005866753417905685,0.9994133246582094,1704.520249560753,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,2,1,0.8,486,414198.42064326303,0.001173350683581137,0.9988266493164188,852.2601247803765,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,2,14,0.8,243,744219.4859906996,0.00032651657820611905,0.9996734834217939,3062.6316295913566,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,2,14,0.8,486,744219.4859906996,0.0006530331564122381,0.9993469668435878,1531.3158147956783,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,4,1,0.8,243,103549.60516081576,0.002346701367162274,0.9976532986328377,426.13006239018824,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,4,1,0.8,486,103549.60516081576,0.004693402734324548,0.9953065972656755,213.06503119509412,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,4,14,0.8,243,186054.8714976749,0.0013060663128244762,0.9986939336871755,765.6579073978392,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,4,14,0.8,486,186054.8714976749,0.0026121326256489524,0.997387867374351,382.8289536989196,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,6,1,0.8,243,46022.046738140336,0.0052800780761151165,0.9947199219238849,189.3911388400837,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,6,1,0.8,486,46022.046738140336,0.010560156152230233,0.9894398438477697,94.69556942004185,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,6,14,0.8,243,82691.05399896663,0.0029386492038550715,0.9970613507961449,340.2924032879285,0.5,False,False,False
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,240,6,14,0.8,486,82691.05399896663,0.005877298407710143,0.9941227015922899,170.14620164396425,0.5,False,False,False
