id,layer,index_symbol,carrier,horizon,n,DGP_ASSUMED,method,repetitions,seed,rho_ASSUMED,lambda_nuisance,marginal_SD_target_bp,oracle_mean_SE_under_DGP_bp,null_rejections,null_rejection_rate,null_MC95_lo,null_MC95_hi,severe_size_warning,valid_fraction,invalid_replicates,mean_reported_SE_bp,mean_family14_interval_width_bp,marginal_family14_rejections,reference_not_deployable,estimand,power_positive_family14_effect2bp_ASSUMED,power_effect2_MC95_lo,power_effect2_MC95_hi,power_positive_family14_effect4bp_ASSUMED,power_effect4_MC95_lo,power_effect4_MC95_hi,power_positive_family14_effect6bp_ASSUMED,power_effect6_MC95_lo,power_effect6_MC95_hi
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.046324448367717576,78.00040745793594,11.510180833980375,397,0.1985,0.18160423854818175,0.21655174096241375,True,1.0,0,8.248055800479825,50.03709341962148,157,False,pair_weighted_mean,0.049,0.04037353995030726,0.05935563669738288,0.0715,0.0610102548427334,0.08363265467730036,0.0905,0.07869900861825209,0.10387105310509405
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.046324448367717576,78.00040745793594,11.510180833980375,319,0.1595,0.144108286149679,0.17619722304885418,True,1.0,0,6.715930108364872,82.44529343742703,43,False,equal_year_mean,0.016,0.011356235350080627,0.02249946641817221,0.0205,0.01514715886374858,0.02769128947897298,0.027,0.020752396241488,0.035061130486577274
ETF_OBSERVED_ENDPOINTS:512100.SH:30,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,30,1259,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.046324448367717576,78.00040745793594,11.510180833980375,101,0.0505,0.04173547326167801,0.06098795224416838,False,1.0,0,11.510180833980378,67.0750336495122,9,True,pair_weighted_mean,0.006,0.003435594376936234,0.010458448336941664,0.0075,0.004550377435809225,0.012337914136224913,0.011,0.007275425411318251,0.016599446829747115
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.042818354558627605,117.12439442924791,16.569950208995436,990,0.495,0.47311862851889475,0.5169005419539177,True,1.0,0,5.777999325633096,35.05241708214367,618,False,pair_weighted_mean,0.183,0.16666695547445123,0.20054845250186307,0.215,0.19755057667839035,0.23354214027192374,0.252,0.23346012399824045,0.27149073145326097
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.042818354558627605,117.12439442924791,16.569950208995436,375,0.1875,0.1709991046047915,0.20519904994599153,True,1.0,0,12.119365139328849,73.5225149213738,148,False,pair_weighted_mean,0.0435,0.03540128785854411,0.0533489763092398,0.0545,0.045378356153563185,0.06532973297403316,0.0715,0.0610102548427334,0.08363265467730036
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.042818354558627605,117.12439442924791,16.569950208995436,312,0.156,0.14075848925202394,0.17256043927747805,True,1.0,0,9.746548959130745,119.64941206534164,42,False,equal_year_mean,0.015,0.010527098037106688,0.021332437825708653,0.018,0.01302999144428223,0.024818042134845595,0.0205,0.01514715886374858,0.02769128947897298
INDEX_ALL_FROZEN_PAIRS:512100.SH:60,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,60,1296,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.042818354558627605,117.12439442924791,16.569950208995436,105,0.0525,0.04355496702511128,0.06316079029161008,False,1.0,0,16.569950208995433,96.56060003487919,9,True,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.0055,0.003073897009543817,0.009822062751615332,0.008,0.0049302968532159265,0.012956077671536958
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.03469878828179711,117.45381455780924,15.173565937163698,971,0.4855,0.46364493782474786,0.5074106565464084,True,1.0,0,5.45263659109502,33.07859368216156,574,False,pair_weighted_mean,0.1785,0.16233862634366797,0.1958940350581776,0.217,0.19948645190321157,0.23559859685797752,0.252,0.23346012399824045,0.27149073145326097
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.03469878828179711,117.45381455780924,15.173565937163698,372,0.186,0.16955463711039756,0.20364926858222923,True,1.0,0,11.190540036464848,67.88776782863566,142,False,pair_weighted_mean,0.0425,0.03450117971009799,0.05225291855224844,0.051,0.04218996991731548,0.06153153854124964,0.07,0.059622576070820776,0.08202608459105676
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.03469878828179711,117.45381455780924,15.173565937163698,305,0.1525,0.13741148677809684,0.16892086108237392,True,1.0,0,8.962060786450525,110.01897271424505,39,False,equal_year_mean,0.012,0.008077154276022635,0.017793883870480226,0.016,0.011356235350080627,0.02249946641817221,0.02,0.014721726201265444,0.027118639188737373
ETF_OBSERVED_ENDPOINTS:512100.SH:60,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,60,1261,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.03469878828179711,117.45381455780924,15.173565937163698,108,0.054,0.0449221548758202,0.0647878512990574,False,1.0,0,15.173565937163694,88.4232368281906,9,True,pair_weighted_mean,0.005,0.0027181808584985597,0.009179695949941846,0.0065,0.0038025964940741515,0.011089529172522494,0.0085,0.005313767739685552,0.013570689737786079
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.03432733497826052,151.69119565911612,19.411927696786403,962,0.481,0.45916015609633803,0.5029126917003495,True,1.0,0,7.017108570463455,42.56951281239883,578,False,pair_weighted_mean,0.1665,0.150815969870158,0.18346270066643766,0.196,0.17919210630660154,0.21397345844040022,0.2265,0.2086902655828713,0.24535835927997401
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.03432733497826052,151.69119565911612,19.411927696786403,362,0.181,0.1647427755094818,0.1984803006559575,True,1.0,0,14.523967369053626,88.11011099447133,137,False,pair_weighted_mean,0.04,0.032256746939981165,0.04950693655877153,0.0465,0.03810906851120825,0.056629693372888146,0.059,0.04949422085016707,0.070196614851898
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.03432733497826052,151.69119565911612,19.411927696786403,309,0.1545,0.13932371296507043,0.17100096670627532,True,1.0,0,11.520016561856272,141.42064174600242,38,False,equal_year_mean,0.014,0.009703783146220175,0.020159586811157672,0.0165,0.01177282360725337,0.023080961113718216,0.0195,0.014297256348690845,0.026545026088593226
INDEX_ALL_FROZEN_PAIRS:512100.SH:120,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,120,1296,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.03432733497826052,151.69119565911612,19.411927696786403,107,0.0535,0.04446618753651597,0.06424573568564287,False,1.0,0,19.4119276967864,113.12208923945963,9,True,pair_weighted_mean,0.005,0.0027181808584985597,0.009179695949941846,0.0055,0.003073897009543817,0.009822062751615332,0.007,0.0041743460559210965,0.011715862563394297
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.032297496412303506,154.02427975027152,19.31320979124645,955,0.4775,0.45567321871188077,0.49941304841577544,True,1.0,0,7.03912832563192,42.703096359005976,566,False,pair_weighted_mean,0.165,0.14937772117810108,0.18190670050033833,0.1965,0.17967444607855565,0.21448920162116486,0.221,0.2033600655726267,0.23970964681031237
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.032297496412303506,154.02427975027152,19.31320979124645,367,0.1835,0.16714811872611415,0.2010653722029189,True,1.0,0,14.441571983317704,87.6102567605591,137,False,pair_weighted_mean,0.0395,0.03180890787160705,0.0489566926744269,0.046,0.03765702335931109,0.05608365557206656,0.056,0.04674833393876454,0.06695400404698805
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.032297496412303506,154.02427975027152,19.31320979124645,308,0.154,0.13884556929651104,0.17048102742211596,True,1.0,0,11.437825369159144,140.41165611176433,34,False,equal_year_mean,0.012,0.008077154276022635,0.017793883870480226,0.014,0.009703783146220175,0.020159586811157672,0.0195,0.014297256348690845,0.026545026088593226
ETF_OBSERVED_ENDPOINTS:512100.SH:120,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,120,1265,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.032297496412303506,154.02427975027152,19.31320979124645,108,0.054,0.0449221548758202,0.0647878512990574,False,1.0,0,19.313209791246454,112.5468153205345,9,True,pair_weighted_mean,0.0045,0.0023692806369618345,0.008530513218759823,0.0065,0.0038025964940741515,0.011089529172522494,0.007,0.0041743460559210965,0.011715862563394297
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.009580607805103945,232.20613537564876,16.917734645750556,692,0.346,0.3254653360603457,0.3671251145022801,True,1.0,0,8.048306595388405,48.825308499947084,327,False,pair_weighted_mean,0.092,0.08010326619960463,0.10546104438189775,0.114,0.10080523897679412,0.12867472152433315,0.1365,0.12214880212972688,0.152244891243744
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.009580607805103945,232.20613537564876,16.917734645750556,238,0.119,0.10553480426223787,0.13392598576607684,True,1.0,0,14.731836490503309,89.37115564555471,72,False,pair_weighted_mean,0.0195,0.014297256348690845,0.026545026088593226,0.0245,0.01858163028213664,0.032241481682334906,0.0315,0.02469804258437448,0.0400982307181595
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.009580607805103945,232.20613537564876,16.917734645750556,275,0.1375,0.12310079987934935,0.153289059399559,True,1.0,0,10.914306786885868,133.98490025828892,28,False,equal_year_mean,0.0105,0.006877887380873443,0.015998901907473176,0.012,0.008077154276022635,0.017793883870480226,0.017,0.012190680521843938,0.023661187151846397
INDEX_ALL_FROZEN_PAIRS:512100.SH:240,INDEX_ALL_FROZEN_PAIRS,000852.SH,512100.SH,240,1296,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.009580607805103945,232.20613537564876,16.917734645750556,121,0.0605,0.05086998931063991,0.0718150952495814,False,1.0,0,16.917734645750546,98.58729736784011,8,True,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.0075,0.004550377435809225,0.012337914136224913,0.008,0.0049302968532159265,0.012956077671536958
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.007326427623952237,234.89043918802983,15.429009189986525,616,0.308,0.2881510686726027,0.3285850774833983,True,1.0,0,7.903797483703377,47.94863936769537,274,False,pair_weighted_mean,0.0775,0.06657483756091465,0.09004506739174409,0.095,0.08291479680735943,0.10863801149045545,0.1205,0.10695525696857326,0.1354997819178977
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.007326427623952237,234.89043918802983,15.429009189986525,217,0.1085,0.09561252722040278,0.12288852080081825,True,1.0,0,13.884261979540709,84.22931785844148,60,False,pair_weighted_mean,0.017,0.012190680521843938,0.023661187151846397,0.0195,0.014297256348690845,0.026545026088593226,0.027,0.020752396241488,0.035061130486577274
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.007326427623952237,234.89043918802983,15.429009189986525,258,0.129,0.11501757435418881,0.1444048747285008,True,1.0,0,10.230725959465001,125.59320752242834,28,False,equal_year_mean,0.01,0.006482767876552687,0.015395938459075187,0.011,0.007275425411318251,0.016599446829747115,0.014,0.009703783146220175,0.020159586811157672
ETF_OBSERVED_ENDPOINTS:512100.SH:240,ETF_OBSERVED_ENDPOINTS,000852.SH,512100.SH,240,1261,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.007326427623952237,234.89043918802983,15.429009189986525,112,0.056,0.04674833393876454,0.06695400404698805,False,1.0,0,15.429009189986528,89.91182028537219,10,True,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.008,0.0049302968532159265,0.012956077671536958,0.0085,0.005313767739685552,0.013570689737786079
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.016497805566947348,18.05428000857792,1.6151756469954044,872,0.436,0.41441037544849707,0.45783500660350324,True,1.0,0,0.6562283977807666,3.981030492356095,472,False,pair_weighted_mean,0.5025,0.48060343126068417,0.5243869835029094,0.8815,0.8665987726575222,0.8949385202668816,0.9925,0.9876620858637751,0.9954496225641908
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.016497805566947348,18.05428000857792,1.6151756469954044,308,0.154,0.13884556929651104,0.17048102742211596,True,1.0,0,1.3139953949454435,7.971394946917397,94,False,pair_weighted_mean,0.1755,0.1594552510656038,0.19278891261992928,0.506,0.4840980217298558,0.5278789737027693,0.839,0.8222449922091818,0.8544552497341286
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.016497805566947348,18.05428000857792,1.6151756469954044,295,0.1475,0.13263505890818003,0.16371645942510324,True,1.0,0,1.014050516640829,12.448564987401664,33,False,equal_year_mean,0.0635,0.053626856130583093,0.0750467261459507,0.2295,0.21159955216060602,0.24843757041855177,0.476,0.454179145666943,0.49791287260255696
INDEX_ALL_FROZEN_PAIRS:588000.SH:1,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.016497805566947348,18.05428000857792,1.6151756469954044,98,0.049,0.04037353995030726,0.05935563669738288,False,1.0,0,1.6151756469954037,9.412359582766406,9,True,pair_weighted_mean,0.044,0.03585182041641652,0.05389652670408614,0.3295,0.3092443491389563,0.3504093639839509,0.7865,0.768000614864056,0.803900917043786
ETF_OBSERVED_ENDPOINTS:588000.SH:1,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.007765438363803971,20.277031827321483,1.294590617425963,720,0.36,0.33925030571320947,0.3812864675255413,True,1.0,0,0.616112084236358,3.737663597535182,328,False,pair_weighted_mean,0.5455,0.523611383074441,0.5672141656229649,0.944,0.9330459959530119,0.9532516660612355,0.9985,0.9955989674442294,0.9994897364163615
ETF_OBSERVED_ENDPOINTS:588000.SH:1,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.007765438363803971,20.277031827321483,1.294590617425963,256,0.128,0.11406794714574633,0.1433583360315058,True,1.0,0,1.1314699336587086,6.864098418039333,63,False,pair_weighted_mean,0.202,0.18498302507432463,0.22015953510530212,0.6365,0.6151762388440337,0.6573004072481842,0.936,0.9244153341233007,0.9459130006474469
ETF_OBSERVED_ENDPOINTS:588000.SH:1,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.007765438363803971,20.277031827321483,1.294590617425963,266,0.133,0.11881894582357963,0.14858816688086,True,1.0,0,0.8519660097071639,10.458802658106043,21,False,equal_year_mean,0.082,0.07076181688143124,0.0948408346456962,0.3095,0.2896210609625401,0.3301093340516172,0.6435,0.6222520359712718,0.6641977714590086
ETF_OBSERVED_ENDPOINTS:588000.SH:1,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,1,1802,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.007765438363803971,20.277031827321483,1.294590617425963,103,0.0515,0.042644720050338814,0.062074871360945055,False,1.0,0,1.2945906174259623,7.544165506925458,8,True,pair_weighted_mean,0.086,0.07449254068038921,0.09909477446848819,0.575,0.5532113813845846,0.5965010615232275,0.9595,0.9499431768629318,0.9672950566855967
INDEX_ALL_FROZEN_PAIRS:588000.SH:5,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.0024809790638475895,38.43034363204527,1.5765444307424716,428,0.214,0.19658287469350122,0.23251367635137538,True,1.0,0,1.0147438682155177,6.155976021395753,122,False,pair_weighted_mean,0.255,0.2363801073548883,0.2745592458129256,0.7135,0.6932905586421566,0.7328908621687483,0.9615,0.9521448929760082,0.9690856723833953
INDEX_ALL_FROZEN_PAIRS:588000.SH:5,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.0024809790638475895,38.43034363204527,1.5765444307424716,144,0.072,0.061473133317261355,0.08416785915549115,False,1.0,0,1.6159446888741622,9.803179963141599,21,False,pair_weighted_mean,0.075,0.0642536480572273,0.08737584213183769,0.356,0.33530974530619484,0.37724236431080593,0.71,0.6897257793281782,0.7294690608136954
INDEX_ALL_FROZEN_PAIRS:588000.SH:5,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.0024809790638475895,38.43034363204527,1.5765444307424716,202,0.101,0.08854934092540727,0.11498046280503259,True,1.0,0,1.1610366339906593,14.252978282447899,15,False,equal_year_mean,0.044,0.03585182041641652,0.05389652670408614,0.1525,0.13741148677809684,0.16892086108237392,0.3775,0.35650869218456266,0.3989609843993442
INDEX_ALL_FROZEN_PAIRS:588000.SH:5,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.0024809790638475895,38.43034363204527,1.5765444307424716,109,0.0545,0.045378356153563185,0.06532973297403316,False,1.0,0,1.576544430742471,9.187237999755538,10,True,pair_weighted_mean,0.051,0.04218996991731548,0.06153153854124964,0.3525,0.3318630604572396,0.3737024684907299,0.8085,0.7906702069434384,0.8251469748840286
ETF_OBSERVED_ENDPOINTS:588000.SH:5,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.0019115996641446552,38.94412327317461,1.4697470784503934,371,0.1855,0.1690732403049362,0.20313258243497184,True,1.0,0,1.0122466632131708,6.1408266476508375,92,False,pair_weighted_mean,0.2425,0.22422149850377981,0.2617657808460654,0.728,0.7080745300314736,0.7470512964082751,0.971,0.9626945430771895,0.97749959838387
ETF_OBSERVED_ENDPOINTS:588000.SH:5,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.0019115996641446552,38.94412327317461,1.4697470784503934,123,0.0615,0.05178817023412858,0.07289308023153022,False,1.0,0,1.567611447559946,9.509964814091337,17,False,pair_weighted_mean,0.073,0.06239935949340271,0.08523779888478729,0.368,0.3471361559877268,0.38936994449452383,0.747,0.7274862977496503,0.7655666808934107
ETF_OBSERVED_ENDPOINTS:588000.SH:5,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.0019115996641446552,38.94412327317461,1.4697470784503934,186,0.093,0.08104000170965553,0.10652047477728435,True,1.0,0,1.1148971473592815,13.686566266093196,16,False,equal_year_mean,0.0455,0.03720527135020145,0.05553732462845745,0.167,0.15129549177258156,0.18398126171673285,0.4115,0.3901225983091603,0.43321671905962134
ETF_OBSERVED_ENDPOINTS:588000.SH:5,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,5,1802,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.0019115996641446552,38.94412327317461,1.4697470784503934,104,0.052,0.043099720209557914,0.06261795415444468,False,1.0,0,1.4697470784503923,8.564881487551832,11,True,pair_weighted_mean,0.062,0.05224755446133823,0.07343177895703933,0.4265,0.4049862197568357,0.4482955861935084,0.879,0.8639757776437693,0.8925711005170409
INDEX_ALL_FROZEN_PAIRS:588000.SH:15,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.04637331092735911,63.79886816419354,9.29157074408163,982,0.491,0.469128744176061,0.5129057626750014,True,1.0,0,3.3055356812876826,20.05313757417377,597,False,pair_weighted_mean,0.2025,0.1854658783467556,0.2206747647855899,0.2675,0.24855932409894407,0.2873321028868385,0.3475,0.3269413555414848,0.36864334387929726
INDEX_ALL_FROZEN_PAIRS:588000.SH:15,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.04637331092735911,63.79886816419354,9.29157074408163,348,0.174,0.1580142296987531,0.19123568512862374,True,1.0,0,7.171943069342445,43.50882123518348,123,False,pair_weighted_mean,0.05,0.04128123361873174,0.0604441089343959,0.071,0.06054753478172682,0.08309729178558818,0.0935,0.08150853615947415,0.10705002328018448
INDEX_ALL_FROZEN_PAIRS:588000.SH:15,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.04637331092735911,63.79886816419354,9.29157074408163,318,0.159,0.14362957550964012,0.17567785073617437,True,1.0,0,5.640843195238043,69.24744078064005,41,False,equal_year_mean,0.0145,0.01011467734679028,0.020746775563306317,0.0205,0.01514715886374858,0.02769128947897298,0.029,0.022500401616129873,0.03730545692281039
INDEX_ALL_FROZEN_PAIRS:588000.SH:15,INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,ORACLE_MEAN_NORMAL_REFERENCE,2000,2029091216,0.9,0.04637331092735911,63.79886816419354,9.29157074408163,95,0.0475,0.03901402059617837,0.05772090719335553,False,1.0,0,9.291570744081623,54.14618843139206,11,True,pair_weighted_mean,0.0055,0.003073897009543817,0.009822062751615332,0.0115,0.007675227286212753,0.01719772790757136,0.0165,0.01177282360725337,0.023080961113718216
ETF_OBSERVED_ENDPOINTS:588000.SH:15,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,GRAPH_T_BASELINE,2000,2029091216,0.9,0.046759248709569046,62.9138440847328,9.198883147914813,982,0.491,0.469128744176061,0.5129057626750014,True,1.0,0,3.270171578844924,19.838600119477306,598,False,pair_weighted_mean,0.2025,0.1854658783467556,0.2206747647855899,0.2695,0.25050984717313135,0.28937391162352627,0.351,0.3303862849386506,0.3721849951511627
ETF_OBSERVED_ENDPOINTS:588000.SH:15,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,EXPOSURE_SCORE_HAC6,2000,2029091216,0.9,0.046759248709569046,62.9138440847328,9.198883147914813,348,0.174,0.1580142296987531,0.19123568512862374,True,1.0,0,7.098431973761486,43.062863830682254,123,False,pair_weighted_mean,0.051,0.04218996991731548,0.06153153854124964,0.0715,0.0610102548427334,0.08363265467730036,0.094,0.08197718067883394,0.10757946171354343
ETF_OBSERVED_ENDPOINTS:588000.SH:15,ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,15,1802,BLOCK_GAUSSIAN_RHO09,FIVE_YEAR_GROUP_T,2000,2029091216,0.9,0.046759248709569046,62.9138440847328,9.198883147914813,318,0.159,0.14362957550964012,0.17567785073617437,True,1.0,0,5.58362610301132,68.54503919483541,41,False,equal_year_mean,0.0145,0.01011467734679028,0.020746775563306317,0.0205,0.01514715886374858,0.02769128947897298,0.029,0.022500401616129873,0.03730545692281039
