symbol,cell,event_day,control_day,event_entry_idx,control_entry_idx,side,parent_direction,horizon,event_signed_return,control_signed_return,incremental_return,match_distance
000688.SH,R1_A,2023-05-17,2023-06-14,163765,168551,LONG,1,60,-0.005944127144200673,0.003126633496602249,-0.009070760640802922,0.487842348831884
000688.SH,R1_A,2023-05-17,2023-06-14,163765,168551,LONG,1,120,-0.0045380938066655885,0.0006195187114010903,-0.005157612518066679,0.487842348831884
000688.SH,R1_A,2023-05-17,2023-06-14,163765,168551,LONG,1,240,0.004935661853830542,0.003465432791899925,0.0014702290619306169,0.487842348831884
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,1,-0.0006562503015856702,0.00019010051564771757,-0.0008463508172333878,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,5,-0.0007141547399608372,0.0006415892403108803,-0.0013557439802717175,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,15,0.00043428328781414116,0.00026138820901544513,0.00017289507879869603,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,30,-0.0010036769318367833,-0.0010455528360621136,4.1875904225330274e-05,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,60,0.0019494494252985106,-0.0030891333792743003,0.005038582804572811,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,120,-0.004313880658952551,-0.004194092626476187,-0.00011978803247636449,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-12-20,163996,199034,LONG,1,240,0.0023740819733832907,-0.0024713067034193292,0.00484538867680262,0.11423810464591223
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,1,-9.665758085397602e-05,-0.000341494712006174,0.00024483713115219796,0.4018255254979352
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,5,-8.699182276861173e-05,-1.0348324606224146e-05,-7.664349816238758e-05,0.4018255254979352
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,15,0.0004929536623556885,0.004687791046629419,-0.004194837384273731,0.4018255254979352
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,30,0.008921494712830436,0.002742306020655283,0.006179188692175153,0.4018255254979352
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,60,0.004852210558874193,0.0030631040834487866,0.001789106475425406,0.4018255254979352
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,120,0.009453111407527581,0.002814744292898963,0.006638367114628618,0.4018255254979352
000688.SH,R1_A,2023-05-18,2023-07-31,164135,176129,LONG,1,240,0.0072009897736280415,0.0024525529316803407,0.004748436841947701,0.4018255254979352
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,1,0.0007778140544276724,0.0010583752763535514,-0.00028056122192587907,0.8721636564833551
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,5,0.002592713514758982,0.0025753798391268123,1.7333675632169587e-05,0.8721636564833551
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,15,0.0027271505118207084,0.001987393574486074,0.0007397569373346347,0.8721636564833551
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,30,0.005579135378055877,-2.3519450585651747e-05,0.005602654828641529,0.8721636564833551
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,60,0.0019301311720985037,0.00562114868996666,-0.003691017517868156,0.8721636564833551
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,120,0.002861587508882213,0.017251517004562622,-0.01438992949568041,0.8721636564833551
000688.SH,R1_A,2023-05-19,2023-10-27,164246,189914,LONG,1,240,-0.007442048051623851,0.018462768709722965,-0.025904816761346816,0.8721636564833551
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,1,-0.0006116558671176442,-0.002016341870236249,0.0014046860031186048,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,5,-0.00706271384062529,-0.0034520617359542483,-0.0036106521046710416,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,15,-0.010130550299137897,-0.005658425353123775,-0.004472124946014122,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,30,-0.008515396525029972,-0.00402212697675397,-0.004493269548276002,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,60,-0.008964581302444596,-0.009870574076811023,0.0009059927743664264,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,120,-0.014402584246038463,-0.011074045140721633,-0.00332853910531683,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-09-05,164401,182166,LONG,1,240,-0.017996062465355345,-0.021989738825665683,0.003993676360310339,0.4082033450277398
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,1,-0.0001251962210001567,-0.0004039905286664647,0.00027879430766630797,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,5,0.0006741334976936297,-0.0008304249755922699,0.0015045584732858996,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,15,-0.0016179203944642895,0.000437656406055309,-0.0020555768005195985,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,30,-0.004169997207161158,0.005408984300479203,-0.00957898150764036,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,60,-0.002735055904927841,0.002760601945887675,-0.005495657850815516,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,120,-0.007945144794244796,0.0034114755754059978,-0.011356620369650794,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-11-13,164419,192502,LONG,1,240,-0.012134402958482893,0.013275577650346149,-0.02540998060882904,0.6538669828305348
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,1,-0.001377649325626229,-0.0006235665895134579,-0.0007540827361127711,0.3023965727480999
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,5,-0.001724470134874756,-0.003794244163310978,0.002069774028436222,0.3023965727480999
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,15,-0.0021772639691715057,-0.004703171734466216,0.0025259077652947104,0.3023965727480999
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,30,-0.004229287090558809,-0.007218575943012229,0.00298928885245342,0.3023965727480999
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,60,-0.006868978805395054,-0.0069120771108786005,4.309830548354654e-05,0.3023965727480999
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,120,-0.006974951830443166,-0.00430155257511855,-0.0026733992553246155,0.3023965727480999
000688.SH,R1_A,2023-05-22,2023-08-31,164463,181521,LONG,1,240,-0.017418111753371934,-0.012503038566008096,-0.004915073187363839,0.3023965727480999
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,1,-0.0007620387467393019,9.768773139773312e-05,-0.0008597264781370351,0.057573486342071094
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,5,0.00045917719354804376,-0.00014653159709676622,0.00060570879064481,0.057573486342071094
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,15,9.769727522423999e-06,0.0004102884718707456,-0.0004005187443483216,0.057573486342071094
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,30,0.0016999325888801264,0.001973292174235808,-0.0002733595853556814,0.057573486342071094
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,60,0.0023740437879188336,0.002012367266794879,0.00036167652112395476,0.057573486342071094
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,120,0.014674130738493774,0.014614084617112888,6.004612138088561e-05,0.057573486342071094
000688.SH,R1_A,2023-05-23,2023-05-23,164765,164764,SHORT,-1,240,0.0005764139238156885,0.000722889212343869,-0.0001464752885281806,0.057573486342071094
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,1,-0.0015112114224034023,-0.0013526829705277077,-0.00015852845187569464,0.918826692011948
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,5,0.0006182228546195434,-0.0035295171548868076,0.004147740009506351,0.918826692011948
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,15,-0.003257936313233012,0.0011466451670697486,-0.0044045814803027605,0.918826692011948
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,30,-0.00041214856974636227,0.0005822807489025417,-0.000994429318648904,0.918826692011948
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,60,0.0005985967322504893,0.008689420406700732,-0.008090823674450243,0.918826692011948
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,120,0.0048182130415582725,0.011824778285407178,-0.007006565243848906,0.918826692011948
000688.SH,R1_A,2023-05-24,2023-04-13,164988,158729,SHORT,-1,240,0.007781757519258137,-0.0020693361999462034,0.00985109371920434,0.918826692011948
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,1,-0.0009647093566964582,0.002537796445117757,-0.0035025058018142152,0.38952825642870675
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,5,-0.0003051631638528729,0.00023607408791792572,-0.0005412372517707986,0.38952825642870675
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,15,-0.0020081704976127046,-0.0001377098846186975,-0.0018704606129940071,0.38952825642870675
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,30,-0.004134468671555869,-0.00319683660722192,-0.0009376320643339486,0.38952825642870675
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,60,-0.007077816606782417,-0.005518231805081486,-0.0015595848017009306,0.38952825642870675
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,120,-0.012688881232465477,-0.013239821764063464,0.0005509405315979876,0.38952825642870675
000688.SH,R1_A,2023-05-25,2023-05-25,165322,165320,SHORT,-1,240,-0.019333563026037393,-0.017862939319122972,-0.0014706237069144201,0.38952825642870675
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,1,0.0007618863921303731,0.0021173740694189203,-0.0013554876772885471,0.08446227542991687
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,5,0.0013405342848875623,0.0038576815237358897,-0.0025171472388483274,0.08446227542991687
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,15,0.0009933455492332488,0.0033452576621870733,-0.0023519121129538245,0.08446227542991687
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,30,0.00035683286720011864,0.0035869670308421586,-0.00323013416364204,0.08446227542991687
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,60,-0.0024785418073104415,0.0010441844725903593,-0.003522726279900801,0.08446227542991687
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,120,-0.007667084579033756,-0.005830029971961692,-0.001837054607072064,0.08446227542991687
000688.SH,R1_A,2023-05-29,2023-05-29,165627,165625,LONG,1,240,-0.006760536213713975,-0.006168423088078745,-0.0005921131256352297,0.08446227542991687
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,1,0.0027643930813385786,-0.0011409286584022071,0.0039053217397407858,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,5,0.003964216467336135,0.00174494971285033,0.0022192667544858047,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,15,0.0055095889885008464,0.0032885590742179893,0.002221029914282857,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,30,0.007803651302528358,0.006308664346458714,0.0014949869560696438,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,60,0.006440651936035158,0.006116911630761113,0.00032374030527404507,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,120,-0.0010654431667657116,-0.002617424569275495,0.0015519814025097833,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-05-31,166085,166084,LONG,1,240,0.005855138123668224,0.003432373610991135,0.002422764512677089,0.2688206272106154
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,1,-0.0011083190812417598,3.9436064280806704e-05,-0.0011477551455225665,0.6453953910383926
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,5,-0.00045861479223796575,0.0009563245588091185,-0.0014149393510470842,0.6453953910383926
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,15,-0.004672138195924158,0.00472246869762416,-0.009394606893548318,0.6453953910383926
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,30,-0.00558936778040009,0.005659075224292653,-0.011248443004692743,0.6453953910383926
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,60,-0.004758128469468659,0.0008774524302475051,-0.005635580899716164,0.6453953910383926
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,120,0.00449060317399641,0.0009563245588091185,0.003534278615187292,0.6453953910383926
000688.SH,R1_A,2023-05-31,2023-07-04,166184,171451,LONG,1,240,0.013490918471666058,-0.0023464458247066666,0.015837364296372725,0.6453953910383926
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,1,-0.0002380181655463609,-0.0015145107835135008,0.0012764926179671399,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,5,0.0033417750442714667,0.0005900691364337796,0.002751705907837687,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,15,0.006026619951634782,0.009765644207979651,-0.0037390242563448695,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,30,0.0039034979149610294,0.015331963061672171,-0.011428465146711142,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,60,0.0051221509225585216,0.0158826942556769,-0.010760543333118378,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,120,0.014614315364548824,0.012145589724929406,0.002468725639619418,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-03-20,166329,154582,LONG,1,240,0.0015994820724718473,0.008437988651003758,-0.006838506578531911,0.20871278823504236
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,1,-0.0012089500080281201,0.00015964689862424386,-0.001368596906652364,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,5,-0.0020306582166099707,-0.0012396112128467696,-0.0007910470037632011,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,15,-0.002455679703807112,0.00101422735596568,-0.003469907059772792,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,30,5.66695316261967e-05,-0.005033572803681219,0.0050902423353074155,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,60,0.0032490531465758643,-0.0060665821477201565,0.00931563529429602,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,120,0.0033812820537038046,-0.011860825468375746,0.015242107522079551,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-06-05,166371,166838,LONG,1,240,-0.007423708643047977,-0.021148518570690666,0.01372480992764269,0.6230661507745536
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,1,-0.0010290008307528575,-0.0007833989067231872,-0.0002456019240296703,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,5,0.0007363492183369846,-0.002994324710142271,0.0037306739284792556,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,15,0.0003398534853864543,-0.0031161867622993,0.0034560402476857544,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,30,0.0007646703421191337,-0.0038299502106471373,0.004594620552766271,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,60,0.0031719658636055748,-0.006510915358100333,0.009682881221705908,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,120,-0.002237368778792992,-0.01884509592284378,0.016607727144050788,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-10,166393,158004,LONG,1,240,-0.0075050978022808135,-0.012133978621914121,0.0046288808196333076,0.5700622517127766
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,1,-0.0010506090693117587,0.00048706617900995397,-0.0015376752483217127,0.8761654600134984
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,5,-0.0011263286418748963,0.001744582495727176,-0.0028709111376020724,0.8761654600134984
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,15,-0.00030287829025199553,-0.00015940347676701716,-0.00014347481348497837,0.8761654600134984
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,30,-0.0025650005205720694,-0.006367283321968453,0.003802282801396384,0.8761654600134984
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,60,-0.006615997652693273,-0.005357727969111159,-0.0012582696835821139,0.8761654600134984
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,120,-0.0016563656498158608,-0.010095553528573165,0.008439187878757304,0.8761654600134984
000688.SH,R1_A,2023-06-01,2023-04-12,166533,158610,LONG,1,240,-0.0016374357566751874,-0.02337032084377577,0.021732885087100584,0.8761654600134984
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,1,0.0007539308566043568,-0.0002877669286338591,0.0010416977852382159,0.06938575932454452
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,5,0.0004960071425028634,0.00031753592125105534,0.00017847122125180803,0.06938575932454452
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,15,0.0007241704280540606,-2.9768992617196233e-05,0.0007539394206712569,0.06938575932454452
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,30,0.0006745697138038631,0.0010121457489878916,-0.00033757603518402846,0.06938575932454452
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,60,0.0009523337136053689,0.0007739938080495445,0.00017833990555582435,0.06938575932454452
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,120,0.0002876841426515675,3.969199015629865e-05,0.00024799215249526885,0.06938575932454452
000688.SH,R1_A,2023-06-08,2023-06-08,167696,167695,SHORT,-1,240,-0.0029958831407173037,-0.005179804715408354,0.00218392157469105,0.06938575932454452
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,1,0.0005428106162330693,0.0011345218800646872,-0.000591711263831618,0.13715089196874114
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,5,-0.0029426049195782067,-0.0009629135284583423,-0.0019796913911198644,0.13715089196874114
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,15,0.0036853983944233892,0.003565640194489461,0.00011975819993392811,0.13715089196874114
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,30,0.002837851993638729,0.004070931451997328,-0.0012330794583585991,0.13715089196874114
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,60,0.004580559761544478,0.005577271427209318,-0.00099671166566484,0.13715089196874114
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,120,0.006428020455389483,0.00792258556583092,-0.001494565110441437,0.13715089196874114
000688.SH,R1_A,2023-06-19,2023-06-19,169215,169214,LONG,1,240,0.0006951785085087536,0.003231957288587939,-0.0025367787800791852,0.13715089196874114
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,1,0.00033333015876024774,0.0004763372467706528,-0.00014300708801040507,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,5,0.0018952200455233381,-0.0007471956812091785,0.0026424157267325166,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,15,-0.0007618975057379629,0.00013075924421146468,-0.0008926567499494276,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,30,-0.002799973333587391,-0.002269606881672326,-0.0005303664519150653,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,60,-0.0020761707031362597,-0.005678687177188224,0.0036025164740519644,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,120,0.0014952238550107744,0.0029887827248356036,-0.0014935588698248292,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169469,156751,LONG,1,240,-0.011809411338939757,0.03509951712479098,-0.04690892846373074,0.6511354095501924
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,1,0.0009823463772400398,-0.0016492372277820966,0.0026315836050221364,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,5,-0.000438717799544186,-0.00101203193523014,0.0005733141356859539,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,15,0.00015259749549367818,-0.0036545597661082896,0.0038071572616019678,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,30,0.001316153398632558,-0.003157914464560263,0.004474067863192821,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,60,0.0017357965112396734,0.0017429438884515314,-7.147377211857986e-06,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,120,0.0013256907421008712,0.010748153978784813,-0.009422463236683942,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-03-31,169518,156782,LONG,1,240,-0.011645096374855779,0.03625510701300638,-0.04790020338786216,0.5234005642493174
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,1,-0.0004757102353813991,0.00045730965701773485,-0.000933019892399134,0.6057003536352545
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,5,0.0001427130706143087,0.0015859888105085318,-0.001443275739894223,0.6057003536352545
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,15,0.0012273324072840097,0.001663828752128449,-0.0004364963448444392,0.6057003536352545
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,30,-0.0019313835556484804,-0.0026270980296765334,0.000695714474028053,0.6057003536352545
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,60,-0.0019123551462332244,-0.01081002189248359,0.008897666746250366,0.6057003536352545
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,120,0.008305900709759673,-0.013690099732425187,0.02199600044218486,0.6057003536352545
000688.SH,R1_A,2023-06-20,2023-05-30,169572,165965,SHORT,-1,240,0.016783057104256538,-0.012610070542447227,0.029393127646703765,0.6057003536352545
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,1,0.0011469990072193736,-0.00040983164547414574,0.0015568306526935194,3.9222873909807
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,5,0.0013012173611310907,-0.0013804855426493567,0.0026817029037804474,3.9222873909807
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,15,0.0010988057716220245,0.0008196632909480694,0.0002791424806739551,3.9222873909807
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,30,0.004568718734638377,0.0005716072950033846,0.003997111439634993,3.9222873909807
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,60,0.00489643273670104,0.00020491582273707287,0.004691516913963967,3.9222873909807
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,120,0.009773588179163295,-0.004842484442574957,0.014616072621738252,3.9222873909807
000688.SH,R1_A,2023-06-21,2023-09-06,169757,182463,SHORT,-1,240,0.029735226363627576,0.010580127479211887,0.01915509888441569,3.9222873909807
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,1,-0.0008007750711800377,1.1213276519428383e-05,-0.000811988347699466,3.172656640840883
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,5,-0.0048837393229990145,0.0012334604171337915,-0.006117199740132806,3.172656640840883
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,15,-0.002560503005378134,-0.002579053599461867,1.855059408373272e-05,3.172656640840883
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,30,-0.000504191711483637,1.1213276519428383e-05,-0.0005154049880030653,3.172656640840883
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,60,0.0033217336285985555,0.004675936308589312,-0.001354202679990757,3.172656640840883
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,120,-0.009579642518190434,0.0006952231442027834,-0.010274865662393218,3.172656640840883
000688.SH,R1_A,2023-06-26,2023-11-10,169927,192252,SHORT,-1,240,-4.9430559949437125e-05,0.0012671002466920767,-0.0013165308066415138,3.172656640840883
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,1,0.0019909520101715206,0.00044839989472356123,0.0015425521154479593,0.4383111532475111
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,5,0.0028188726480646853,0.0016278865743224458,0.0011909860737422395,0.4383111532475111
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,15,-0.0007884958456125801,-0.0006628520182867526,-0.00012564382732582757,0.4383111532475111
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,30,-0.0034299569284144127,-0.004172068585688082,0.0007421116572736697,0.4383111532475111
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,60,-0.006268541972619501,-0.006287346349927336,1.880437730783502e-05,0.4383111532475111
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,120,-0.0021092263870134964,-0.004659459775605002,0.002550233388591505,0.4383111532475111
000688.SH,R1_A,2023-06-27,2023-02-07,170169,147603,LONG,1,240,-0.0014390049182428921,-0.0017253648123056742,0.00028635989406278206,0.4383111532475111
000688.SH,R1_A,2023-06-28,2023-06-28,170480,170479,SHORT,-1,1,0.0012708624986349504,0.0005755281463031281,0.0006953343523318223,0.03514954171300535
000688.SH,R1_A,2023-06-28,2023-06-28,170480,170479,SHORT,-1,5,0.000953146873976185,0.0017067386407613183,-0.0007535917667851333,0.03514954171300535
000688.SH,R1_A,2023-06-28,2023-06-28,170480,170479,SHORT,-1,15,-0.004815377436233392,-0.0051499846195064425,0.00033460718327305017,0.03514954171300535
000688.SH,R1_A,2023-06-28,2023-06-28,170480,170479,SHORT,-1,30,-0.0019162223612227969,-0.0028181033370708874,0.0009018809758480906,0.03514954171300535
000688.SH,R1_A,2023-06-28,2023-06-28,170480,170479,SHORT,-1,60,0.003911873628610341,0.0037707016481934863,0.0001411719804168543,0.03514954171300535
