symbol,cell,event_day,event_entry_idx,control_day,control_entry_idx,side,parent_direction,clock_bucket,calendar_year,severity,match_distance,event_parent_abs_drift,event_parent_efficiency,event_log1p_parent_age_bars,event_local_vol_30_over_240,control_parent_abs_drift,control_parent_efficiency,control_log1p_parent_age_bars,control_local_vol_30_over_240
000852.SH,R1_B,2024-08-12,560386,2024-08-12,560384,LONG,1,21,2024,1.8264848545531434,0.020669127178926723,0.09020626584257124,0.025187985372066405,4.90527477843843,0.8747529730014729,0.09020626584257124,0.025187985372066405,4.890349128221754,0.8795090703971946
000852.SH,R1_B,2024-08-13,560600,2024-09-09,565163,LONG,1,20,2024,0.816188457918859,0.43615685734183957,0.09020626584257124,0.025187985372066405,5.855071922202427,1.7489412448239932,0.10858817859259993,0.01621389874108367,5.605802066295998,1.7386697806133273
000852.SH,R1_B,2024-08-14,560887,2024-08-14,560885,LONG,1,21,2024,0.665499790603894,0.038625632703444976,0.09020626584257124,0.025187985372066405,6.455198563340122,0.7346473112631022,0.09020626584257124,0.025187985372066405,6.452048954437226,0.7467515269325313
000852.SH,R1_B,2024-08-15,561162,2024-08-15,561161,SHORT,-1,26,2024,1.8309364548922369,0.13447281345259676,0.2002023718222192,0.022604412347895318,4.3694478524670215,0.4676404852711016,0.2002023718222192,0.022604412347895318,4.356708826689592,0.5097367050329159
000852.SH,R1_B,2024-08-22,562405,2024-08-22,562404,SHORT,-1,27,2024,0.5749047001439515,0.020132704522559393,0.16664105043137825,0.021896666174952124,6.942156705699469,0.7644263855784361,0.16664105043137825,0.021896666174952124,6.9411900550683745,0.7581050938287236
000852.SH,R1_B,2024-08-23,562626,2024-08-22,562365,SHORT,-1,26,2024,0.7442781990734277,0.22069130846626706,0.16664105043137825,0.021896666174952124,7.135687347028144,0.6680513075654224,0.16664105043137825,0.021896666174952124,6.902742737158593,0.6744927686949918
000852.SH,R1_B,2024-08-27,563156,2024-08-27,563152,SHORT,-1,28,2024,0.5684338371352461,0.05873395297200015,0.6178937642138157,0.06896395169345328,5.0106352940962555,0.9018185292415721,0.6178937642138157,0.06896395169345328,4.983606621708336,0.885188271039028
000852.SH,R1_B,2024-08-28,563322,2024-08-16,561404,SHORT,-1,26,2024,1.0629080433908034,0.5282818151810621,0.16935330350279537,0.018581458951211983,3.6635616461296463,0.6894493620839409,0.16664105043137825,0.021896666174952124,3.5263605246161616,0.8451544444422424
000852.SH,R1_B,2024-09-03,564176,2024-09-03,564175,LONG,1,19,2024,2.4782059132878738,0.221357424644378,0.46796733680078395,0.07457889356529143,5.579729825986222,1.2915234068051809,0.46796733680078395,0.07457889356529143,5.575949103146316,1.2219589599292273
000852.SH,R1_B,2024-09-11,565602,2024-05-28,547602,SHORT,-1,19,2024,1.7275074938663928,0.5756008455801847,0.43711072695061626,0.06515704819675933,4.04305126783455,1.2492178055303533,0.4050324753568544,0.05681695968216406,3.8712010109078907,1.3763487547361066
000852.SH,R1_B,2024-09-19,566581,2024-09-19,566580,SHORT,-1,19,2024,1.3320927851751558,0.28330511533489805,0.1796038103021587,0.029921101056187442,4.406719247264253,1.2399515510971852,0.1796038103021587,0.029921101056187442,4.394449154672439,1.1509820239051711
000852.SH,R1_B,2024-09-24,567358,2024-09-24,567357,LONG,1,21,2024,1.2188058096785794,0.11013210847955253,0.08518738410532921,0.014517286129986777,3.8066624897703196,0.6603743768751907,0.08518738410532921,0.014517286129986777,3.784189633918261,0.6264067378431899
000852.SH,R1_B,2024-09-25,567704,2024-09-25,567703,LONG,1,28,2024,1.7650989681799294,0.08146522404113157,0.6180172192841793,0.26280150611989306,3.828641396489095,0.5599740841128927,0.6180172192841793,0.26280150611989306,3.8066624897703196,0.5352123430174703
000852.SH,R1_B,2024-09-27,568214,2024-09-27,568213,LONG,1,29,2024,1.08221473106097,0.05690784621502581,0.5783825779292663,0.20410016140602477,3.970291913552122,0.3138524890662955,0.5783825779292663,0.20410016140602477,3.9512437185814275,0.3308238610100205
000852.SH,R1_B,2024-09-30,568266,2024-09-27,568018,LONG,1,19,2024,2.643473300055242,17.178914772047946,0.6833622647205031,0.5863388533306246,2.772588722239781,2.7683124019183527,0.45870545113793737,0.14993424255414844,4.859812404361672,2.4785820502577383
000852.SH,R1_B,2024-09-30,568350,2024-09-27,568090,LONG,1,22,2024,0.7463515344154527,5.47807010206488,0.3656592646793908,0.28827346796025854,4.418840607796598,0.3132576119667706,0.45870545113793737,0.14993424255414844,5.303304908059076,0.2865849601642266
000852.SH,R1_B,2024-09-30,568394,2024-09-25,567693,LONG,1,27,2024,0.599279771455818,2.185380913196356,0.3656592646793908,0.28827346796025854,4.844187086458591,0.25405702678673725,0.6180172192841793,0.26280150611989306,3.5553480614894135,0.34592885616027064
000852.SH,R1_B,2024-09-30,568450,2024-10-09,568930,LONG,1,29,2024,1.6501092323375641,1.9072146649710426,0.3479731857142415,0.20067365539104462,1.9459101490553132,0.43087693385521725,0.29490072971480863,0.1819436602045301,3.784189633918261,0.43608077783958477
000852.SH,R1_B,2024-10-08,568499,2024-09-27,568009,LONG,1,19,2024,2.6381459128435525,21.267535902172675,0.6913941922980129,0.6908315328790656,2.1972245773362196,2.7578877601797025,0.45870545113793737,0.14993424255414844,4.787491742782046,2.434615845714607
000852.SH,R1_B,2024-10-10,569017,2024-10-10,569016,SHORT,-1,20,2024,1.1643012075094852,0.2718268973091268,0.29508515913781463,0.1968783002488048,1.3862943611198906,0.8971548556786997,0.29508515913781463,0.1968783002488048,1.0986122886681096,0.9020969832378349
000852.SH,R1_B,2024-10-10,569075,2024-06-24,552038,SHORT,-1,22,2024,3.0568173106614864,3.2935651977301226,0.29508515913781463,0.1968783002488048,4.127134385045092,0.6395919635452934,0.5091134193118747,0.12032055682380483,4.762173934797756,0.6224494204387621
000852.SH,R1_B,2024-10-10,569088,2024-06-24,552051,SHORT,-1,26,2024,0.5879244617289657,3.283134675698242,0.29508515913781463,0.1968783002488048,4.31748811353631,0.8216748620396385,0.5091134193118747,0.12032055682380483,4.867534450455582,0.7729799837869872
000852.SH,R1_B,2024-10-10,569126,2024-01-15,527350,LONG,1,27,2024,1.3669371367436949,0.9605585709469463,0.07638941589188956,0.03950405340963288,3.58351893845611,0.49524290961888834,0.18647385855958598,0.029429960229783274,4.204692619390966,0.48368441749618485
000852.SH,R1_B,2024-10-11,569273,2024-04-15,540947,SHORT,-1,21,2024,1.1018847289671285,1.0636978127043242,0.244435971131476,0.08458939523180972,2.772588722239781,0.9185004536979694,0.3514338151266965,0.06984821645653172,3.367295829986474,1.0110491918025821
000852.SH,R1_B,2024-10-11,569414,2024-11-25,576862,SHORT,-1,29,2024,0.5662564538003747,2.1120363983883976,0.538759662575027,0.1675974231487814,4.48863636973214,0.8411035140363029,0.5240460901268136,0.11471351096439611,4.02535169073515,0.8895615925306967
000852.SH,R1_B,2024-10-14,569460,2024-01-17,527700,SHORT,-1,19,2024,1.7406704470521037,0.9336323760202583,0.2007761264475585,0.05770148657913219,2.8903717578961645,1.1213791660929864,0.2512602146122078,0.06355280729908859,2.995732273553991,1.388203862138528
000852.SH,R1_B,2024-10-14,569498,2024-12-31,582939,SHORT,-1,20,2024,0.8284534244968815,0.572677343395979,0.2178482438526186,0.08766948591778063,3.4657359027997265,1.0735341343033433,0.2313921111521804,0.0979540042067218,3.7612001156935624,1.1643909236677255
000852.SH,R1_B,2024-10-15,569686,2024-04-19,541853,LONG,1,19,2024,0.9849652007794218,1.9283115244834144,0.3402324310918453,0.13929088277858173,1.6094379124341003,1.5124937639106648,0.4119720845875522,0.10537995792498393,2.4849066497880004,1.1808305879366714
000852.SH,R1_B,2024-10-15,569766,2024-02-26,533020,LONG,1,21,2024,1.2333736152372399,0.8954696971235908,0.3452970761913798,0.09598623593597841,2.4849066497880004,0.7699779107888894,0.41280215583197294,0.08657169350080046,3.1354942159291497,0.8839153099596156
000852.SH,R1_B,2024-10-16,569941,2024-05-16,545683,SHORT,-1,19,2024,1.1320461970681384,0.93200205512352,0.21051974574260882,0.059120244330509795,1.9459101490553132,1.6873644567058763,0.25613954426789576,0.05572509071831491,2.639057329615259,1.8735203600036896
000852.SH,R1_B,2024-10-18,570568,2024-10-18,570566,LONG,1,27,2024,0.7439609792014835,0.04353063036380104,0.07267161465117507,0.014638138169915344,4.736198448394496,0.8610726540435941,0.07267161465117507,0.014638138169915344,4.718498871295094,0.8737081216322253
000852.SH,R1_B,2024-10-21,570643,2024-04-19,541856,LONG,1,19,2024,1.6735589103230648,0.43234531358620737,0.47928644239391,0.10503977473298771,2.772588722239781,1.1367203151837586,0.4119720845875522,0.10537995792498393,2.70805020110221,1.1858556240787363
000852.SH,R1_B,2024-10-21,570750,2024-09-27,568114,LONG,1,22,2024,0.6459343993349775,0.8444387233310359,0.4924431949510083,0.15872788169474356,4.663439094112067,0.6087861689438674,0.45870545113793737,0.14993424255414844,5.41610040220442,0.537139361348526
000852.SH,R1_B,2024-10-21,570855,2024-12-27,582638,LONG,1,29,2024,1.5000152936730593,0.9482746799366982,0.20654946424083612,0.06428137181275298,3.713572066704308,0.5563270848711259,0.24466690452458337,0.0483393080303454,3.828641396489095,0.7675027217216219
000852.SH,R1_B,2024-10-23,571327,2024-10-23,571326,LONG,1,28,2024,1.3691571321319138,0.04276232919333027,0.18063410505914018,0.04973543029323108,3.1354942159291497,0.9974680108241303,0.18063410505914018,0.04973543029323108,3.091042453358316,1.000104472934222
000852.SH,R1_B,2024-10-28,571842,2024-10-28,571841,LONG,1,19,2024,0.8735767895629057,0.29723693210224084,0.008295719591546248,0.0018765941138379942,5.442417710521793,0.6165207792772941,0.008295719591546248,0.0018765941138379942,5.438079308923196,0.523106940548143
000852.SH,R1_B,2024-10-29,572133,2024-10-29,572132,LONG,1,20,2024,0.8610660349187105,0.08592825898621344,0.008295719591546248,0.0018765941138379942,6.257667587882639,1.0982090416488786,0.008295719591546248,0.0018765941138379942,6.255750041753367,1.0712074487599754
000852.SH,R1_B,2024-10-30,572333,2024-07-31,558416,LONG,1,19,2024,1.7128898127809973,0.3172207927158853,0.2502867876994744,0.03584034341548825,4.882801922586371,1.3271823184529747,0.2562751792198876,0.03376848595789764,5.198497031265826,1.3068478227512061
000852.SH,R1_B,2024-10-31,572742,2024-10-31,572741,LONG,1,28,2024,0.7241568539959315,0.0672057466797438,0.28445707761750827,0.032364937643893796,5.198497031265826,1.1059658028114934,0.28445707761750827,0.032364937643893796,5.19295685089021,1.0849067440846107
000852.SH,R1_B,2024-11-01,572851,2024-09-06,564926,LONG,1,20,2024,2.8435528940252506,0.2748599165834697,0.13292528969591375,0.02130913923447577,3.6375861597263857,1.4454627547829129,0.10858817859259993,0.01621389874108367,3.5553480614894135,1.4149018909699564
000852.SH,R1_B,2024-11-04,573258,2024-11-04,573257,LONG,1,29,2024,0.5312634600464491,0.1777799858643634,0.01680760774578159,0.004962111953068178,5.225746673713202,0.3926172614868803,0.01680760774578159,0.004962111953068178,5.220355825078325,0.448471321100754
000852.SH,R1_B,2024-11-05,573494,2024-04-25,543014,LONG,1,29,2024,0.5563490246623685,0.3186190641264176,0.01680760774578159,0.004962111953068178,6.045005314036012,0.6735743078420559,0.014013892692063783,0.0029759068043425083,5.793013608384144,0.6116933858778112
000852.SH,R1_B,2024-11-06,573536,2024-12-17,580497,LONG,1,19,2024,0.9383251352031652,0.1020109261653122,0.01680760774578159,0.004962111953068178,6.139884552226255,1.65871020626969,0.03360723734902326,0.004413616126340612,6.148468295917647,1.6579257614617235
000852.SH,R1_B,2024-11-06,573634,2024-02-28,533530,LONG,1,22,2024,1.3286998327119361,0.8729004980190607,0.5648772121315225,0.12664244875246394,2.772588722239781,1.135576173266511,0.42632339993839624,0.12354430379746842,3.044522437723423,1.1046674305363366
000852.SH,R1_B,2024-11-08,574142,2024-11-08,574141,LONG,1,26,2024,1.0374777671177948,0.062816999598129,0.4162507995377319,0.10594652353262739,3.367295829986474,0.8410294655617462,0.4162507995377319,0.10594652353262739,3.332204510175204,0.8242495083585146
000852.SH,R1_B,2024-11-11,574324,2024-04-03,539522,LONG,1,21,2024,0.7041814695697346,0.4098335664300325,0.40602109282503934,0.08574765867801318,3.970291913552122,0.9396978468765674,0.43924918168746846,0.08184928061173181,3.9889840465642745,1.042015913591275
000852.SH,R1_B,2024-11-11,574452,2024-04-03,539651,LONG,1,29,2024,0.6207348809615817,0.2491664908197952,0.40602109282503934,0.08574765867801318,5.198497031265826,0.7153787169792576,0.43924918168746846,0.08184928061173181,5.209486152841421,0.7099409978223012
000852.SH,R1_B,2024-11-12,574606,2024-04-09,540041,LONG,1,26,2024,0.7885510746104328,0.6402123770515085,0.40602109282503934,0.08574765867801318,5.814130531825066,0.9230460754952824,0.43924918168746846,0.08184928061173181,6.35088571671474,0.8278004770937029
000852.SH,R1_B,2024-11-13,574896,2024-11-13,574895,LONG,1,27,2024,0.5947123711312006,0.006685660536313791,0.2635970565406329,0.04269028439522521,5.552959584921617,0.8996244024463667,0.2635970565406329,0.04269028439522521,5.54907608489522,0.8978666003128428
000852.SH,R1_B,2024-11-14,574969,2024-07-01,553129,SHORT,-1,19,2024,1.1247283936809662,0.3493404379184592,0.09618295558712107,0.015238612272666223,4.204692619390966,1.02742695012828,0.08870685138731249,0.020568536984669934,4.007333185232471,1.092124031463838
000852.SH,R1_B,2024-11-15,575263,2024-11-15,575262,SHORT,-1,21,2024,0.9354807613195716,0.3586897560893385,0.373298449657981,0.0770635879879026,5.44673737166631,0.9940985695016877,0.373298449657981,0.0770635879879026,5.442417710521793,1.1068288441529643
000852.SH,R1_B,2024-11-15,575366,2024-09-12,565995,SHORT,-1,27,2024,0.7281292747494967,0.6620955419764891,0.373298449657981,0.0770635879879026,5.814130531825066,0.8222547576674373,0.43711072695061626,0.06515704819675933,6.1092475827643655,0.8408507431793577
000852.SH,R1_B,2024-11-18,575473,2024-06-03,548591,SHORT,-1,20,2024,0.6870120713415012,0.6284547203892779,0.373298449657981,0.0770635879879026,6.091309882077698,2.0721180678443103,0.4435447392492826,0.06680893422057364,6.349138991379798,2.052947938050773
000852.SH,R1_B,2024-11-18,575658,2024-11-25,576857,SHORT,-1,29,2024,0.7405145923989013,0.45205724129008096,0.5680672440572593,0.12072602876444999,4.143134726391533,0.985629849589255,0.5240460901268136,0.11471351096439611,3.9318256327243257,0.9212093769626031
000852.SH,R1_B,2024-11-19,575722,2024-05-16,545712,SHORT,-1,20,2024,1.46630072591131,0.4594023447108593,0.18729934408360516,0.05161513429156668,3.6375861597263857,1.243603508235237,0.25613954426789576,0.05572509071831491,3.7612001156935624,1.2679114450031561
000852.SH,R1_B,2024-11-20,576132,2024-11-20,576131,LONG,1,29,2024,0.7529692453210048,0.020790482520152257,0.036660983450020425,0.008919575339124087,5.594711379601839,0.8972772688614147,0.036660983450020425,0.008919575339124087,5.5909869805108565,0.8908367148829105
000852.SH,R1_B,2024-11-21,576223,2024-08-07,559687,LONG,1,21,2024,0.5502462647355962,0.33628696399153807,0.036660983450020425,0.008919575339124087,5.886104031450156,0.969083062008972,0.07774869350978064,0.01425429835014217,5.786897381366708,0.9546403906511595
000852.SH,R1_B,2024-11-21,576371,2024-01-26,529577,LONG,1,29,2024,1.0399292348913074,1.5194759206467043,0.5048193654392029,0.08285154232094727,2.4849066497880004,1.2720239670892695,0.3775875279146458,0.1103678264888747,3.1780538303479458,1.1434903106539818
000852.SH,R1_B,2024-11-26,576908,2024-11-26,576907,SHORT,-1,19,2024,1.8370999188263317,0.1612575905612872,0.06875552162155907,0.021863310812770046,3.828641396489095,1.369225537437022,0.06875552162155907,0.021863310812770046,3.8066624897703196,1.3189623160247657
000852.SH,R1_B,2024-11-26,577077,2024-10-23,571326,LONG,1,28,2024,1.2310556598073747,0.6857193986745574,0.1185833763174157,0.03691309778934001,3.4011973816621555,1.008312367645521,0.18063410505914018,0.04973543029323108,3.091042453358316,1.000104472934222
000852.SH,R1_B,2024-11-27,577224,2024-08-15,561130,SHORT,-1,22,2024,1.9759004820873132,1.0858899400209925,0.21757420585009313,0.05012277208370492,3.784189633918261,1.2357597765698312,0.2002023718222192,0.022604412347895318,3.8501476017100584,1.1946499018587238
000852.SH,R1_B,2024-11-29,577646,2024-11-29,577640,LONG,1,20,2024,1.436581095358534,0.12817588527748336,0.14214233285850172,0.028854327419454942,4.02535169073515,1.3539735035802791,0.14214233285850172,0.028854327419454942,3.912023005428146,1.3761997228872174
000852.SH,R1_B,2024-12-02,577846,2024-09-03,564161,LONG,1,19,2024,0.8173467551781468,0.6180216289454854,0.42342433603331137,0.08217312619828267,5.030437921392435,0.7435190889485894,0.46796733680078395,0.07457889356529143,5.521460917862246,0.7758223126624156
000852.SH,R1_B,2024-12-03,578149,2024-12-03,578148,LONG,1,21,2024,0.9020365088499334,0.00488277434692387,0.42342433603331137,0.08217312619828267,6.1224928095143865,1.0709579827976452,0.42342433603331137,0.08217312619828267,6.12029741895095,1.0695681781342907
000852.SH,R1_B,2024-12-04,578430,2024-12-04,578428,LONG,1,22,2024,1.1023608040367956,0.3443171112117592,0.3920321407179122,0.05177755011544508,3.9318256327243257,0.9668222211425671,0.3920321407179122,0.05177755011544508,3.8918202981106265,0.8592539928974053
000852.SH,R1_B,2024-12-09,579253,2024-12-09,579252,LONG,1,29,2024,1.433018311238416,0.15970314943393052,0.11925669078613046,0.018216278824891914,4.543294782270004,0.9116759805683198,0.11925669078613046,0.018216278824891914,4.532599493153256,0.8615809358393037
000852.SH,R1_B,2024-12-10,579321,2024-09-24,567339,LONG,1,20,2024,0.8076076555491649,1.307847788817087,0.24892121096362374,0.0341065591451373,3.6888794541139363,0.6095123381595032,0.08518738410532921,0.014517286129986777,3.258096538021482,0.6596321798035288
000852.SH,R1_B,2024-12-13,580175,2024-11-04,573212,LONG,1,27,2024,1.2875351863871085,0.10911166049506404,0.03360723734902326,0.004413616126340612,4.983606621708336,0.679530482617554,0.01680760774578159,0.004962111953068178,4.941642422609304,0.6801547001500625
000852.SH,R1_B,2024-12-18,580929,2024-12-18,580927,SHORT,-1,28,2024,1.397499733017009,0.09436909796129138,0.4581243537102934,0.05855289924234101,4.890349128221754,0.6548782269559154,0.4581243537102934,0.05855289924234101,4.875197323201151,0.684196627907324
000852.SH,R1_B,2024-12-23,581460,2024-12-23,581459,LONG,1,19,2024,1.28467387779009,0.19936799905509045,0.2219849129657834,0.04923389638625531,2.1972245773362196,1.7787647876312147,0.2219849129657834,0.04923389638625531,2.0794415416798357,1.7267351922177512
000852.SH,R1_B,2024-12-24,581685,2024-10-25,571611,LONG,1,19,2024,1.8602091761408783,0.3605650509283493,0.2219849129657834,0.04923389638625531,5.455321115357702,1.1779934385016524,0.18063410505914018,0.04973543029323108,5.726847747587197,1.1576902446995052
000852.SH,R1_B,2024-12-24,581712,2024-04-23,542351,LONG,1,20,2024,0.5898363787451426,0.5140943340383807,0.2219849129657834,0.04923389638625531,5.564520407322694,1.4883921586816344,0.30342490363001556,0.053497425593369397,5.493061443340548,1.4861268709916995
000852.SH,R1_B,2024-12-24,581776,2024-03-13,535956,LONG,1,22,2024,1.0578194613914733,0.6401880293769034,0.2219849129657834,0.04923389638625531,5.783825182329737,0.9356480397852018,0.23805217830455874,0.0468820390633602,5.733341276897746,0.7393265354322014
000852.SH,R1_B,2024-12-25,581931,2024-11-26,576891,SHORT,-1,19,2024,1.1556041967762596,0.27385888920876694,0.09319293318278332,0.017105054117800493,3.2188758248682006,1.014059934375813,0.06875552162155907,0.021863310812770046,3.367295829986474,1.0183054784335455
000852.SH,R1_B,2024-12-25,582015,2024-04-15,540991,SHORT,-1,22,2024,0.6274905517120368,0.5735185640257039,0.437961141296713,0.07427428587991554,4.204692619390966,0.7262919894255955,0.3514338151266965,0.06984821645653172,4.290459441148391,0.6712834834698564
000852.SH,R1_B,2024-12-25,582134,2024-05-30,548293,SHORT,-1,29,2024,0.8952173647760415,0.48532614254860096,0.437961141296713,0.07427428587991554,5.225746673713202,0.7445108074430673,0.4435447392492826,0.06680893422057364,5.6131281063880705,0.7848341215624042
000852.SH,R1_B,2024-12-30,582653,2024-12-30,582652,LONG,1,19,2024,1.7280891126728788,0.2336700925296039,0.24466690452458337,0.0483393080303454,4.110873864173311,2.0519258719996754,0.24466690452458337,0.0483393080303454,4.0943445622221,1.9786461632445396
000852.SH,R1_B,2024-12-31,583115,2024-12-31,583112,SHORT,-1,29,2024,0.5233420062551438,0.01315592919157949,0.2313921111521804,0.0979540042067218,5.389071729816501,1.2283291098937954,0.2313921111521804,0.0979540042067218,5.375278407684165,1.2277176658823479
000852.SH,R1_B,2025-01-02,583223,2025-10-17,628599,SHORT,-1,22,2025,0.9364451456945666,1.5628815674209,0.2313921111521804,0.0979540042067218,5.7899601708972535,0.7158778618801427,0.2739151691868556,0.06636935855254585,4.912654885736052,0.7265273254971011
000852.SH,R1_B,2025-01-03,583365,2025-03-27,596082,SHORT,-1,19,2025,0.6868565085827216,1.6244662002156034,0.2313921111521804,0.0979540042067218,6.150602768446279,1.14630493381184,0.4797323447990433,0.07922781431878063,5.905361848054571,1.0222730192873994
000852.SH,R1_B,2025-01-03,583431,2025-09-03,622303,SHORT,-1,21,2025,1.1620452383984778,2.4289373607376183,0.6780741148161215,0.1271517067775801,2.639057329615259,1.0043857169128205,0.35956498781976304,0.08726467480194625,2.8903717578961645,0.9896683422431088
000852.SH,R1_B,2025-01-03,583573,2025-09-05,622944,SHORT,-1,29,2025,0.7662790679865473,1.5082035038527954,0.663072159521934,0.12548026487234165,4.543294782270004,1.1790827882110064,0.5525928603515414,0.11922575331182592,5.455321115357702,0.8460013739653238
000852.SH,R1_B,2025-01-06,583669,2025-09-22,625423,SHORT,-1,21,2025,1.4078114580719132,1.8705734274457892,0.4489847541003615,0.13933185448936966,3.8918202981106265,0.844284719463376,0.3614627401350558,0.17552241687177217,4.990432586778736,0.85312825134216
000852.SH,R1_B,2025-01-06,583796,2025-09-05,622924,SHORT,-1,28,2025,0.7308314412405411,1.6527089194965638,0.36992830016054995,0.11269317589859365,4.48863636973214,1.0286484466820516,0.5525928603515414,0.11922575331182592,5.365976015021851,0.7111303689011137
000852.SH,R1_B,2025-01-07,583925,2025-09-02,622083,SHORT,-1,21,2025,1.0744683261259533,0.4631518738341736,0.06575531573947137,0.014610216487149162,4.31748811353631,0.8414440248093552,0.09691674349581265,0.016825541741628907,4.110873864173311,0.9553961023743569
000852.SH,R1_B,2025-01-08,584082,2025-05-13,603044,SHORT,-1,19,2025,1.4300359991105847,0.22911148556882116,0.06575531573947137,0.014610216487149162,5.44673737166631,1.3993346553621442,0.03864068123613478,0.010875634855212325,5.3612921657094255,1.3933979736533022
000852.SH,R1_B,2025-01-08,584287,2025-09-03,622432,SHORT,-1,28,2025,2.663603512616704,1.1687823035914437,0.186264962231239,0.038238072438826064,3.8066624897703196,1.5130753067171347,0.137050876977257,0.04518941561841652,3.6109179126442243,1.1901684049758718
000852.SH,R1_B,2025-01-09,584369,2025-11-05,631640,SHORT,-1,20,2025,0.8759188232282846,0.4785133259172157,0.186264962231239,0.038238072438826064,4.844187086458591,0.7795717929944062,0.14212275714158618,0.036548713728576813,5.327876168789581,0.7812732075941978
000852.SH,R1_B,2025-01-10,584589,2025-04-21,599938,SHORT,-1,19,2025,0.8440960154658818,0.39610929893576124,0.186264962231239,0.038238072438826064,5.849324779946859,1.7596008776575733,0.22955099109365382,0.04216029841097119,5.529429087511423,1.7703674198115011
000852.SH,R1_B,2025-01-10,584659,2025-02-21,590412,SHORT,-1,22,2025,0.7813413230685679,0.4099965168463869,0.186264962231239,0.038238072438826064,6.0330862217988015,0.9468314062293998,0.23223841150286376,0.033026078933323696,6.304448802421981,0.9666609416961283
000852.SH,R1_B,2025-01-13,584889,2025-09-02,622084,SHORT,-1,21,2025,1.8182024012580154,0.08809792825643367,0.09482945142103354,0.016533560226635484,4.189654742026425,0.9897855475539091,0.09691674349581265,0.016825541741628907,4.127134385045092,1.010120097560585
000852.SH,R1_B,2025-01-14,585278,2025-01-14,585277,LONG,1,29,2025,0.6052958258344538,0.012724296383905279,0.2566356926233844,0.10145351494652109,5.420534999272286,0.6773598677393087,0.2566356926233844,0.10145351494652109,5.41610040220442,0.6809742407828864
000852.SH,R1_B,2025-01-16,585678,2025-01-16,585677,LONG,1,27,2025,1.8003646474582269,0.027461068379316108,0.6438988094981619,0.12771668470100803,4.442651256490317,0.881005921765197,0.6438988094981619,0.12771668470100803,4.430816798843313,0.8886071445581577
000852.SH,R1_B,2025-01-21,586242,2025-02-11,588409,LONG,1,19,2025,0.7922410353063454,0.4242635480034792,0.45798834453527015,0.08975781660043547,5.8944028342648505,1.1860233459471037,0.4418099503725447,0.09585420960300915,5.5134287461649825,1.1845490311301254
000852.SH,R1_B,2025-01-24,586978,2025-01-24,586977,LONG,1,19,2025,1.8846818848118285,0.03173696621733133,0.22560228366489488,0.027336633481165162,5.0238805208462765,1.429582441213707,0.22560228366489488,0.027336633481165162,5.017279836814924,1.4202950133811953
000852.SH,R1_B,2025-02-07,588136,2025-02-07,588135,LONG,1,29,2025,1.6177978248858067,0.05652057141195102,0.49479555254095275,0.08695233009996757,3.367295829986474,1.2123601511060846,0.49479555254095275,0.08695233009996757,3.332204510175204,1.2266559154729733
000852.SH,R1_B,2025-02-11,588502,2025-02-11,588499,LONG,1,22,2025,0.946992438267669,0.017713446298594896,0.4418099503725447,0.09585420960300915,5.831882477283517,0.7337159848824435,0.4418099503725447,0.09585420960300915,5.823045895483019,0.7384894571241477
000852.SH,R1_B,2025-02-12,588840,2025-02-12,588839,LONG,1,28,2025,0.5679213961927669,0.003955099062430714,0.4418099503725447,0.09585420960300915,6.520621127558696,0.6414344266255488,0.4418099503725447,0.09585420960300915,6.519147287940395,0.6403186643500643
000852.SH,R1_B,2025-02-13,588914,2025-02-11,588431,LONG,1,20,2025,0.6397859930888482,0.9887412969078624,0.4418099503725447,0.09585420960300915,6.6240652277998935,1.5139751751646204,0.4418099503725447,0.09585420960300915,5.598421958998375,1.6547045767553417
000852.SH,R1_B,2025-02-14,589200,2025-02-14,589199,LONG,1,21,2025,1.1694209056471307,0.061190452575325224,0.24300801777245642,0.028098217866102,4.0943445622221,1.029876009422218,0.24300801777245642,0.028098217866102,4.07753744390572,1.0121836925691978
000852.SH,R1_B,2025-02-17,589427,2025-11-03,631186,LONG,1,21,2025,0.5368521795134422,0.3885479131342662,0.390005944169685,0.03922360506950391,4.189654742026425,0.6832812893426476,0.42008286240389686,0.0414557906815298,4.143134726391533,0.7837396174184226
000852.SH,R1_B,2025-02-20,590145,2025-02-20,590141,SHORT,-1,21,2025,2.55379445854791,0.01450431397277642,0.23223841150286376,0.033026078933323696,5.634789603169249,1.2246217509757604,0.23223841150286376,0.033026078933323696,5.62040086571715,1.2222795579476011
000852.SH,R1_B,2025-02-24,590765,2025-02-24,590764,LONG,1,28,2025,1.0257485948436562,0.04234325950791493,0.32669113898951735,0.04912770796710931,3.044522437723423,0.9372030979735371,0.32669113898951735,0.04912770796710931,2.995732273553991,0.934417416066121
000852.SH,R1_B,2025-02-27,591456,2025-02-27,591448,LONG,1,27,2025,1.6983113426159306,0.13709226701904756,0.20394950206231885,0.03960346215780994,4.553876891600541,0.9090012486131288,0.20394950206231885,0.03960346215780994,4.465908118654584,0.874780308472481
000852.SH,R1_B,2025-02-28,591613,2025-04-18,599775,SHORT,-1,22,2025,0.5571106882462011,0.6244171270466102,0.16065064098817247,0.053855153413594446,4.465908118654584,0.7440254174466365,0.22955099109365382,0.04216029841097119,4.48863636973214,0.7527598784495113
