symbol,cell,event_day,control_day,side,parent_direction,event_entry_idx,control_entry_idx,match_distance,event_seg_0_1_bp,control_seg_0_1_bp,incremental_seg_0_1_bp,event_seg_1_5_bp,control_seg_1_5_bp,incremental_seg_1_5_bp,event_seg_5_15_bp,control_seg_5_15_bp,incremental_seg_5_15_bp,event_seg_15_30_bp,control_seg_15_30_bp,incremental_seg_15_30_bp,event_seg_30_60_bp,control_seg_30_60_bp,incremental_seg_30_60_bp,event_seg_60_120_bp,control_seg_60_120_bp,incremental_seg_60_120_bp,event_seg_120_240_bp,control_seg_120_240_bp,incremental_seg_120_240_bp,event_same_session_bp,control_same_session_bp,incremental_same_session_bp,event_overnight_bp,control_overnight_bp,incremental_overnight_bp,event_next_session_bp,control_next_session_bp,incremental_next_session_bp,event_bars_to_MFE,event_bars_to_MAE,control_bars_to_MFE,control_bars_to_MAE
000688.SH,R1_A,2022-10-13,2022-11-22,LONG,1,129122,135844,0.7479110237110056,36.98934978410427,-14.725029843436593,51.714379627540865,32.88416142764562,-2.9280862237776746,35.8122476514233,68.96247240203506,-16.02204350210023,84.98451590413529,21.81908065382796,33.96749027331575,-12.148409619487786,-49.02649785015779,-3.4110567297082564,-45.61544112044953,-30.817654642938045,-17.65862731368818,-13.159027329249867,58.23817104760959,-132.40409476684536,190.64226581445496,10.150640685827273,-82.19063508591084,92.34127577173811,132.20089930095506,-36.91148888650826,169.11238818746332,-3.3024571646536507,-34.07932413382174,30.776866969168093,31,237,41,240
000688.SH,R1_A,2022-10-13,2022-05-17,LONG,1,129175,105178,3.4977040855891977,-4.587767811390562,-3.013863796170748,-1.573904015219814,-24.575024922651824,19.674177973156205,-44.249202895808025,3.529694931960241,48.21841638632074,-44.6887214543605,-21.196881932960316,25.51555739395651,-46.71243932691682,33.80803271517572,10.844315508057125,22.963717207118595,-31.236319404173734,52.26553206734297,-83.5018514715167,109.85667298759869,57.60123237805469,52.255440609543996,-117.70459012285183,147.76531124043464,-265.46990136328645,132.20089930095506,-15.154444488813647,147.3553437897687,51.102097385456055,78.4945011590967,-27.392403773640645,239,205,219,1
000688.SH,R1_A,2022-10-14,2022-12-12,SHORT,-1,129419,139282,0.1571655410429935,1.8072897613083465,7.380221342685349,-5.572931581377002,0.3189673962428705,-6.7820278867441175,7.100995282986988,25.443816457355574,-31.05870795950791,56.50252441686348,-37.66362575505455,-41.559068152327136,3.895442397272589,32.65491368857972,21.00591315781004,11.64900053076968,-177.09296641999404,23.634803800412193,-200.72777022040623,47.73929819544674,113.88927276561348,-66.14997457016673,-149.82027823190248,-15.64002370939327,-134.18025452250922,42.39695720000118,8.165623182033215,34.23133401796797,0.63101435578534,93.98480759530236,-93.35379323951702,15,190,217,29
000688.SH,R1_A,2022-10-14,2022-11-29,LONG,1,129485,137160,0.690245546515464,6.568562250814567,-1.6978013513336843,8.266363602148251,5.61164271739243,6.989097293166335,-1.3774545757739052,61.73152231080795,7.58263612741204,54.14888618339591,57.901854763939255,-8.081695400785183,65.98355016472443,-2.928992865828525,-11.785034372070037,8.856041506241512,18.709861580211978,-19.0051371059425,37.71499868615447,-82.83922128428878,13.407376064129238,-96.24659734841802,119.46415451245682,10.679549679335112,108.7846048331217,-42.39695720000118,-36.677484488889,-5.719472711112182,-12.311967839407004,13.407376064129238,-25.71934390353624,124,4,192,173
000688.SH,R1_A,2022-10-14,2022-11-18,LONG,1,129519,135510,2.9664828923631923,5.842950021203139,-1.0600315128374251,6.902981534040564,16.25881043537704,0.7709431529602051,15.487867282416834,-31.917250922703296,0.28908835987701664,-32.206339282580316,-11.812239060768068,14.155101810307054,-25.967340871075123,-9.522664135311736,-43.00874517753239,33.486081042220654,-50.800957333260826,-129.07044524553842,78.2694879122776,76.41826981554398,55.450480834848506,20.967788980695474,-33.66337742480033,-55.7556704687332,22.09229304393287,-42.39695720000118,-65.71999427394151,23.323037073940327,70.52725344488302,19.002056964758452,51.52519648012456,90,201,25,132
000688.SH,R1_A,2022-10-17,2022-08-03,LONG,1,129602,118322,1.5910636695069542,34.90259042405944,-10.110129043151543,45.012719467210985,23.547809786995504,-46.16687992436834,69.71468971136385,-33.462802588989184,-55.50060193677696,22.037799347787775,-51.82199527595542,0.5474102932743866,-52.36940556922981,-38.17420676346039,-8.6708505147304,-29.50335624872999,-14.023251368906841,130.99237533137514,-145.01562670028198,115.60337288572205,39.30656496499422,76.29680792072783,82.77347233457486,-72.53134287236009,155.30481520693496,-9.555860962314815,48.322193002274474,-57.87805396458929,-36.64609427279078,74.60703904070316,-111.25313331349395,223,118,152,27
000688.SH,R1_A,2022-10-17,2022-11-29,LONG,1,129633,137079,0.12706062592491785,-7.7577896288114525,19.35464964429834,-27.112439273109793,-35.510953246351086,12.982897613232646,-48.49385085958373,62.74151855872915,-5.130759012157438,67.87227757088658,-70.7436248030535,58.09507181138918,-128.83869661444268,11.685134366416255,-39.19470526853853,50.879839634954784,51.31579852284542,66.27048899789854,-14.95469047505312,18.50971242345188,-47.40577746191824,65.91548988537012,93.5614683324758,114.37295481184593,-20.81148647937013,-9.555860962314815,-36.677484488889,27.121623526574183,-53.76581117693167,-12.723603998754529,-41.042207178177144,192,87,85,3
000688.SH,R1_A,2022-10-17,2022-07-01,LONG,1,129643,112857,0.08086366779325288,1.8830224658377297,2.280990689762115,-0.39796822392438536,1.1505614229450383,4.013280363251915,-2.8627189403068765,-49.173637641646295,35.50202631042718,-84.67566395207348,4.728654155543325,-40.975080776229795,45.70373493177312,-37.68108197126991,-17.625333896180706,-20.055748075089205,95.19133617302558,-57.10713224144062,152.29846841446619,-19.028705621541825,-24.574672855212764,5.54596723367094,77.12227653768944,-62.794267446754596,139.91654398444405,-9.555860962314815,-49.431910992546364,39.876050030231546,-70.49626659248347,13.740256033678364,-84.23652262616183,182,77,15,187
000688.SH,R1_A,2022-10-17,2022-03-23,SHORT,-1,129651,96998,0.4966170526866937,-0.31507144247497004,3.500695799031863,-3.815767241506833,3.5713910947765957,-17.578616341007322,21.15000743578392,37.260455499138395,-20.77460310898739,58.03505860812578,-26.32827596357044,17.542103353857527,-43.87037931742797,23.270639492721905,-23.644076223789007,46.91471571651091,-99.44172658220577,20.587267595505843,-120.02899417771161,12.63753934648592,186.15027208123385,-173.51273273474794,-115.5925305376105,-11.019188493638442,-104.57334204397206,9.555860962314815,106.23581410859548,-96.67995314628067,56.691621020164796,70.5664175408882,-13.8747965207234,69,174,240,56
000688.SH,R1_A,2022-10-17,2022-03-11,SHORT,-1,129688,95113,0.1497896922076888,-2.0016540049867824,9.72607903511511,-11.727733040101892,-12.317152400207366,-1.1499387449141958,-11.167213655293171,23.06757502073668,0.7960973542807404,22.27147766645594,-8.959487905848837,25.952069693992648,-34.91155759984149,-80.79876904043753,-57.658454749669275,-23.14031429076826,-63.23761144147537,-124.17512303580689,60.93751159433152,34.955249224783095,57.03246562219092,-22.077216397407824,-147.4659894907401,-258.9186569450952,111.45266745435512,9.555860962314815,76.67907294498787,-67.12321198267306,28.618277980987788,92.76277917529646,-64.14450119430867,32,137,33,159
000688.SH,R1_A,2022-10-18,2022-05-18,LONG,1,129855,105388,0.37760693898953945,23.37864007605168,2.9527268646918983,20.425913211359784,-1.8766225020398393,52.3152862988626,-54.19190880090244,-10.745229578622112,-24.504050526682168,13.758820948060055,-32.30513888924852,-21.61334580767375,-10.691793081574769,20.921385094639692,-44.84909170107202,65.77047679571172,76.71966386378136,2.0743916427019573,74.64527222107941,-50.31666384022016,-22.24805011326155,-28.06861372695861,31.08994585712872,-18.326392170670122,49.416338027798844,3.020377153499543,-86.86534120035205,89.88571835385159,-8.334288786286429,49.319600028588674,-57.6538888148751,110,23,9,212
000688.SH,R1_A,2022-10-18,2022-11-21,LONG,1,130056,135822,0.6292232132196153,1.2489722015831162,-0.775938158117895,2.0249103597010114,-7.079572606235854,6.884348076907764,-13.963920683143618,-0.4166015727302985,9.785068380063134,-10.201669952793432,-40.49306819793797,-111.98434357874274,71.49127538080477,-16.327046862215948,56.733170102719434,-73.06021696493538,37.95070968551534,-27.594024831738814,65.54473451725416,-84.98738625443207,-84.02957614860934,-0.9578101058227304,-7.601276963958362,13.762892767153392,-21.364169731111755,3.020377153499543,-42.1237155919457,45.14409274544524,-105.52309379599384,-122.62047333272487,17.097379536731026,34,183,15,237
000688.SH,R1_A,2022-10-19,2022-03-14,SHORT,-1,130173,95369,0.6343976841956424,4.69824242176065,-2.8040413429309274,7.502283764691578,1.462125724529078,-5.955978489299114,7.418104213828192,11.60014133852118,17.352290824481205,-5.752149485960025,19.677834252401237,-15.863628734891327,35.54146298729256,27.383049073152744,-11.465733159278725,38.84878223243147,11.983980746107967,24.522910545755767,-12.5389297996478,-123.14731360284333,39.71432034027666,-162.86163394311998,89.43562468291525,130.2872447371032,-40.85162005418796,26.3643706626234,142.53891927222756,-116.17454860960416,-162.14193539190865,-227.32602402521852,65.18408863330987,191,235,156,45
000688.SH,R1_A,2022-10-19,2022-05-18,SHORT,-1,130291,105570,0.28841617710945106,5.781531846467583,-15.226160497990351,21.007692344457936,8.625949915263426,23.58584371028649,-14.959893795023063,-12.095270121003592,18.21879797049652,-30.31406809150011,43.29489911022734,91.89366258644975,-48.59876347622241,41.680832177834496,-53.08052407256257,94.76135625039706,-216.44459364551278,-82.38447794672493,-134.06011569878785,5.49972255829561,-111.25973607980951,116.75945863810513,21.882307214649646,31.606802568890036,-9.72449535424039,26.3643706626234,86.86534120035205,-60.50097053772865,-171.90360603570036,-246.7247380990966,74.82113206339625,73,165,30,153
000688.SH,R1_A,2022-10-20,2022-05-10,SHORT,-1,130346,103927,0.8237151366549508,14.720758394397748,0.526690016713281,14.194068377684466,2.5439089417790806,-56.199102717207964,58.743011658987044,40.47147827406719,-115.60220386917317,156.07368214324035,-74.65411864325145,-34.73122993418327,-39.92288870906818,-163.6752628451601,-101.22874007389724,-62.44652277126285,-120.97067506358084,29.666933944810754,-150.6376090083916,190.11664147018092,-77.86667365994629,267.9833151301272,-199.1799263093358,-237.22287121080407,38.042944901468275,65.36175058141858,-39.4226738934952,104.78442447491378,22.370906256349517,-78.78878118858455,101.15968744493406,18,110,2,240
000688.SH,R1_A,2022-10-20,2022-05-10,LONG,1,130441,104043,5.850589405608745,1.654961267340228,7.311710905581884,-5.6567496382416556,-19.981267745054275,46.730256809752504,-66.71152455480677,117.55205446341186,1.024590164830537,116.52746429858132,-67.41575472830341,-4.713984223711342,-62.70177050459207,-18.474659370986288,-52.82534739995362,34.35068802896733,-112.51073145964104,70.4401811829223,-182.95091264256334,72.03637117916735,436.26175283291644,-364.2253816537491,-28.591278424585404,14.926681894180472,-43.51796031876587,-65.36175058141858,39.4226738934952,-104.78442447491378,66.81400261193863,449.8798044846613,-383.06580187272266,15,163,240,73
000688.SH,R1_A,2022-10-21,2022-09-08,LONG,1,130568,124561,1.6180503339454224,-28.516193179157803,-15.018728702782411,-13.497464476375391,-5.193510306402461,3.3288790069659604,-8.522389313368421,-56.57591085165595,4.183304871807818,-60.75921572346377,-34.12079548287772,-56.814001673444594,22.693206190566876,49.259895353317674,19.57816848500449,29.681726868313184,61.77995270793561,-65.09006334812784,126.87001605606345,257.12514669611056,-54.79254703369519,311.91769372980576,23.167790599742354,-115.01956204861632,138.18735264835868,47.20344341430942,-30.119200409846968,77.32264382415639,173.38735092321878,-19.486225935808662,192.87357685902742,240,36,12,240
000688.SH,R1_A,2022-10-21,2022-03-23,LONG,1,130770,97169,0.5672410920218292,10.335063653767861,4.624479283164656,5.710584370603205,-8.473963738349502,-8.727222504628129,0.253258766278627,22.409377939773947,-13.542264850685097,35.95164279045905,32.23500337598773,2.622515181908912,29.612488194078818,29.158730284138297,-147.30945021115102,176.46818049528932,-27.92494936093849,30.997890396284216,-58.922839757222704,-12.859356438197,74.88296041313433,-87.74231685133132,9.302037816872394,-15.022492890238757,24.32453070711115,47.20344341430942,-106.23581410859548,153.43925752290488,-11.625575514997987,64.80721470686333,-76.43279022186132,38,226,1,78
000688.SH,R1_A,2022-10-24,2022-11-15,LONG,1,130819,134668,3.284273454971965,-6.448410383276939,10.806639415264128,-17.255049798541066,-14.139636364666226,-4.147596623705286,-9.99203974096094,0.10253307973494774,0.0,0.10253307973494774,-43.67155706508975,32.45958649151674,-76.13114355660649,14.818323919232409,34.07976034652431,-19.2614364272919,-14.303430630752906,78.18319708018784,-92.48662771094075,49.71659513257698,-42.0226740074377,91.73926914001467,-80.23507310431451,155.18444650615035,-235.41951961046487,-81.6119697304556,-19.314484727528225,-62.297485002927374,147.9214605225295,-26.511049076270027,174.43250959879953,2,226,112,19
000688.SH,R1_A,2022-10-24,2022-09-15,SHORT,-1,131028,125750,3.2025033983451396,13.296572165421416,-0.7992806478421907,14.095852813263607,-6.805106154190828,0.3996323383029485,-7.204738492493777,127.58979773558481,-18.96492059165261,146.55471832723742,-180.73684786897758,-33.45017454761746,-147.28667332136013,123.89840291402844,-119.24721054863197,243.1456134626604,-45.569961309881926,34.62968427692577,-80.19964558680769,-29.71555751951878,146.5285863397532,-176.24414385927196,13.709151715975075,7.796336117113287,5.912815598861788,81.6119697304556,-25.066549299293275,106.67851902974887,-93.36382148396301,26.366529801416455,-119.73035128537947,17,133,234,62
000688.SH,R1_A,2022-10-25,2022-12-01,SHORT,-1,131057,137524,0.9578295896911108,-38.624364901546755,-11.411278557133418,-27.213086344413338,50.055350292206384,28.900749586490715,21.15460070571567,15.777672199767846,-77.57468151749526,93.35235371726311,72.19275767691572,9.281201298152123,62.91155637876359,14.667869079377391,4.545005512484261,10.12286356689313,-156.17893420559233,-11.556070444652802,-144.62286376093954,-48.46288381371665,-6.118320613222583,-42.344563200494065,2.779307558563471,-21.125406437315007,23.904713995878478,7.827385949873836,18.246551606022045,-10.419165656148209,-101.17922718102464,-61.054539904084535,-40.12468727694011,69,104,5,50
000688.SH,R1_A,2022-10-25,2022-12-01,SHORT,-1,131063,137530,0.9107750317499507,-22.14863146158442,-29.371219479410577,7.222588017826158,43.312879023368886,-36.00079054655625,79.31366956992514,28.46159350033372,-11.346987112678406,39.808580613012126,47.37375881227477,14.605457931293103,32.76830088098167,31.394252793519613,3.5559067936916193,27.838345999827993,-182.39160797570716,-6.320738156592197,-176.07086981911496,-97.68623372155092,-45.80453936931238,-51.88169435223854,-17.413977826265988,-29.965690895417435,12.551713069151447,7.827385949873836,18.246551606022045,-10.419165656148209,-142.09739715295262,-98.96377065016765,-43.13362650278498,63,240,174,238
000688.SH,R1_A,2022-10-25,2022-07-25,LONG,1,131089,116698,0.20884423712009637,-17.913685843577206,14.174085889677377,-32.087771733254584,38.287913265733756,-6.53230986376096,44.820223129494714,-0.519235063022216,-12.89312698750275,12.373891924480535,-28.495380985440615,-19.37091280007928,-9.124468185361334,93.60442759563672,-63.91277776798863,157.51720536362535,22.26116553650433,-40.59709291863049,62.858258455134816,220.3306397041099,79.45658470969029,140.87405499441962,106.71045963901663,-110.76853953224418,217.4789991712608,-7.827385949873836,20.653667784586105,-28.48105373445994,228.67277052080286,40.43932200906254,188.2334485117403,240,37,1,201
000688.SH,R1_A,2022-10-25,2022-04-20,LONG,1,131185,101401,0.982667552512243,-18.886134573097255,-4.470136515190432,-14.415998057906823,-9.867813230053628,-13.015406789305796,3.1475935592521687,15.61954404329187,-1.526352478452865,17.145896521744735,-13.66576630500038,-7.8389457069541075,-5.826820598046273,-9.155201873883955,-41.02548922676771,31.870287352883757,95.56121044061243,-55.477933229207494,151.0391436698199,262.9718573110669,-67.47928493179812,330.45114224286505,-39.558029709784144,-112.56272962725977,73.00469991747562,-7.827385949873836,-5.856816422651363,-1.970569527222473,369.9631114725939,-72.41400282776408,442.37711430035796,227,98,137,240
000688.SH,R1_A,2022-10-26,2022-04-18,LONG,1,131311,100837,0.9346975634273531,22.150653762561877,-5.069708600345725,27.2203623629076,37.7865461633427,-22.03236703482436,59.81891319816706,32.40479518813153,36.11980266466006,-3.715007476528527,55.88066562408441,94.64985460823462,-38.76918898415021,30.821599502237248,13.935188600576872,16.886410901660376,50.82780354322899,42.687045290541825,8.140758252687164,62.63027112034813,-22.470460811312552,85.10073193166068,203.09508791481193,181.91360014362522,21.18148777118671,105.29961656917301,-0.9954607000335859,106.2950772692066,-15.892369580049369,-43.098784726060764,27.206415146011395,214,1,204,4
000688.SH,R1_A,2022-10-26,2022-05-13,LONG,1,131390,104758,0.5733612302515102,13.049955280622784,7.741090689363121,5.308864591259663,1.5927212671916355,-11.812529602028258,13.405250869219893,35.17421801847127,20.935351169630678,14.238866848840594,8.52650207315301,-26.69778029224466,35.22428236539767,-21.03196243487858,25.508318918600096,-46.540281353478676,-23.863274824372944,25.641166613417663,-49.504441437790604,-45.09770481661881,-111.65635128549387,66.55864646887505,0.6977567124548322,35.48035951661374,-34.782602804158905,105.29961656917301,48.06396714814042,57.23564942103259,-137.64691871806014,-153.88506045350957,16.23814173544943,135,237,138,238
000688.SH,R1_A,2022-10-26,2022-12-01,LONG,1,131446,137698,1.0183323893723377,-9.036249876330432,-0.29761757136280154,-8.73863230496763,4.965983118392934,-5.854946356333536,10.82092947472647,-62.552496882854285,10.516604304821639,-73.06910118767593,24.94836984153338,9.41586990428405,15.532499937249332,9.563658828161097,-2.278818392990166,11.842477221151263,41.237991376233154,76.7966501513478,-35.55865877511465,15.952680410786105,-71.34816543824935,87.30084584903545,-42.37210182866612,12.987336695491722,-55.35943852415784,105.29961656917301,-18.246551606022045,123.54616817519505,-37.847577924584094,22.20879151204897,-60.05636943663306,79,204,100,6
000688.SH,R1_A,2022-10-27,2022-03-14,LONG,1,131546,95308,0.5862625539031434,11.719001385505168,4.949914780169106,6.769086605336062,-37.272635962476876,-4.776192076344629,-32.49644388613225,-4.64415413105021,-33.933140833171606,29.288986702121395,-34.94966553484977,12.716664025360176,-47.666329560209945,-59.386909510777905,-64.79692924396535,5.410019733187447,-1.6962597513236404,10.070185660784176,-11.766445412107817,102.553800921401,-316.4480573038456,419.00185822524656,-98.4283305930658,-219.2814193180706,120.8530887250048,-31.9942862661042,-142.53891927222756,110.54463300612336,106.74579427559775,-30.397216400716193,137.14301067631393,148,104,3,217
000688.SH,R1_A,2022-10-28,2022-11-22,LONG,1,131763,135841,0.4560668350643355,-30.145527119516903,-12.465308134029254,-17.68021898548765,-16.054969269506348,-25.07501862660053,9.020049357094184,125.45722778167728,-0.8792540023937497,126.33648178407103,-87.5053840007805,38.7115501451892,-126.2169341459697,-5.2707736826294695,-3.6015516262887473,-1.6692220563407223,23.2500477331337,-10.81244412977753,34.06249186291123,51.07910531595426,-124.54926667657509,175.62837199252934,-129.17854450103428,-94.55849775285816,-34.62004674817612,112.17689492478249,-36.91148888650826,149.08838381129075,77.81137633458043,-7.201306411110132,85.01268274569057,13,222,44,240
000688.SH,R1_A,2022-10-31,2022-10-31,LONG,1,132015,132014,0.19092181357963495,17.603548989899082,-17.504739154367474,35.10828814426655,22.404604781486523,-2.9699441868796614,25.374548968366184,-5.719752037045648,40.90753105923115,-46.6272830962768,-56.782923846740815,-66.08847030910977,9.305546462368952,69.69702715030203,90.31681946679444,-20.619792316492408,-16.959350932809972,-31.725414802354422,14.76606386954445,-28.164717873433734,-31.529398348974055,3.3646804755403217,0.5938830052240041,-16.910856149143775,17.50473915436778,-0.09897805161768082,-0.09897805161768082,0.0,1.5835312780517357,-1.5837820748986922,3.167313352950428,91,36,92,37
000688.SH,R1_A,2022-10-31,2022-07-25,LONG,1,132056,116698,0.2692085715621043,6.235864339419571,14.174085889677377,-7.938221550257806,-16.93497277709234,-6.53230986376096,-10.40266291333138,76.72027954699598,-12.89312698750275,89.61340653449874,-4.427238410229197,-19.37091280007928,14.943674389850084,10.622081156091763,-63.91277776798863,74.5348589240804,-75.88016022436324,-40.59709291863049,-35.28306730573275,89.53458750927908,79.45658470969029,10.078002799588788,3.5638271921021736,-110.76853953224418,114.33236672434634,-0.09897805161768082,20.653667784586105,-20.752645836203786,82.40559199961949,40.43932200906254,41.966269990556945,50,219,1,201
000688.SH,R1_A,2022-10-31,2022-08-11,SHORT,-1,132076,119837,0.1736121895205621,11.03470131083419,-7.039654145786305,18.074355456620495,-29.136746668731625,0.9440560947974075,-30.080802763529032,54.800058290044625,-22.033333245113745,76.83339153515837,-95.21445842878121,-31.550757439938174,-63.66370098884304,82.67068940670374,4.013132389034228,78.65755701766952,39.660416841994305,-8.195322295806507,47.85573913780081,-173.399700757461,95.25718825678446,-268.65688901424545,51.434805649369466,-74.60805668184344,126.0428623312129,0.09897805161768082,-4.431566460798523,4.530544512416204,-161.11882370638347,110.4349327566134,-271.5537564629969,199,231,223,43
000688.SH,R1_A,2022-10-31,2022-08-02,LONG,1,132097,118176,0.1445938999489667,11.023948673933914,-4.690194361184761,15.714143035118674,25.1520553895312,-7.637767750665279,32.789823140196475,-22.102930022264772,-36.24378578450582,14.140855762241046,12.187212799314665,67.86116858143224,-55.673955782117574,-51.60234403682261,35.26758903255369,-86.86993306937629,-58.91893681385466,77.87953067261377,-136.79846748646844,89.77448744010684,-77.69664677645048,167.47113421655732,-50.15461657354208,66.71151043489552,-116.86612700843759,-0.09897805161768082,77.6946720231901,-77.79365007480777,55.76708805510444,-89.66628884429224,145.43337689939668,221,178,146,21
000688.SH,R1_A,2022-11-01,2022-09-30,SHORT,-1,132248,128169,0.7771063873219649,3.743989954666558,37.03049306158577,-33.28650310691921,32.07835785530721,-66.74385934214885,98.82221719745607,76.6135180641961,93.18835184485908,-16.574833780662985,-33.615482827622245,-0.21015246562248086,-33.405330361999766,-207.5260673154945,62.71595565159163,-270.2420229670861,157.610147094518,0.21147461247998697,157.39867248203802,-171.21559137012122,217.09427536760663,-388.3098667377278,-91.87825398069154,193.56259207134423,-285.4408460520358,51.767699707537105,98.95721856497912,-47.18951885744201,-102.2005742713956,50.76672809402966,-152.96730236542527,27,237,234,5
000688.SH,R1_A,2022-11-01,2022-12-07,SHORT,-1,132269,138511,0.8714376160657572,-17.394506729149636,14.110541522849022,-31.50504825199866,25.655063044715032,-30.085065064168315,55.74012810888335,-67.67442996588342,55.07574390739905,-122.75017387328248,-94.39278727951634,-37.61161039286884,-56.7811768866475,-9.008744966567138,11.825441975103171,-20.83418694167031,113.29586162414141,7.858233893390701,105.4376277307507,-244.08150474194898,6.470269339151963,-250.55177408110094,-190.47631855367632,65.55375352157677,-256.0300720752531,51.767699707537105,5.298913846674933,46.46878586086217,-154.8924301680709,-43.209112187394034,-111.68331798067686,6,239,216,5
000688.SH,R1_A,2022-11-01,2022-05-09,LONG,1,132374,103801,0.6912878350843162,-11.55949563338931,-15.70231273044763,4.14281709705832,11.16451972686844,-3.9030565647524202,15.06757629162086,-24.914985600615488,-4.537899452591102,-20.377086148024386,5.7399033709483085,-48.56818338070091,54.30808675164921,49.936449731887606,3.6057437767379574,46.33070595514965,136.7815109985388,-90.64294556743903,227.42445656597783,104.32760462190399,350.92795639781696,-246.60035177591297,115.64681277427884,-30.90116729861202,146.54798007289085,-51.767699707537105,-144.91002688407607,93.14232717653897,207.59639414939898,366.990496661312,-159.39410251191305,229,19,178,119
000688.SH,R1_A,2022-11-02,2022-05-24,LONG,1,132494,106324,0.41567872794513977,1.4564732981372313,18.93080200266792,-17.47432870453069,13.680489974025928,12.921891865534933,0.758598108490995,36.4866773684107,-22.86575331639473,59.352430684805434,-43.95526358248849,-1.8353852670092838,-42.119878315479205,33.41973904561551,-41.33697408247064,74.75671312808615,63.23948851820165,-124.35858723969277,187.5980757578944,113.04198155172281,-106.05097764221064,219.09295919393344,71.31172606131251,-371.4816954811197,442.7934215424322,-11.57653180667305,64.80735560859847,-76.38388741527152,157.63439191898755,42.07935619294537,115.55503572604218,239,36,36,235
000688.SH,R1_A,2022-11-02,2022-05-13,LONG,1,132534,104698,0.9496863309015576,-6.009790322889286,3.570578471640624,-9.58036879452991,16.27623448315366,10.50597252092258,5.770261962231082,7.838014770962391,-44.97557756861346,52.81359233957585,18.651042568595624,-16.432220801938186,35.083263370533814,66.97226833678482,38.99493630810658,27.97733202867824,-2.589716920049408,15.674450883322029,-18.264167803371436,60.53871962939038,-24.315819737029347,84.85453936641973,50.45585194037028,27.144048446730036,23.311803493640245,-11.57653180667305,48.06396714814042,-59.64049895481347,122.79745241225257,-92.18569551846345,214.98314793071603,199,6,198,19
000688.SH,R1_A,2022-11-02,2022-11-29,LONG,1,132617,137166,0.6534706080315601,-6.416180486049696,3.090650805986609,-9.506831292036306,8.426375050935453,-3.8883931954501243,12.314768246385578,-37.110063732669715,-2.9921008760680268,-34.117962856601686,33.472272788945936,-10.679123330778431,44.15139611972437,-16.002839846039745,-17.19037762415935,1.187537778119605,92.02489648076428,17.889360604210125,74.13553587655416,-56.69948818318904,2.5957948269799513,-59.295283010168994,-70.99825668411331,-4.18885769993106,-66.80939898418225,-11.57653180667305,-36.677484488889,25.10095268221595,100.269760563485,29.692153399540583,70.5776071639444,116,105,186,167
000688.SH,R1_A,2022-11-02,2022-09-15,LONG,1,132682,125699,0.3197787974158117,2.8743892120868697,3.9242716703310783,-1.0498824582442086,-21.002064770564534,-19.132787340146223,-1.869277430418311,-38.95602900830574,36.120191599114264,-75.07622060742,-0.8674155359558701,29.583595171421496,-30.451010707377367,94.39462285329516,14.309088711269743,80.08553414202542,48.76571687876501,158.03194827367224,-109.26623139490724,-41.89365155276994,-93.44614787955531,51.55249632678537,-61.22870243313597,64.80435981198764,-126.0330622451236,-11.57653180667305,25.066549299293275,-36.643081105966324,116.12080231636139,39.51925109482484,76.60155122153655,51,40,113,9
000688.SH,R1_A,2022-11-03,2022-03-14,LONG,1,132753,95309,0.8465610516278634,-8.682916669511451,5.207790972821738,-13.89070764233319,-16.241059047478807,-18.847691092376532,2.606632044897726,49.785985389448626,-25.766703845649012,75.55268923509763,-3.615913866461305,-0.3486537607012361,-3.2672601057600685,-28.020032628536864,-54.18883163523045,26.168799006693586,-19.488714181635228,18.73709090192152,-38.22580508355675,63.96010728206218,-323.2252648812749,387.1853721633371,-4.00656318558491,-224.2313340982401,220.22477091265517,66.28303339861812,-142.53891927222756,208.8219526708457,-24.57901393514762,-31.66200997002386,7.082996034876238,231,90,2,216
000688.SH,R1_A,2022-11-04,2022-05-16,SHORT,-1,132969,104885,0.4498215313659935,-2.093364043649661,38.04647427388825,-40.13983831753791,-20.24494211656906,62.813844658577864,-83.05878677514693,-54.54249076219873,-46.43575233025832,-8.106738431940414,38.50871203724385,124.94051384332892,-86.43180180608506,-63.690871486102154,47.420366010866395,-111.11123749696856,-142.99919617420156,29.40178528650541,-172.40098146070696,6.8739378293042686,-24.607394631626793,31.48133246093106,-207.56972572076572,275.83655785769224,-483.406283578458,28.6558555521444,-30.860201837282837,59.51605738942723,-59.27434454755163,-13.396518909127112,-45.87782563842452,2,238,237,11
000688.SH,R1_A,2022-11-04,2022-11-18,LONG,1,133110,135509,1.1690630345884825,-1.7711736868519066,-3.083089279855335,1.3119155930034285,-20.90489039644892,0.4817953623300689,-21.386685758778988,32.08598805416552,2.9866132509694188,29.0993748031961,-13.418818175762821,8.473271189442608,-21.89208936520543,7.177580158720144,-31.618750796608715,38.79633095532886,-24.630324528957956,-131.39669685387324,106.76637232491528,-67.67168628431423,53.75858715596764,-121.43027344028187,0.37283870070075825,-58.83875974858815,59.211598449288914,-28.6558555521444,-65.71999427394151,37.06413872179711,-60.85030800800653,24.160484050903637,-85.01079205891017,97,144,26,133
