pair_id,index_symbol,event_day,control_day,side,horizon,event_entry_timestamp,event_entry_status,event_exit_timestamp,event_exit_status,event_action_crossing,control_entry_timestamp,control_entry_status,control_exit_timestamp,control_exit_status,control_action_crossing,eligible,reason
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,1,2021-06-10T14:25:00+08:00,valid,2021-06-10T14:26:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-10T14:23:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,5,2021-06-10T14:25:00+08:00,valid,2021-06-10T14:30:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-10T14:27:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,15,2021-06-10T14:25:00+08:00,valid,2021-06-10T14:40:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-10T14:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,30,2021-06-10T14:25:00+08:00,valid,2021-06-10T14:55:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-10T14:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,60,2021-06-10T14:25:00+08:00,valid,2021-06-11T09:55:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-11T09:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,120,2021-06-10T14:25:00+08:00,valid,2021-06-11T10:55:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-11T10:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51564:51561,000688.SH,2021-06-10,2021-06-10,LONG,240,2021-06-10T14:25:00+08:00,valid,2021-06-11T14:25:00+08:00,valid,False,2021-06-10T14:22:00+08:00,valid,2021-06-11T14:22:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,1,2021-06-15T13:22:00+08:00,valid,2021-06-15T13:23:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-15T13:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,5,2021-06-15T13:22:00+08:00,valid,2021-06-15T13:27:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-15T13:25:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,15,2021-06-15T13:22:00+08:00,valid,2021-06-15T13:37:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-15T13:35:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,30,2021-06-15T13:22:00+08:00,valid,2021-06-15T13:52:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-15T13:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,60,2021-06-15T13:22:00+08:00,valid,2021-06-15T14:22:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-15T14:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,120,2021-06-15T13:22:00+08:00,valid,2021-06-16T09:52:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-16T09:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:51981:51979,000688.SH,2021-06-15,2021-06-15,LONG,240,2021-06-15T13:22:00+08:00,valid,2021-06-16T13:22:00+08:00,valid,False,2021-06-15T13:20:00+08:00,valid,2021-06-16T13:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,1,2021-06-16T11:07:00+08:00,valid,2021-06-16T11:08:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-24T11:22:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,5,2021-06-16T11:07:00+08:00,valid,2021-06-16T11:12:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-24T11:26:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,15,2021-06-16T11:07:00+08:00,valid,2021-06-16T11:22:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-24T13:06:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,30,2021-06-16T11:07:00+08:00,valid,2021-06-16T13:07:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-24T13:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,60,2021-06-16T11:07:00+08:00,valid,2021-06-16T13:37:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-24T13:51:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,120,2021-06-16T11:07:00+08:00,valid,2021-06-16T14:37:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-24T14:51:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52176:34190,000688.SH,2021-06-16,2021-02-24,SHORT,240,2021-06-16T11:07:00+08:00,valid,2021-06-17T11:07:00+08:00,valid,False,2021-02-24T11:21:00+08:00,valid,2021-02-25T11:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,1,2021-06-16T13:23:00+08:00,valid,2021-06-16T13:24:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-06T13:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,5,2021-06-16T13:23:00+08:00,valid,2021-06-16T13:28:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-06T13:24:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,15,2021-06-16T13:23:00+08:00,valid,2021-06-16T13:38:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-06T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,30,2021-06-16T13:23:00+08:00,valid,2021-06-16T13:53:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-06T13:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,60,2021-06-16T13:23:00+08:00,valid,2021-06-16T14:23:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-06T14:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,120,2021-06-16T13:23:00+08:00,valid,2021-06-17T09:53:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-07T09:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52222:55578,000688.SH,2021-06-16,2021-07-06,SHORT,240,2021-06-16T13:23:00+08:00,valid,2021-06-17T13:23:00+08:00,valid,False,2021-07-06T13:19:00+08:00,valid,2021-07-07T13:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,1,2021-06-16T14:31:00+08:00,valid,2021-06-16T14:32:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-15T15:00:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,5,2021-06-16T14:31:00+08:00,valid,2021-06-16T14:36:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-16T09:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,15,2021-06-16T14:31:00+08:00,valid,2021-06-16T14:46:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-16T09:44:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,30,2021-06-16T14:31:00+08:00,valid,2021-06-17T09:31:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-16T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,60,2021-06-16T14:31:00+08:00,valid,2021-06-17T10:01:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-16T10:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,120,2021-06-16T14:31:00+08:00,valid,2021-06-17T11:01:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-16T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52290:37438,000688.SH,2021-06-16,2021-03-15,SHORT,240,2021-06-16T14:31:00+08:00,valid,2021-06-17T14:31:00+08:00,valid,False,2021-03-15T14:59:00+08:00,valid,2021-03-16T14:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,1,2021-06-17T09:36:00+08:00,valid,2021-06-17T09:37:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-26T09:35:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,5,2021-06-17T09:36:00+08:00,valid,2021-06-17T09:41:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-26T09:39:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,15,2021-06-17T09:36:00+08:00,valid,2021-06-17T09:51:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-26T09:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,30,2021-06-17T09:36:00+08:00,valid,2021-06-17T10:06:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-26T10:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,60,2021-06-17T09:36:00+08:00,valid,2021-06-17T10:36:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-26T10:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,120,2021-06-17T09:36:00+08:00,valid,2021-06-17T13:06:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-26T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52325:64323,000688.SH,2021-06-17,2021-08-26,SHORT,240,2021-06-17T09:36:00+08:00,valid,2021-06-18T09:36:00+08:00,valid,False,2021-08-26T09:34:00+08:00,valid,2021-08-27T09:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,1,2021-06-17T11:12:00+08:00,valid,2021-06-17T11:13:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-26T11:30:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,5,2021-06-17T11:12:00+08:00,valid,2021-06-17T11:17:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-26T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,15,2021-06-17T11:12:00+08:00,valid,2021-06-17T11:27:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-26T13:14:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,30,2021-06-17T11:12:00+08:00,valid,2021-06-17T13:12:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-26T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,60,2021-06-17T11:12:00+08:00,valid,2021-06-17T13:42:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-26T13:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,120,2021-06-17T11:12:00+08:00,valid,2021-06-17T14:42:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-26T14:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52421:48838,000688.SH,2021-06-17,2021-05-26,LONG,240,2021-06-17T11:12:00+08:00,valid,2021-06-18T11:12:00+08:00,valid,False,2021-05-26T11:29:00+08:00,valid,2021-05-27T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,1,2021-06-17T14:55:00+08:00,valid,2021-06-17T14:56:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-19T14:31:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,5,2021-06-17T14:55:00+08:00,valid,2021-06-17T15:00:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-19T14:35:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,15,2021-06-17T14:55:00+08:00,valid,2021-06-18T09:40:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-19T14:45:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,30,2021-06-17T14:55:00+08:00,valid,2021-06-18T09:55:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-19T15:00:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,60,2021-06-17T14:55:00+08:00,valid,2021-06-18T10:25:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-20T10:00:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,120,2021-06-17T14:55:00+08:00,valid,2021-06-18T11:25:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-20T11:00:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52554:29249,000688.SH,2021-06-17,2021-01-19,LONG,240,2021-06-17T14:55:00+08:00,valid,2021-06-18T14:55:00+08:00,valid,False,2021-01-19T14:30:00+08:00,valid,2021-01-20T14:30:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,1,2021-06-18T09:41:00+08:00,valid,2021-06-18T09:42:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-20T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,5,2021-06-18T09:41:00+08:00,valid,2021-06-18T09:46:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-20T10:03:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,15,2021-06-18T09:41:00+08:00,valid,2021-06-18T09:56:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-20T10:13:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,30,2021-06-18T09:41:00+08:00,valid,2021-06-18T10:11:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-20T10:28:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,60,2021-06-18T09:41:00+08:00,valid,2021-06-18T10:41:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-20T10:58:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,120,2021-06-18T09:41:00+08:00,valid,2021-06-18T13:11:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-20T13:28:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52570:57867,000688.SH,2021-06-18,2021-07-20,LONG,240,2021-06-18T09:41:00+08:00,valid,2021-06-21T09:41:00+08:00,valid,False,2021-07-20T09:58:00+08:00,valid,2021-07-21T09:58:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,1,2021-06-18T10:08:00+08:00,valid,2021-06-18T10:09:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-20T10:08:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,5,2021-06-18T10:08:00+08:00,valid,2021-06-18T10:13:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-20T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,15,2021-06-18T10:08:00+08:00,valid,2021-06-18T10:23:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-20T10:22:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,30,2021-06-18T10:08:00+08:00,valid,2021-06-18T10:38:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-20T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,60,2021-06-18T10:08:00+08:00,valid,2021-06-18T11:08:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-20T11:07:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,120,2021-06-18T10:08:00+08:00,valid,2021-06-18T13:38:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-20T13:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52597:57876,000688.SH,2021-06-18,2021-07-20,LONG,240,2021-06-18T10:08:00+08:00,valid,2021-06-21T10:08:00+08:00,valid,False,2021-07-20T10:07:00+08:00,valid,2021-07-21T10:07:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,1,2021-06-18T10:58:00+08:00,valid,2021-06-18T10:59:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-04-30T11:00:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,5,2021-06-18T10:58:00+08:00,valid,2021-06-18T11:03:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-04-30T11:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,15,2021-06-18T10:58:00+08:00,valid,2021-06-18T11:13:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-04-30T11:14:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,30,2021-06-18T10:58:00+08:00,valid,2021-06-18T11:28:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-04-30T11:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,60,2021-06-18T10:58:00+08:00,valid,2021-06-18T13:28:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-04-30T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,120,2021-06-18T10:58:00+08:00,valid,2021-06-18T14:28:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-04-30T14:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52647:45208,000688.SH,2021-06-18,2021-04-30,LONG,240,2021-06-18T10:58:00+08:00,valid,2021-06-21T10:58:00+08:00,valid,False,2021-04-30T10:59:00+08:00,valid,2021-05-06T10:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,1,2021-06-18T11:15:00+08:00,valid,2021-06-18T11:16:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-04-30T11:21:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,5,2021-06-18T11:15:00+08:00,valid,2021-06-18T11:20:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-04-30T11:25:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,15,2021-06-18T11:15:00+08:00,valid,2021-06-18T11:30:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-04-30T13:05:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,30,2021-06-18T11:15:00+08:00,valid,2021-06-18T13:15:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-04-30T13:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,60,2021-06-18T11:15:00+08:00,valid,2021-06-18T13:45:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-04-30T13:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,120,2021-06-18T11:15:00+08:00,valid,2021-06-18T14:45:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-04-30T14:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52664:45229,000688.SH,2021-06-18,2021-04-30,LONG,240,2021-06-18T11:15:00+08:00,valid,2021-06-21T11:15:00+08:00,valid,False,2021-04-30T11:20:00+08:00,valid,2021-05-06T11:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,1,2021-06-18T13:03:00+08:00,valid,2021-06-18T13:04:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-01T13:13:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,5,2021-06-18T13:03:00+08:00,valid,2021-06-18T13:08:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-01T13:17:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,15,2021-06-18T13:03:00+08:00,valid,2021-06-18T13:18:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-01T13:27:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,30,2021-06-18T13:03:00+08:00,valid,2021-06-18T13:33:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-01T13:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,60,2021-06-18T13:03:00+08:00,valid,2021-06-18T14:03:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-01T14:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,120,2021-06-18T13:03:00+08:00,valid,2021-06-21T09:33:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-02T09:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52682:54851,000688.SH,2021-06-18,2021-07-01,SHORT,240,2021-06-18T13:03:00+08:00,valid,2021-06-21T13:03:00+08:00,valid,False,2021-07-01T13:12:00+08:00,valid,2021-07-02T13:12:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52829:56670,000688.SH,2021-06-21,2021-07-13,LONG,1,2021-06-21T10:00:00+08:00,valid,2021-06-21T10:01:00+08:00,valid,False,2021-07-13T10:01:00+08:00,valid,2021-07-13T10:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52829:56670,000688.SH,2021-06-21,2021-07-13,LONG,5,2021-06-21T10:00:00+08:00,valid,2021-06-21T10:05:00+08:00,valid,False,2021-07-13T10:01:00+08:00,valid,2021-07-13T10:06:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52829:56670,000688.SH,2021-06-21,2021-07-13,LONG,15,2021-06-21T10:00:00+08:00,valid,2021-06-21T10:15:00+08:00,valid,False,2021-07-13T10:01:00+08:00,valid,2021-07-13T10:16:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52829:56670,000688.SH,2021-06-21,2021-07-13,LONG,30,2021-06-21T10:00:00+08:00,valid,2021-06-21T10:30:00+08:00,valid,False,2021-07-13T10:01:00+08:00,valid,2021-07-13T10:31:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52829:56670,000688.SH,2021-06-21,2021-07-13,LONG,60,2021-06-21T10:00:00+08:00,valid,2021-06-21T11:00:00+08:00,valid,False,2021-07-13T10:01:00+08:00,valid,2021-07-13T11:01:00+08:00,valid,False,True,four_exact_observed_endpoints
000688.SH:R1_A:52829:56670,000688.SH,2021-06-21,2021-07-13,LONG,120,2021-06-21T10:00:00+08:00,valid,2021-06-21T13:30:00+08:00,valid,False,2021-07-13T10:01:00+08:00,valid,2021-07-13T13:31:00+08:00,valid,False,True,four_exact_observed_endpoints
