pair_id,index_symbol,event_day,control_day,side,horizon,event_entry_timestamp,event_entry_status,event_exit_timestamp,event_exit_status,event_action_crossing,control_entry_timestamp,control_entry_status,control_exit_timestamp,control_exit_status,control_action_crossing,eligible,reason
000852.SH:R1_A:552196:559157,000852.SH,2024-06-25,2024-08-05,SHORT,30,2024-06-25T10:06:00+08:00,valid,2024-06-25T10:36:00+08:00,valid,False,2024-08-05T10:07:00+08:00,valid,2024-08-05T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552196:559157,000852.SH,2024-06-25,2024-08-05,SHORT,60,2024-06-25T10:06:00+08:00,valid,2024-06-25T11:06:00+08:00,valid,False,2024-08-05T10:07:00+08:00,valid,2024-08-05T11:07:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552196:559157,000852.SH,2024-06-25,2024-08-05,SHORT,120,2024-06-25T10:06:00+08:00,valid,2024-06-25T13:36:00+08:00,valid,False,2024-08-05T10:07:00+08:00,valid,2024-08-05T13:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552196:559157,000852.SH,2024-06-25,2024-08-05,SHORT,240,2024-06-25T10:06:00+08:00,valid,2024-06-26T10:06:00+08:00,valid,False,2024-08-05T10:07:00+08:00,valid,2024-08-06T10:07:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,1,2024-06-25T13:34:00+08:00,valid,2024-06-25T13:35:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-19T13:33:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,5,2024-06-25T13:34:00+08:00,valid,2024-06-25T13:39:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-19T13:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,15,2024-06-25T13:34:00+08:00,valid,2024-06-25T13:49:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-19T13:47:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,30,2024-06-25T13:34:00+08:00,valid,2024-06-25T14:04:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-19T14:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,60,2024-06-25T13:34:00+08:00,valid,2024-06-25T14:34:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-19T14:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,120,2024-06-25T13:34:00+08:00,valid,2024-06-26T10:04:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-22T10:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552314:541992,000852.SH,2024-06-25,2024-04-19,SHORT,240,2024-06-25T13:34:00+08:00,valid,2024-06-26T13:34:00+08:00,valid,False,2024-04-19T13:32:00+08:00,valid,2024-04-22T13:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,1,2024-06-26T09:32:00+08:00,valid,2024-06-26T09:33:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-17T09:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,5,2024-06-26T09:32:00+08:00,valid,2024-06-26T09:37:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-17T09:36:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,15,2024-06-26T09:32:00+08:00,valid,2024-06-26T09:47:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-17T09:46:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,30,2024-06-26T09:32:00+08:00,valid,2024-06-26T10:02:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-17T10:01:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,60,2024-06-26T09:32:00+08:00,valid,2024-06-26T10:32:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-17T10:31:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,120,2024-06-26T09:32:00+08:00,valid,2024-06-26T13:02:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-17T13:01:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552402:545921,000852.SH,2024-06-26,2024-05-17,SHORT,240,2024-06-26T09:32:00+08:00,valid,2024-06-27T09:32:00+08:00,valid,False,2024-05-17T09:31:00+08:00,valid,2024-05-20T09:31:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,1,2024-06-26T09:47:00+08:00,valid,2024-06-26T09:48:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-30T09:38:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,5,2024-06-26T09:47:00+08:00,valid,2024-06-26T09:52:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-30T09:42:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,15,2024-06-26T09:47:00+08:00,valid,2024-06-26T10:02:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-30T09:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,30,2024-06-26T09:47:00+08:00,valid,2024-06-26T10:17:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-30T10:07:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,60,2024-06-26T09:47:00+08:00,valid,2024-06-26T10:47:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-30T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,120,2024-06-26T09:47:00+08:00,valid,2024-06-26T13:17:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-30T13:07:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552417:558167,000852.SH,2024-06-26,2024-07-30,SHORT,240,2024-06-26T09:47:00+08:00,valid,2024-06-27T09:47:00+08:00,valid,False,2024-07-30T09:37:00+08:00,valid,2024-07-31T09:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,1,2024-06-26T10:03:00+08:00,valid,2024-06-26T10:04:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-04T10:11:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,5,2024-06-26T10:03:00+08:00,valid,2024-06-26T10:08:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-04T10:15:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,15,2024-06-26T10:03:00+08:00,valid,2024-06-26T10:18:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-04T10:25:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,30,2024-06-26T10:03:00+08:00,valid,2024-06-26T10:33:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-04T10:40:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,60,2024-06-26T10:03:00+08:00,valid,2024-06-26T11:03:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-04T11:10:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,120,2024-06-26T10:03:00+08:00,valid,2024-06-26T13:33:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-04T13:40:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552433:564440,000852.SH,2024-06-26,2024-09-04,SHORT,240,2024-06-26T10:03:00+08:00,valid,2024-06-27T10:03:00+08:00,valid,False,2024-09-04T10:10:00+08:00,valid,2024-09-05T10:10:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,1,2024-06-27T10:25:00+08:00,valid,2024-06-27T10:26:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-27T10:23:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,5,2024-06-27T10:25:00+08:00,valid,2024-06-27T10:30:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-27T10:27:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,15,2024-06-27T10:25:00+08:00,valid,2024-06-27T10:40:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-27T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,30,2024-06-27T10:25:00+08:00,valid,2024-06-27T10:55:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-27T10:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,60,2024-06-27T10:25:00+08:00,valid,2024-06-27T11:25:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-27T11:22:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,120,2024-06-27T10:25:00+08:00,valid,2024-06-27T13:55:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-27T13:52:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:552695:552692,000852.SH,2024-06-27,2024-06-27,LONG,240,2024-06-27T10:25:00+08:00,valid,2024-06-28T10:25:00+08:00,valid,False,2024-06-27T10:22:00+08:00,valid,2024-06-28T10:22:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,1,2024-07-05T09:32:00+08:00,valid,2024-07-05T09:33:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-18T09:33:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,5,2024-07-05T09:32:00+08:00,valid,2024-07-05T09:37:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-18T09:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,15,2024-07-05T09:32:00+08:00,valid,2024-07-05T09:47:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-18T09:47:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,30,2024-07-05T09:32:00+08:00,valid,2024-07-05T10:02:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-18T10:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,60,2024-07-05T09:32:00+08:00,valid,2024-07-05T10:32:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-18T10:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,120,2024-07-05T09:32:00+08:00,valid,2024-07-05T13:02:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-18T13:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554082:527922,000852.SH,2024-07-05,2024-01-18,SHORT,240,2024-07-05T09:32:00+08:00,valid,2024-07-08T09:32:00+08:00,valid,False,2024-01-18T09:32:00+08:00,valid,2024-01-19T09:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,1,2024-07-05T09:57:00+08:00,valid,2024-07-05T09:58:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-06T09:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,5,2024-07-05T09:57:00+08:00,valid,2024-07-05T10:02:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-06T09:54:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,15,2024-07-05T09:57:00+08:00,valid,2024-07-05T10:12:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-06T10:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,30,2024-07-05T09:57:00+08:00,valid,2024-07-05T10:27:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-06T10:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,60,2024-07-05T09:57:00+08:00,valid,2024-07-05T10:57:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-06T10:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,120,2024-07-05T09:57:00+08:00,valid,2024-07-05T13:27:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-06T13:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554107:559379,000852.SH,2024-07-05,2024-08-06,SHORT,240,2024-07-05T09:57:00+08:00,valid,2024-07-08T09:57:00+08:00,valid,False,2024-08-06T09:49:00+08:00,valid,2024-08-07T09:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,1,2024-07-09T09:50:00+08:00,valid,2024-07-09T09:51:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-09T09:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,5,2024-07-09T09:50:00+08:00,valid,2024-07-09T09:55:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-09T09:54:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,15,2024-07-09T09:50:00+08:00,valid,2024-07-09T10:05:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-09T10:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,30,2024-07-09T09:50:00+08:00,valid,2024-07-09T10:20:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-09T10:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,60,2024-07-09T09:50:00+08:00,valid,2024-07-09T10:50:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-09T10:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,120,2024-07-09T09:50:00+08:00,valid,2024-07-09T13:20:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-09T13:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554580:554579,000852.SH,2024-07-09,2024-07-09,SHORT,240,2024-07-09T09:50:00+08:00,valid,2024-07-10T09:50:00+08:00,valid,False,2024-07-09T09:49:00+08:00,valid,2024-07-10T09:49:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,1,2024-07-09T11:26:00+08:00,valid,2024-07-09T11:27:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-03T11:10:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,5,2024-07-09T11:26:00+08:00,valid,2024-07-09T13:01:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-03T11:14:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,15,2024-07-09T11:26:00+08:00,valid,2024-07-09T13:11:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-03T11:24:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,30,2024-07-09T11:26:00+08:00,valid,2024-07-09T13:26:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-03T13:09:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,60,2024-07-09T11:26:00+08:00,valid,2024-07-09T13:56:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-03T13:39:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,120,2024-07-09T11:26:00+08:00,valid,2024-07-09T14:56:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-03T14:39:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554676:539539,000852.SH,2024-07-09,2024-04-03,SHORT,240,2024-07-09T11:26:00+08:00,valid,2024-07-10T11:26:00+08:00,valid,False,2024-04-03T11:09:00+08:00,valid,2024-04-08T11:09:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,1,2024-07-09T13:16:00+08:00,valid,2024-07-09T13:17:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-05T13:30:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,5,2024-07-09T13:16:00+08:00,valid,2024-07-09T13:21:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-05T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,15,2024-07-09T13:16:00+08:00,valid,2024-07-09T13:31:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-05T13:44:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,30,2024-07-09T13:16:00+08:00,valid,2024-07-09T13:46:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-05T13:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,60,2024-07-09T13:16:00+08:00,valid,2024-07-09T14:16:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-05T14:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,120,2024-07-09T13:16:00+08:00,valid,2024-07-10T09:46:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-06T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554696:559269,000852.SH,2024-07-09,2024-08-05,SHORT,240,2024-07-09T13:16:00+08:00,valid,2024-07-10T13:16:00+08:00,valid,False,2024-08-05T13:29:00+08:00,valid,2024-08-06T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,1,2024-07-10T09:41:00+08:00,valid,2024-07-10T09:42:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-23T09:33:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,5,2024-07-10T09:41:00+08:00,valid,2024-07-10T09:46:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-23T09:37:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,15,2024-07-10T09:41:00+08:00,valid,2024-07-10T09:56:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-23T09:47:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,30,2024-07-10T09:41:00+08:00,valid,2024-07-10T10:11:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-23T10:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,60,2024-07-10T09:41:00+08:00,valid,2024-07-10T10:41:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-23T10:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,120,2024-07-10T09:41:00+08:00,valid,2024-07-10T13:11:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-23T13:02:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554811:532722,000852.SH,2024-07-10,2024-02-23,LONG,240,2024-07-10T09:41:00+08:00,valid,2024-07-11T09:41:00+08:00,valid,False,2024-02-23T09:32:00+08:00,valid,2024-02-26T09:32:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,1,2024-07-10T11:26:00+08:00,valid,2024-07-10T11:27:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-26T11:05:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,5,2024-07-10T11:26:00+08:00,valid,2024-07-10T13:01:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-26T11:09:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,15,2024-07-10T11:26:00+08:00,valid,2024-07-10T13:11:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-26T11:19:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,30,2024-07-10T11:26:00+08:00,valid,2024-07-10T13:26:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-26T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,60,2024-07-10T11:26:00+08:00,valid,2024-07-10T13:56:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-26T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,120,2024-07-10T11:26:00+08:00,valid,2024-07-10T14:56:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-26T14:34:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:554916:567854,000852.SH,2024-07-10,2024-09-26,LONG,240,2024-07-10T11:26:00+08:00,valid,2024-07-11T11:26:00+08:00,valid,False,2024-09-26T11:04:00+08:00,valid,2024-09-27T11:04:00+08:00,recorded_zero_volume,False,False,control_exit:recorded_zero_volume
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,1,2024-07-11T09:50:00+08:00,valid,2024-07-11T09:51:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-24T09:51:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,5,2024-07-11T09:50:00+08:00,valid,2024-07-11T09:55:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-24T09:55:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,15,2024-07-11T09:50:00+08:00,valid,2024-07-11T10:05:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-24T10:05:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,30,2024-07-11T09:50:00+08:00,valid,2024-07-11T10:20:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-24T10:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,60,2024-07-11T09:50:00+08:00,valid,2024-07-11T10:50:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-24T10:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,120,2024-07-11T09:50:00+08:00,valid,2024-07-11T13:20:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-24T13:20:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555060:567300,000852.SH,2024-07-11,2024-09-24,LONG,240,2024-07-11T09:50:00+08:00,valid,2024-07-12T09:50:00+08:00,valid,False,2024-09-24T09:50:00+08:00,valid,2024-09-25T09:50:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555145:546279,000852.SH,2024-07-11,2024-05-20,LONG,1,2024-07-11T11:15:00+08:00,valid,2024-07-11T11:16:00+08:00,valid,False,2024-05-20T11:29:00+08:00,valid,2024-05-20T11:30:00+08:00,valid,False,True,four_exact_observed_endpoints
000852.SH:R1_A:555145:546279,000852.SH,2024-07-11,2024-05-20,LONG,5,2024-07-11T11:15:00+08:00,valid,2024-07-11T11:20:00+08:00,valid,False,2024-05-20T11:29:00+08:00,valid,2024-05-20T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints
