carrier,horizon,event_year,N_original,n_observed,n_missing,observed_fraction,observed_etf_mean_bp,full_index_mean_bp,eligible_index_mean_bp,excluded_index_mean_bp,index_composition_shift_bp,observed_mean_tracking_residual_bp,missing_etf_mean_to_zero_bp,gamma_to_zero_bp,gamma_zero_scenario_bp_NOT_ESTIMATE,missing_returns_imputed,unconditional_mean_identified,gamma_bp,scenario_all_pair_mean_bp_NOT_ESTIMATE
512100.SH,30,pooled,1296,1259,37,0.9714506172839507,7.073796684740678,6.07436184426975,6.527167804962136,-9.333278818209019,0.45280596069238666,0.5466288797785406,-240.7002709753652,-231.91362103693473,6.620990724048291,False,False,10.0,6.906484551208784
512100.SH,30,pooled,1296,1259,37,0.9714506172839507,7.073796684740678,6.07436184426975,6.527167804962136,-9.333278818209019,0.45280596069238666,0.5466288797785406,-240.7002709753652,-231.91362103693473,6.620990724048291,False,False,25.0,7.334725291949525
512100.SH,30,pooled,1296,1259,37,0.9714506172839507,7.073796684740678,6.07436184426975,6.527167804962136,-9.333278818209019,0.45280596069238666,0.5466288797785406,-240.7002709753652,-231.91362103693473,6.620990724048291,False,False,50.0,8.048459859850759
512100.SH,30,pooled,1296,1259,37,0.9714506172839507,7.073796684740678,6.07436184426975,6.527167804962136,-9.333278818209019,0.45280596069238666,0.5466288797785406,-240.7002709753652,-231.91362103693473,6.620990724048291,False,False,100.0,9.475928995653229
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,-100.0,-15.159081811193477
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,-50.0,-7.901017295064444
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,-25.0,-4.271985036999928
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,-10.0,-2.0945656821612184
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,-5.0,-1.368759230548315
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,0.0,-0.6429527789354117
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,5.0,0.08285367267749155
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,10.0,0.8086601242903948
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,25.0,2.9860794791291045
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,50.0,6.615111737193621
512100.SH,30,2021,186,159,27,0.8548387096774194,1.2571493902823745,1.757081502536413,3.6571836717542014,-9.432409049523883,1.9001021692177884,-2.4000342814718247,-7.403213076107317,4.429230254888392,-0.6429527789354117,False,False,100.0,13.873176253322654
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,-100.0,6.377265866554777
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,-50.0,7.671764248431799
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,-25.0,8.31901343937031
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,-10.0,8.707362953933417
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,-5.0,8.83681279212112
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,0.0,8.966262630308822
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,5.0,9.095712468496524
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,10.0,9.225162306684227
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,25.0,9.613511821247334
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,50.0,10.260761012185846
512100.SH,30,2022,309,301,8,0.9741100323624595,9.349099219428336,8.747154722193212,9.129991311312725,-5.657071943428461,0.38283658911951335,0.21910790811560957,-351.7598581309911,-346.32189409567826,8.966262630308822,False,False,100.0,11.555259394062869
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,-100.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,-50.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,-25.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,-10.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,-5.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,0.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,5.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,10.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,25.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,50.0,1.2464395073448897
512100.SH,30,2023,178,178,0,1.0,1.246439507344891,0.5617246256228843,0.5617246256228843,,0.0,0.6847148817220056,,,1.2464395073448897,False,True,100.0,1.2464395073448897
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,-100.0,11.757362445782148
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,-50.0,11.891052285354341
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,-25.0,11.957897205140437
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,-10.0,11.998004157012094
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,-5.0,12.011373140969313
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,0.0,12.024742124926533
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,5.0,12.038111108883752
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,10.0,12.051480092840972
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,25.0,12.091587044712629
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,50.0,12.158431964498725
512100.SH,30,2024,374,373,1,0.9973262032085561,12.011298807106227,10.660320823360374,10.646877505540068,15.674678370334316,-0.013443317820305722,1.3644213015661582,-4480.214455050623,-4497.253554722523,12.024742124926533,False,False,100.0,12.292121804070918
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,-100.0,4.137725241464725
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,-50.0,4.338528454316131
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,-25.0,4.438930060741833
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,-10.0,4.499171024597255
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,-5.0,4.519251345882395
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,0.0,4.539331667167536
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,5.0,4.559411988452677
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,10.0,4.579492309737817
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,25.0,4.639733273593239
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,50.0,4.740134880018942
512100.SH,30,2025,249,248,1,0.9959839357429718,4.797837583176101,3.035092410628382,3.2935983266369457,-61.07437475949551,0.25850591600856365,1.5042392565391542,-1189.863720627673,-1130.2935851247164,4.539331667167536,False,False,100.0,4.940938092870347
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,-100.0,4.264993869990046
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,-50.0,5.615302511965354
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,-25.0,6.290456832953009
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,-10.0,6.695549425545601
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,-5.0,6.830580289743132
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,0.0,6.965611153940663
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,5.0,7.100642018138194
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,10.0,7.235672882335725
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,25.0,7.640765474928317
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,50.0,8.31591979591597
512100.SH,60,pooled,1296,1261,35,0.9729938271604939,6.976346922546371,7.187690866857203,7.198426635462912,6.8008964608057925,0.01073576860570924,-0.2220797129165403,-251.3478134094564,-257.9266301573457,6.965611153940663,False,False,100.0,9.66622843789128
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,-100.0,-17.963966036003548
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,-50.0,-11.78117033707882
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,-25.0,-8.689772487616453
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,-10.0,-6.834933777939034
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,-5.0,-6.2166542080465605
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,0.0,-5.5983746381540875
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,5.0,-4.9800950682616145
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,10.0,-4.3618154983691415
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,25.0,-2.506976788691722
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,50.0,0.5844210607706435
512100.SH,60,2021,186,163,23,0.8763440860215054,-3.6264117388563863,-2.713054198362662,-0.741091299064962,-16.688269528168107,1.9719628992976999,-2.885320439791426,25.700222323199608,45.273812291159146,-5.5983746381540875,False,False,100.0,6.7672167596953745
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,-100.0,2.485028034009543
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,-50.0,3.9413387136211933
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,-25.0,4.669494053427019
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,-10.0,5.106387257310514
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,-5.0,5.252018325271679
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,0.0,5.397649393232844
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,5.0,5.543280461194009
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,10.0,5.688911529155174
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,25.0,6.125804733038669
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,50.0,6.853960072844495
512100.SH,60,2022,309,300,9,0.970873786407767,4.594940742329887,4.977016619690019,4.174307968787063,31.733971649788614,-0.8027086509029564,0.420632773542825,-153.16469141099623,-185.31929583432765,5.397649393232844,False,False,100.0,8.310270752456145
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,-100.0,-4.124560067694142
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,-50.0,-3.8436611912896472
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,-25.0,-3.7032117530874
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,-10.0,-3.6189420901660516
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,-5.0,-3.5908522025256024
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,0.0,-3.562762314885153
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,5.0,-3.534672427244703
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,10.0,-3.506582539604254
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,25.0,-3.4223128766829056
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,50.0,-3.2818634384806584
512100.SH,60,2023,178,177,1,0.9943820224719101,-3.588528502093626,-4.541562420402232,-4.567328607610706,0.019052715497513972,-0.025766187208473568,0.9788001055170792,635.1695448705718,634.1716920495572,-3.562762314885153,False,False,100.0,-3.000964562076164
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,-100.0,15.877946395786266
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,-50.0,16.01163623535846
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,-25.0,16.078481155144555
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,-10.0,16.118588107016212
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,-5.0,16.131957090973433
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,0.0,16.14532607493065
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,5.0,16.15869505888787
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,10.0,16.17206404284509
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,25.0,16.212170994716747
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,50.0,16.279015914502843
512100.SH,60,2024,374,373,1,0.9973262032085561,15.114829871480708,16.875522697889274,15.84502649443933,401.2506065847177,-1.0304962034499443,-0.7301966229586219,-5637.831542062304,-6038.351952024063,16.14532607493065,False,False,100.0,16.412705754075034
512100.SH,60,2025,249,248,1,0.9959839357429718,12.125541785781719,11.160361167386275,11.467515159481556,-65.0138288722435,0.30715399209528016,0.6580266263001635,-3007.1343628738664,-2942.778560627923,11.818387793686439,False,False,-100.0,11.416781367983628
512100.SH,60,2025,249,248,1,0.9959839357429718,12.125541785781719,11.160361167386275,11.467515159481556,-65.0138288722435,0.30715399209528016,0.6580266263001635,-3007.1343628738664,-2942.778560627923,11.818387793686439,False,False,-50.0,11.617584580835032
