pair_id,symbol,event_day,control_day,calendar_year,parent_direction,side,clock_bucket,horizon,event_bp,control_bp,difference_bp
000852.SH:DEV_R1_A:28247:4732,000852.SH,2015-06-29,2015-01-30,2015,-1,SHORT,27,60,15.1701940414,104.49262405,-89.3224300087
000852.SH:DEV_R1_A:28275:11219,000852.SH,2015-06-29,2015-03-17,2015,1,LONG,28,60,-721.626663283,41.1785248591,-762.805188142
000852.SH:DEV_R1_A:28328:19461,000852.SH,2015-06-30,2015-05-07,2015,-1,SHORT,19,60,356.12748623,-17.7763298607,373.903816091
000852.SH:DEV_R1_A:28347:19465,000852.SH,2015-06-30,2015-05-07,2015,-1,SHORT,19,60,141.366817501,-5.10677714834,146.473594649
000852.SH:DEV_R1_A:28363:19492,000852.SH,2015-06-30,2015-05-07,2015,-1,SHORT,20,60,-36.4920784649,-41.6917908519,5.19971238707
000852.SH:DEV_R1_A:28389:29819,000852.SH,2015-06-30,2015-07-08,2015,-1,SHORT,21,60,-803.61720603,-10.1569427478,-793.460263283
000852.SH:DEV_R1_A:28434:24350,000852.SH,2015-06-30,2015-06-04,2015,-1,SHORT,22,60,-953.146429307,222.483974575,-1175.63040388
000852.SH:DEV_R1_A:28452:19828,000852.SH,2015-06-30,2015-05-08,2015,1,LONG,26,60,301.251119337,109.098670267,192.15244907
000852.SH:DEV_R1_A:28489:15294,000852.SH,2015-06-30,2015-04-10,2015,1,LONG,27,60,206.351854942,33.0946991025,173.257155839
000852.SH:DEV_R1_A:28505:11219,000852.SH,2015-06-30,2015-03-17,2015,1,LONG,28,60,21.9793611238,41.1785248591,-19.1991637353
000852.SH:DEV_R1_A:28519:22519,000852.SH,2015-06-30,2015-05-25,2015,1,LONG,28,60,135.990312777,210.746916792,-74.7566040147
000852.SH:DEV_R1_A:28567:42964,000852.SH,2015-07-01,2015-09-25,2015,-1,SHORT,19,60,-213.57083021,48.6874562232,-262.258286433
000852.SH:DEV_R1_A:28591:19233,000852.SH,2015-07-01,2015-05-06,2015,1,LONG,20,60,25.7094948032,121.43326974,-95.7237749364
000852.SH:DEV_R1_A:28652:35155,000852.SH,2015-07-01,2015-08-07,2015,1,LONG,22,60,-151.569475807,92.8750664866,-244.444542294
000852.SH:DEV_R1_A:28699:56525,000852.SH,2015-07-01,2015-12-21,2015,-1,SHORT,26,60,289.694580797,-21.6761581965,311.370738993
000852.SH:DEV_R1_A:28746:9539,000852.SH,2015-07-01,2015-03-06,2015,-1,SHORT,28,60,813.94084817,50.0588449044,763.882003266
000852.SH:DEV_R1_A:28764:27807,000852.SH,2015-07-01,2015-06-25,2015,-1,SHORT,28,60,507.089215494,658.467016274,-151.37780078
000852.SH:DEV_R1_A:28783:27819,000852.SH,2015-07-01,2015-06-25,2015,-1,SHORT,29,60,468.827358577,468.18310365,0.644254927031
000852.SH:DEV_R1_A:28801:19200,000852.SH,2015-07-02,2015-05-06,2015,-1,SHORT,19,60,397.017962299,-17.6601315601,414.678093859
000852.SH:DEV_R1_A:28812:19461,000852.SH,2015-07-02,2015-05-07,2015,-1,SHORT,19,60,33.7777675653,-17.7763298607,51.554097426
000852.SH:DEV_R1_A:28825:35061,000852.SH,2015-07-02,2015-08-07,2015,1,LONG,19,60,-79.7569276385,168.330665582,-248.08759322
000852.SH:DEV_R1_A:28848:30035,000852.SH,2015-07-02,2015-07-09,2015,-1,SHORT,20,60,-56.768027567,-77.5597897311,20.7917621642
000852.SH:DEV_R1_A:28863:19509,000852.SH,2015-07-02,2015-05-07,2015,-1,SHORT,21,60,-254.36086448,31.817528584,-286.178393064
000852.SH:DEV_R1_A:28887:19048,000852.SH,2015-07-02,2015-05-05,2015,1,LONG,21,60,-223.818953216,-90.2849296258,-133.53402359
000852.SH:DEV_R1_A:28914:19049,000852.SH,2015-07-02,2015-05-05,2015,1,LONG,22,60,-376.629097281,-99.9884281733,-276.640669108
000852.SH:DEV_R1_A:28980:19152,000852.SH,2015-07-02,2015-05-05,2015,-1,SHORT,28,60,583.354658763,3.54768414512,579.806974618
000852.SH:DEV_R1_A:29009:51097,000852.SH,2015-07-02,2015-11-18,2015,-1,SHORT,29,60,622.57700113,-75.8857266769,698.462727807
000852.SH:DEV_R1_A:29070:19469,000852.SH,2015-07-03,2015-05-07,2015,-1,SHORT,20,60,59.193188729,65.4306975414,-6.23750881242
000852.SH:DEV_R1_A:29122:19512,000852.SH,2015-07-03,2015-05-07,2015,-1,SHORT,21,60,-694.808776825,57.6383923909,-752.447169216
000852.SH:DEV_R1_A:29170:19820,000852.SH,2015-07-03,2015-05-08,2015,1,LONG,26,60,-365.355393193,72.7652894974,-438.120682691
000852.SH:DEV_R1_A:29188:19827,000852.SH,2015-07-03,2015-05-08,2015,1,LONG,26,60,-477.104311981,110.686226796,-587.790538776
000852.SH:DEV_R1_A:29218:1829,000852.SH,2015-07-03,2015-01-14,2015,-1,SHORT,27,60,213.157123723,52.9817243911,160.175399332
000852.SH:DEV_R1_A:29227:19147,000852.SH,2015-07-03,2015-05-05,2015,-1,SHORT,28,60,-187.528679743,-9.1773422496,-178.351337493
000852.SH:DEV_R1_A:29240:19147,000852.SH,2015-07-03,2015-05-05,2015,-1,SHORT,28,60,-95.6027171299,-9.1773422496,-86.4253748803
000852.SH:DEV_R1_A:29265:19657,000852.SH,2015-07-03,2015-05-07,2015,-1,SHORT,29,60,-39.6213344662,-170.376410169,130.755075703
000852.SH:DEV_R1_A:29293:35061,000852.SH,2015-07-06,2015-08-07,2015,1,LONG,19,60,-387.293565075,168.330665582,-555.624230657
000852.SH:DEV_R1_A:29321:4616,000852.SH,2015-07-06,2015-01-30,2015,-1,SHORT,20,60,238.933878702,43.1189744676,195.814904234
000852.SH:DEV_R1_A:29364:27662,000852.SH,2015-07-06,2015-06-25,2015,-1,SHORT,21,60,389.233873337,-32.1747364662,421.408609804
000852.SH:DEV_R1_A:29398:24350,000852.SH,2015-07-06,2015-06-04,2015,-1,SHORT,22,60,204.694101115,222.483974575,-17.7898734608
000852.SH:DEV_R1_A:29421:24360,000852.SH,2015-07-06,2015-06-04,2015,-1,SHORT,26,60,17.6065549158,-36.4736053135,54.0801602293
000852.SH:DEV_R1_A:29452:9525,000852.SH,2015-07-06,2015-03-06,2015,-1,SHORT,27,60,-149.329177349,63.3325432567,-212.661720606
000852.SH:DEV_R1_A:29496:1433,000852.SH,2015-07-06,2015-01-12,2015,1,LONG,29,60,-420.211435717,77.6192794146,-497.830715131
000852.SH:DEV_R1_A:29527:30005,000852.SH,2015-07-07,2015-07-09,2015,-1,SHORT,19,60,110.476302898,-280.242235241,390.718538139
000852.SH:DEV_R1_A:29550:19470,000852.SH,2015-07-07,2015-05-07,2015,-1,SHORT,20,60,101.841745764,58.3041040529,43.5376417109
000852.SH:DEV_R1_A:30067:30066,000852.SH,2015-07-09,2015-07-09,2015,1,LONG,21,60,105.852032526,111.092924994,-5.24089246816
000852.SH:DEV_R1_A:30503:30502,000852.SH,2015-07-13,2015-07-13,2015,1,LONG,19,60,66.2059833657,79.2854455215,-13.0794621557
000852.SH:DEV_R1_A:30749:35070,000852.SH,2015-07-14,2015-08-07,2015,1,LONG,20,60,148.584567976,66.3210345614,82.263533415
000852.SH:DEV_R1_A:30848:19828,000852.SH,2015-07-14,2015-05-08,2015,1,LONG,26,60,-75.8602783282,109.098670267,-184.958948595
000852.SH:DEV_R1_A:30868:57496,000852.SH,2015-07-14,2015-12-25,2015,1,LONG,26,60,-3.35680244255,-41.2674853743,37.9106829318
000852.SH:DEV_R1_A:30877:19851,000852.SH,2015-07-14,2015-05-08,2015,1,LONG,27,60,6.12778517461,197.159173411,-191.031388237
000852.SH:DEV_R1_A:30896:56551,000852.SH,2015-07-14,2015-12-21,2015,-1,SHORT,27,60,-5.51725024533,-25.3534385601,19.8361883148
000852.SH:DEV_R1_A:30936:19678,000852.SH,2015-07-14,2015-05-07,2015,-1,SHORT,29,60,163.290602682,-272.71957659,436.010179272
000852.SH:DEV_R1_A:30950:19678,000852.SH,2015-07-14,2015-05-07,2015,-1,SHORT,29,60,149.493260401,-272.71957659,422.212836991
000852.SH:DEV_R1_A:30963:42960,000852.SH,2015-07-15,2015-09-25,2015,1,LONG,19,60,-239.171765909,12.66676851,-251.838534419
000852.SH:DEV_R1_A:30970:1939,000852.SH,2015-07-15,2015-01-15,2015,1,LONG,19,60,-277.07840743,-0.730545571432,-276.347861858
000852.SH:DEV_R1_A:31009:19471,000852.SH,2015-07-15,2015-05-07,2015,-1,SHORT,20,60,97.4455976732,41.9158718814,55.5297257918
000852.SH:DEV_R1_A:31048:19523,000852.SH,2015-07-15,2015-05-07,2015,-1,SHORT,21,60,137.334583495,50.4642040377,86.8703794573
000852.SH:DEV_R1_A:31086:51006,000852.SH,2015-07-15,2015-11-18,2015,-1,SHORT,26,60,87.8216788299,32.1669799087,55.6546989211
000852.SH:DEV_R1_A:31141:19150,000852.SH,2015-07-15,2015-05-05,2015,-1,SHORT,28,60,489.561461965,6.66030655224,482.901155412
000852.SH:DEV_R1_A:31218:30008,000852.SH,2015-07-16,2015-07-09,2015,-1,SHORT,19,60,-487.522920689,-300.237871549,-187.28504914
000852.SH:DEV_R1_A:31233:42998,000852.SH,2015-07-16,2015-09-25,2015,1,LONG,20,60,236.518827112,-190.424678266,426.943505378
000852.SH:DEV_R1_A:31269:19043,000852.SH,2015-07-16,2015-05-05,2015,1,LONG,21,60,54.0508296521,-79.1716524,133.222482052
000852.SH:DEV_R1_A:31298:5609,000852.SH,2015-07-16,2015-02-05,2015,1,LONG,22,60,-228.556480814,50.7811681763,-279.33764899
000852.SH:DEV_R1_A:31357:4720,000852.SH,2015-07-16,2015-01-30,2015,-1,SHORT,27,60,-43.1703256489,47.7494823484,-90.9198079973
000852.SH:DEV_R1_A:31379:19152,000852.SH,2015-07-16,2015-05-05,2015,-1,SHORT,28,60,-137.056031071,3.54768414512,-140.603715216
000852.SH:DEV_R1_A:31423:29998,000852.SH,2015-07-16,2015-07-08,2015,-1,SHORT,29,60,-354.347679143,-170.505231719,-183.842447425
000852.SH:DEV_R1_A:31429:42958,000852.SH,2015-07-16,2015-09-24,2015,1,LONG,29,60,324.349877609,-57.846139868,382.196017477
000852.SH:DEV_R1_A:31445:1935,000852.SH,2015-07-17,2015-01-15,2015,1,LONG,19,60,207.385832914,-6.63730457276,214.023137486
000852.SH:DEV_R1_A:31457:1935,000852.SH,2015-07-17,2015-01-15,2015,1,LONG,19,60,247.539126202,-6.63730457276,254.176430774
000852.SH:DEV_R1_A:31504:3432,000852.SH,2015-07-17,2015-01-23,2015,1,LONG,21,60,16.3912121676,13.6696810459,2.72153112175
000852.SH:DEV_R1_A:31574:13343,000852.SH,2015-07-17,2015-03-30,2015,1,LONG,26,60,191.158020618,46.8506046447,144.307415973
000852.SH:DEV_R1_A:31697:35068,000852.SH,2015-07-20,2015-08-07,2015,1,LONG,19,60,0.429838575147,87.7119216894,-87.2820831143
000852.SH:DEV_R1_A:31759:3443,000852.SH,2015-07-20,2015-01-23,2015,1,LONG,21,60,-146.559813706,-10.6805238047,-135.879289901
000852.SH:DEV_R1_A:31780:19076,000852.SH,2015-07-20,2015-05-05,2015,-1,SHORT,22,60,-48.1013155271,66.8462899964,-114.947605523
000852.SH:DEV_R1_A:31971:19251,000852.SH,2015-07-21,2015-05-06,2015,1,LONG,20,60,-1.37667688288,73.8573736879,-75.2340505708
000852.SH:DEV_R1_A:32015:19289,000852.SH,2015-07-21,2015-05-06,2015,1,LONG,22,60,151.044186422,62.6758837084,88.3683027132
000852.SH:DEV_R1_A:32059:19561,000852.SH,2015-07-21,2015-05-07,2015,-1,SHORT,26,60,-71.848856623,56.0503182202,-127.899174843
000852.SH:DEV_R1_A:32128:13402,000852.SH,2015-07-21,2015-03-30,2015,1,LONG,28,60,76.7752983995,-37.4982368948,114.273535294
000852.SH:DEV_R1_A:32169:1944,000852.SH,2015-07-22,2015-01-15,2015,1,LONG,19,60,44.6372425719,6.28715227743,38.3500902945
000852.SH:DEV_R1_A:32190:9176,000852.SH,2015-07-22,2015-03-05,2015,1,LONG,20,60,11.781591362,41.1653458944,-29.3837545324
000852.SH:DEV_R1_A:32262:19051,000852.SH,2015-07-22,2015-05-05,2015,1,LONG,22,60,-135.153650903,-119.071755498,-16.0818954053
000852.SH:DEV_R1_A:32299:24361,000852.SH,2015-07-22,2015-06-04,2015,-1,SHORT,26,60,-180.45890965,-107.426388575,-73.032521075
000852.SH:DEV_R1_A:32410:1936,000852.SH,2015-07-23,2015-01-15,2015,1,LONG,19,60,18.9899668865,-5.0649843992,24.0549512857
000852.SH:DEV_R1_A:32492:5609,000852.SH,2015-07-23,2015-02-05,2015,1,LONG,22,60,168.230735282,50.7811681763,117.449567106
000852.SH:DEV_R1_A:32582:12191,000852.SH,2015-07-23,2015-03-23,2015,1,LONG,28,60,117.437651171,109.805927422,7.63172374845
000852.SH:DEV_R1_A:32649:9137,000852.SH,2015-07-24,2015-03-05,2015,1,LONG,19,60,-105.636485217,-32.3865259119,-73.2499593049
000852.SH:DEV_R1_A:32671:35070,000852.SH,2015-07-24,2015-08-07,2015,1,LONG,20,60,-32.086384543,66.3210345614,-98.4074191044
000852.SH:DEV_R1_A:32715:50939,000852.SH,2015-07-24,2015-11-18,2015,-1,SHORT,21,60,-206.118698425,-70.7407745381,-135.377923887
000852.SH:DEV_R1_A:32793:19114,000852.SH,2015-07-24,2015-05-05,2015,-1,SHORT,27,60,153.675553469,115.395119045,38.2804344248
000852.SH:DEV_R1_A:32838:51059,000852.SH,2015-07-24,2015-11-18,2015,1,LONG,28,60,-279.543963779,-94.8844596394,-184.659504139
000852.SH:DEV_R1_A:32858:57578,000852.SH,2015-07-24,2015-12-25,2015,1,LONG,29,60,-134.663242689,96.5032159965,-231.166458685
000852.SH:DEV_R1_A:32893:30012,000852.SH,2015-07-27,2015-07-09,2015,-1,SHORT,19,60,-87.6224385192,-294.488452388,206.866013869
000852.SH:DEV_R1_A:32964:35128,000852.SH,2015-07-27,2015-08-07,2015,1,LONG,21,60,-252.111220807,67.4489990809,-319.560219888
000852.SH:DEV_R1_A:33010:51006,000852.SH,2015-07-27,2015-11-18,2015,-1,SHORT,26,60,144.012378116,32.1669799087,111.845398208
000852.SH:DEV_R1_A:33033:4718,000852.SH,2015-07-27,2015-01-30,2015,-1,SHORT,27,60,267.669335748,45.2520841964,222.417251552
000852.SH:DEV_R1_A:33075:19153,000852.SH,2015-07-27,2015-05-05,2015,-1,SHORT,28,60,766.433619049,-6.89772900957,773.331348059
000852.SH:DEV_R1_A:33091:51099,000852.SH,2015-07-27,2015-11-18,2015,-1,SHORT,29,60,886.544560744,-33.5872638536,920.131824597
000852.SH:DEV_R1_A:33109:19198,000852.SH,2015-07-27,2015-05-05,2015,-1,SHORT,29,60,564.226983386,-105.030072115,669.257055501
000852.SH:DEV_R1_A:33125:30019,000852.SH,2015-07-28,2015-07-09,2015,-1,SHORT,19,60,-46.1265523359,-235.778638336,189.652086
000852.SH:DEV_R1_A:33132:30005,000852.SH,2015-07-28,2015-07-09,2015,-1,SHORT,19,60,-23.3269983998,-280.242235241,256.915236841
000852.SH:DEV_R1_A:33163:19498,000852.SH,2015-07-28,2015-05-07,2015,-1,SHORT,20,60,-475.649710447,19.1448756489,-494.794586096
000852.SH:DEV_R1_A:33217:30329,000852.SH,2015-07-28,2015-07-10,2015,1,LONG,22,60,-297.274447609,-2.0646945354,-295.209753073
000852.SH:DEV_R1_A:33292:4719,000852.SH,2015-07-28,2015-01-30,2015,-1,SHORT,27,60,-36.5865781501,48.294423612,-84.881001762
000852.SH:DEV_R1_A:33311:19379,000852.SH,2015-07-28,2015-05-06,2015,1,LONG,28,60,48.5655433098,-199.614036949,248.179580259
000852.SH:DEV_R1_A:33318:11219,000852.SH,2015-07-28,2015-03-17,2015,1,LONG,28,60,-83.767625111,41.1785248591,-124.94614997
000852.SH:DEV_R1_A:33329:42958,000852.SH,2015-07-28,2015-09-24,2015,1,LONG,29,60,-38.8085498155,-57.846139868,19.0375900525
000852.SH:DEV_R1_A:33341:19666,000852.SH,2015-07-28,2015-05-07,2015,-1,SHORT,29,60,-64.9203333538,-283.340771841,218.420438488
000852.SH:DEV_R1_A:33366:2888,000852.SH,2015-07-29,2015-01-21,2015,1,LONG,19,60,-372.408942266,48.0059662767,-420.414908543
000852.SH:DEV_R1_A:33401:1469,000852.SH,2015-07-29,2015-01-13,2015,-1,SHORT,20,60,68.1870866498,-56.6767926133,124.863879263
000852.SH:DEV_R1_A:33425:19499,000852.SH,2015-07-29,2015-05-07,2015,-1,SHORT,21,60,-77.772367062,16.018053051,-93.790420113
000852.SH:DEV_R1_A:33507:56528,000852.SH,2015-07-29,2015-12-21,2015,-1,SHORT,26,60,-367.423420406,-24.6843414805,-342.739078926
000852.SH:DEV_R1_A:33529:9522,000852.SH,2015-07-29,2015-03-06,2015,-1,SHORT,27,60,-513.987882717,52.683243858,-566.671126575
000852.SH:DEV_R1_A:33552:19387,000852.SH,2015-07-29,2015-05-06,2015,1,LONG,28,60,503.950403784,-231.576756315,735.527160099
000852.SH:DEV_R1_A:33563:11219,000852.SH,2015-07-29,2015-03-17,2015,1,LONG,28,60,467.993700828,41.1785248591,426.815175969
000852.SH:DEV_R1_A:33574:8849,000852.SH,2015-07-29,2015-03-03,2015,1,LONG,29,60,296.398909583,-27.2770009511,323.675910534
000852.SH:DEV_R1_A:33603:35056,000852.SH,2015-07-30,2015-08-07,2015,1,LONG,19,60,85.6045155841,154.006638421,-68.4021228364
000852.SH:DEV_R1_A:33621:2888,000852.SH,2015-07-30,2015-01-21,2015,1,LONG,19,60,-4.31299683782,48.0059662767,-52.3189631146
000852.SH:DEV_R1_A:33692:42816,000852.SH,2015-07-30,2015-09-24,2015,1,LONG,22,60,54.3015908518,23.7011212159,30.6004696358
000852.SH:DEV_R1_A:33708:42816,000852.SH,2015-07-30,2015-09-24,2015,1,LONG,22,60,116.182538466,23.7011212159,92.4814172501
000852.SH:DEV_R1_A:33743:56545,000852.SH,2015-07-30,2015-12-21,2015,-1,SHORT,26,60,94.0668134116,-37.3700696306,131.436883042
000852.SH:DEV_R1_A:33760:56567,000852.SH,2015-07-30,2015-12-21,2015,-1,SHORT,27,60,134.95912937,-5.28850481592,140.247634185
000852.SH:DEV_R1_A:33793:57544,000852.SH,2015-07-30,2015-12-25,2015,1,LONG,28,60,-424.136850374,95.0877268511,-519.224577225
000852.SH:DEV_R1_A:33808:57558,000852.SH,2015-07-30,2015-12-25,2015,1,LONG,28,60,-484.954266498,58.7328547832,-543.687121281
000852.SH:DEV_R1_A:33818:27824,000852.SH,2015-07-30,2015-06-25,2015,-1,SHORT,29,60,319.068797172,450.600850914,-131.532053742
000852.SH:DEV_R1_A:33844:19209,000852.SH,2015-07-31,2015-05-06,2015,-1,SHORT,19,60,-65.4352678931,-57.912784455,-7.52248343807
000852.SH:DEV_R1_A:33850:19464,000852.SH,2015-07-31,2015-05-07,2015,-1,SHORT,19,60,-5.92755565761,-16.0589658512,10.1314101936
000852.SH:DEV_R1_A:33877:50938,000852.SH,2015-07-31,2015-11-18,2015,-1,SHORT,20,60,23.8842592989,-67.4525057045,91.3367650034
000852.SH:DEV_R1_A:33900:19522,000852.SH,2015-07-31,2015-05-07,2015,-1,SHORT,21,60,39.2863652012,40.6853307677,-1.39896556651
000852.SH:DEV_R1_A:33910:42790,000852.SH,2015-07-31,2015-09-24,2015,1,LONG,21,60,-0.853916273511,-53.4562025624,52.6022862888
