day,event_contribution_bp,control_contribution_bp,difference_contribution_bp,symbol,horizon,view
2020-03-16,-94.234484822,-888.591033615,794.356548793,000852.SH,15,UNSIGNED
2020-03-17,-293.274717628,0,-293.274717628,000852.SH,15,UNSIGNED
2020-03-18,-61.3945745728,0,-61.3945745728,000852.SH,15,UNSIGNED
2020-03-19,-29.2340575251,0,-29.2340575251,000852.SH,15,UNSIGNED
2020-03-20,60.939495369,0,60.939495369,000852.SH,15,UNSIGNED
2020-03-23,35.1419417965,0,35.1419417965,000852.SH,15,UNSIGNED
2020-03-24,81.5155810516,0,81.5155810516,000852.SH,15,UNSIGNED
2020-03-25,-34.846308355,0,-34.846308355,000852.SH,15,UNSIGNED
2020-03-26,3.17030174484,0,3.17030174484,000852.SH,15,UNSIGNED
2020-03-27,0,-24.2471420792,24.2471420792,000852.SH,15,UNSIGNED
2020-03-30,-26.6958046167,-82.9086195916,56.2128149749,000852.SH,15,UNSIGNED
2020-03-31,25.1888837351,0,25.1888837351,000852.SH,15,UNSIGNED
2020-04-01,6.12481108184,0,6.12481108184,000852.SH,15,UNSIGNED
2020-04-02,10.1351294773,21.4989350804,-11.3638056031,000852.SH,15,UNSIGNED
2020-04-03,-16.8110334692,-0.407618501583,-16.4034149676,000852.SH,15,UNSIGNED
2020-04-07,-15.5323179849,0,-15.5323179849,000852.SH,15,UNSIGNED
2020-04-08,26.4736484017,0,26.4736484017,000852.SH,15,UNSIGNED
2020-04-09,62.4418664913,0,62.4418664913,000852.SH,15,UNSIGNED
2020-04-10,-52.2401025374,0,-52.2401025374,000852.SH,15,UNSIGNED
2020-04-13,1.80521517073,0,1.80521517073,000852.SH,15,UNSIGNED
2020-04-14,0,-13.5545200799,13.5545200799,000852.SH,15,UNSIGNED
2020-04-15,0,4.89847458599,-4.89847458599,000852.SH,15,UNSIGNED
2020-04-16,0,19.050862592,-19.050862592,000852.SH,15,UNSIGNED
2020-04-17,0,0,0,000852.SH,15,UNSIGNED
2020-04-20,-1.57316563367,1.41465536513,-2.98782099879,000852.SH,15,UNSIGNED
2020-04-21,0,6.03578339413,-6.03578339413,000852.SH,15,UNSIGNED
2020-04-22,0,31.7499049005,-31.7499049005,000852.SH,15,UNSIGNED
2020-04-23,0,20.5851047933,-20.5851047933,000852.SH,15,UNSIGNED
2020-04-24,7.54339566752,-16.3753203944,23.9187160619,000852.SH,15,UNSIGNED
2020-04-27,-15.9646299476,0,-15.9646299476,000852.SH,15,UNSIGNED
2020-04-28,32.8599672182,0,32.8599672182,000852.SH,15,UNSIGNED
2020-04-29,0,-36.9218018871,36.9218018871,000852.SH,15,UNSIGNED
2020-04-30,0,86.4527908069,-86.4527908069,000852.SH,15,UNSIGNED
2020-05-06,21.8662809519,102.517364184,-80.6510832317,000852.SH,15,UNSIGNED
2020-05-07,27.1525326199,78.5042491565,-51.3517165365,000852.SH,15,UNSIGNED
2020-05-08,3.1045830096,0,3.1045830096,000852.SH,15,UNSIGNED
2020-05-11,16.0462188198,16.3767798868,-0.33056106699,000852.SH,15,UNSIGNED
2020-05-12,0,0,0,000852.SH,15,UNSIGNED
2020-05-13,9.43094875004,0,9.43094875004,000852.SH,15,UNSIGNED
2020-05-14,-2.42059774793,-3.51930324336,1.09870549543,000852.SH,15,UNSIGNED
2020-05-15,0,-9.07100774321,9.07100774321,000852.SH,15,UNSIGNED
2020-05-18,34.2199171584,-103.667843872,137.887761031,000852.SH,15,UNSIGNED
2020-05-19,8.52082707915,0,8.52082707915,000852.SH,15,UNSIGNED
2020-05-20,-31.0066485643,-39.3611590461,8.35451048178,000852.SH,15,UNSIGNED
2020-05-21,8.02452205373,0,8.02452205373,000852.SH,15,UNSIGNED
2020-05-22,38.2512650289,36.1906514099,2.06061361893,000852.SH,15,UNSIGNED
2020-05-25,2.40525200956,0,2.40525200956,000852.SH,15,UNSIGNED
2020-05-26,0,0,0,000852.SH,15,UNSIGNED
2020-05-27,2.10472246744,2.30631009914,-0.2015876317,000852.SH,15,UNSIGNED
2020-05-28,0,-27.6019593963,27.6019593963,000852.SH,15,UNSIGNED
2020-05-29,0,-9.03080837163,9.03080837163,000852.SH,15,UNSIGNED
2020-06-01,0,0,0,000852.SH,15,UNSIGNED
2020-06-02,0,0,0,000852.SH,15,UNSIGNED
2020-06-03,0,3.41188024799,-3.41188024799,000852.SH,15,UNSIGNED
2020-06-04,-16.5306315467,-1.72384027359,-14.8067912731,000852.SH,15,UNSIGNED
2020-06-05,0,32.2923670349,-32.2923670349,000852.SH,15,UNSIGNED
2020-06-08,0,7.78371015039,-7.78371015039,000852.SH,15,UNSIGNED
2020-06-09,17.9455768954,10.4314750326,7.51410186278,000852.SH,15,UNSIGNED
2020-06-10,0,0,0,000852.SH,15,UNSIGNED
2020-06-11,11.1830740175,13.6827342042,-2.49966018674,000852.SH,15,UNSIGNED
2020-06-12,31.3953353569,0,31.3953353569,000852.SH,15,UNSIGNED
2020-06-15,0,-33.5204437351,33.5204437351,000852.SH,15,UNSIGNED
2020-06-16,0,38.7565832883,-38.7565832883,000852.SH,15,UNSIGNED
2020-06-17,0.217221366387,0.529477080568,-0.312255714182,000852.SH,15,UNSIGNED
2020-06-18,-6.78678749473,-1.15527600411,-5.63151149062,000852.SH,15,UNSIGNED
2020-06-19,0,0,0,000852.SH,15,UNSIGNED
2020-06-22,0,0,0,000852.SH,15,UNSIGNED
2020-06-23,9.05249286748,13.4447507058,-4.39225783827,000852.SH,15,UNSIGNED
2020-06-24,2.31658349476,0.696171121103,1.62041237365,000852.SH,15,UNSIGNED
2020-06-29,0,-11.2325862479,11.2325862479,000852.SH,15,UNSIGNED
2020-06-30,13.8373390434,37.4321650815,-23.5948260381,000852.SH,15,UNSIGNED
2020-07-01,-9.05678738274,0,-9.05678738274,000852.SH,15,UNSIGNED
2020-07-02,44.6740931119,0,44.6740931119,000852.SH,15,UNSIGNED
2020-07-03,0,0,0,000852.SH,15,UNSIGNED
2020-07-06,-10.6443522227,-9.99812496301,-0.646227259732,000852.SH,15,UNSIGNED
2020-07-07,54.3426848314,0,54.3426848314,000852.SH,15,UNSIGNED
2020-07-08,0,0,0,000852.SH,15,UNSIGNED
2020-07-09,-20.0882583375,-8.49600627925,-11.5922520582,000852.SH,15,UNSIGNED
2020-07-10,53.6551169804,0,53.6551169804,000852.SH,15,UNSIGNED
2020-07-13,16.3996303901,0,16.3996303901,000852.SH,15,UNSIGNED
2020-07-14,-173.014567955,0,-173.014567955,000852.SH,15,UNSIGNED
2020-07-15,9.51597192469,-62.7133842484,72.2293561731,000852.SH,15,UNSIGNED
2020-07-16,-65.0307264258,0,-65.0307264258,000852.SH,15,UNSIGNED
2020-07-17,-147.220989902,0,-147.220989902,000852.SH,15,UNSIGNED
2020-07-20,-23.2159310395,0,-23.2159310395,000852.SH,15,UNSIGNED
2020-07-21,22.4610783057,0,22.4610783057,000852.SH,15,UNSIGNED
2020-07-22,8.47411017163,28.8451144044,-20.3710042328,000852.SH,15,UNSIGNED
2020-07-23,-17.600519856,0,-17.600519856,000852.SH,15,UNSIGNED
2020-07-24,49.7050981281,0,49.7050981281,000852.SH,15,UNSIGNED
2020-07-27,20.7772632893,0,20.7772632893,000852.SH,15,UNSIGNED
2020-07-28,13.9108547513,0,13.9108547513,000852.SH,15,UNSIGNED
2020-07-29,14.3681823053,0,14.3681823053,000852.SH,15,UNSIGNED
2020-07-30,-11.3181315458,0,-11.3181315458,000852.SH,15,UNSIGNED
2020-07-31,25.5895287207,-23.2238217598,48.8133504805,000852.SH,15,UNSIGNED
2020-08-03,0,0,0,000852.SH,15,UNSIGNED
2020-08-04,-39.60967345,19.0110141278,-58.6206875778,000852.SH,15,UNSIGNED
2020-08-05,25.7211229302,0,25.7211229302,000852.SH,15,UNSIGNED
2020-08-06,71.0727370367,106.296352403,-35.2236153659,000852.SH,15,UNSIGNED
2020-08-07,15.2070547091,0,15.2070547091,000852.SH,15,UNSIGNED
2020-08-10,-42.8159045043,0,-42.8159045043,000852.SH,15,UNSIGNED
2020-08-11,0,0,0,000852.SH,15,UNSIGNED
2020-08-12,33.2042476776,-21.1766448802,54.3808925578,000852.SH,15,UNSIGNED
2020-08-13,35.7758816039,0,35.7758816039,000852.SH,15,UNSIGNED
2020-08-14,42.1198041056,0,42.1198041056,000852.SH,15,UNSIGNED
2020-08-17,0,0,0,000852.SH,15,UNSIGNED
2020-08-18,0,0,0,000852.SH,15,UNSIGNED
2020-08-19,-0.0340526939302,6.46343994104,-6.49749263497,000852.SH,15,UNSIGNED
2020-08-20,0,-14.4113097241,14.4113097241,000852.SH,15,UNSIGNED
2020-08-21,0,50.1527302607,-50.1527302607,000852.SH,15,UNSIGNED
2020-08-24,0,114.00841479,-114.00841479,000852.SH,15,UNSIGNED
2020-08-25,0,-15.3642011271,15.3642011271,000852.SH,15,UNSIGNED
2020-08-26,-22.1016089048,-11.8418534812,-10.2597554236,000852.SH,15,UNSIGNED
2020-08-27,-5.36723033339,0,-5.36723033339,000852.SH,15,UNSIGNED
2020-08-28,0,0,0,000852.SH,15,UNSIGNED
2020-08-31,0,-21.430322985,21.430322985,000852.SH,15,UNSIGNED
2020-09-01,-8.65218520642,35.1213783146,-43.773563521,000852.SH,15,UNSIGNED
2020-09-02,0,-15.5634611988,15.5634611988,000852.SH,15,UNSIGNED
2020-09-03,0,15.1372474904,-15.1372474904,000852.SH,15,UNSIGNED
2020-09-04,0,-66.9193542558,66.9193542558,000852.SH,15,UNSIGNED
2020-09-07,0,-135.45221241,135.45221241,000852.SH,15,UNSIGNED
2020-09-08,28.5574033637,-16.3039543104,44.8613576741,000852.SH,15,UNSIGNED
2020-09-09,-116.397256933,0,-116.397256933,000852.SH,15,UNSIGNED
2020-09-10,-83.5587856004,0,-83.5587856004,000852.SH,15,UNSIGNED
2020-09-11,8.03961529546,0,8.03961529546,000852.SH,15,UNSIGNED
2020-09-14,-6.55552092355,0,-6.55552092355,000852.SH,15,UNSIGNED
2020-09-15,5.89890480947,9.10982850064,-3.21092369117,000852.SH,15,UNSIGNED
2020-09-16,-31.3010280335,0,-31.3010280335,000852.SH,15,UNSIGNED
2020-09-17,-1.08392397653,0,-1.08392397653,000852.SH,15,UNSIGNED
2020-09-18,-1.41207814873,0,-1.41207814873,000852.SH,15,UNSIGNED
2020-09-21,-21.5008725626,-23.5631575477,2.06228498509,000852.SH,15,UNSIGNED
2020-09-22,0,0,0,000852.SH,15,UNSIGNED
2020-09-23,27.4861509367,26.0099842757,1.47616666099,000852.SH,15,UNSIGNED
2020-09-24,21.7984499621,9.51409885383,12.2843511082,000852.SH,15,UNSIGNED
2020-09-25,25.7798093139,0,25.7798093139,000852.SH,15,UNSIGNED
2020-09-28,-7.09020839984,0,-7.09020839984,000852.SH,15,UNSIGNED
2020-09-29,0,26.4206576854,-26.4206576854,000852.SH,15,UNSIGNED
2020-09-30,42.757114919,31.6001423373,11.1569725817,000852.SH,15,UNSIGNED
2020-10-09,0,0,0,000852.SH,15,UNSIGNED
2020-10-12,15.8072193733,14.692171372,1.1150480013,000852.SH,15,UNSIGNED
2020-10-13,-9.86277087225,0,-9.86277087225,000852.SH,15,UNSIGNED
2020-10-14,0,21.5580910328,-21.5580910328,000852.SH,15,UNSIGNED
2020-10-15,-13.8285838312,-5.48301964181,-8.34556418936,000852.SH,15,UNSIGNED
2020-10-16,0,-52.502730473,52.502730473,000852.SH,15,UNSIGNED
2020-10-19,0,0,0,000852.SH,15,UNSIGNED
2020-10-20,0,-6.70925421151,6.70925421151,000852.SH,15,UNSIGNED
2020-10-21,0,0,0,000852.SH,15,UNSIGNED
2020-10-22,12.5706595082,-0.172261920341,12.7429214285,000852.SH,15,UNSIGNED
2020-10-23,3.02798924196,-4.29352851379,7.32151775575,000852.SH,15,UNSIGNED
2020-10-26,66.4276636332,0,66.4276636332,000852.SH,15,UNSIGNED
2020-10-27,0,22.0562295058,-22.0562295058,000852.SH,15,UNSIGNED
2020-10-28,0,16.4456561075,-16.4456561075,000852.SH,15,UNSIGNED
2020-10-29,0,87.1126047635,-87.1126047635,000852.SH,15,UNSIGNED
2020-10-30,0,-20.3477929825,20.3477929825,000852.SH,15,UNSIGNED
2020-11-02,-33.592792921,-60.0475318226,26.4547389017,000852.SH,15,UNSIGNED
2020-11-03,0,0,0,000852.SH,15,UNSIGNED
2020-11-04,41.8425822748,48.9991970933,-7.15661481855,000852.SH,15,UNSIGNED
2020-11-05,26.1772273816,46.8519637056,-20.674736324,000852.SH,15,UNSIGNED
2020-11-06,-2.14184083169,0,-2.14184083169,000852.SH,15,UNSIGNED
2020-11-09,0,0,0,000852.SH,15,UNSIGNED
2020-11-10,-28.1503288708,0,-28.1503288708,000852.SH,15,UNSIGNED
2020-11-11,0,-66.7074674548,66.7074674548,000852.SH,15,UNSIGNED
2020-11-12,0,0,0,000852.SH,15,UNSIGNED
2020-11-13,-9.55090001881,-46.8779275145,37.3270274957,000852.SH,15,UNSIGNED
2020-11-16,6.01442164206,0,6.01442164206,000852.SH,15,UNSIGNED
2020-11-17,-37.9667632044,0,-37.9667632044,000852.SH,15,UNSIGNED
2020-11-18,-3.13772172202,0,-3.13772172202,000852.SH,15,UNSIGNED
2020-11-19,8.04039124469,-6.79848736932,14.838878614,000852.SH,15,UNSIGNED
2020-11-20,15.0714703807,19.0332901328,-3.96181975213,000852.SH,15,UNSIGNED
2020-11-23,0,0,0,000852.SH,15,UNSIGNED
2020-11-24,-3.23410914079,-0.992504955787,-2.241604185,000852.SH,15,UNSIGNED
2020-11-25,-18.4018100483,0,-18.4018100483,000852.SH,15,UNSIGNED
2020-11-26,2.41889924697,-1.14612003779,3.56501928476,000852.SH,15,UNSIGNED
2020-11-27,0,0,0,000852.SH,15,UNSIGNED
2020-11-30,74.3736932969,0,74.3736932969,000852.SH,15,UNSIGNED
2020-12-01,4.07430195711,0,4.07430195711,000852.SH,15,UNSIGNED
2020-12-02,-13.2568045732,-30.8758020992,17.618997526,000852.SH,15,UNSIGNED
2020-12-03,8.61110835906,0,8.61110835906,000852.SH,15,UNSIGNED
2020-12-04,0,-5.20358692505,5.20358692505,000852.SH,15,UNSIGNED
2020-12-07,-6.50047618671,2.50830645065,-9.00878263736,000852.SH,15,UNSIGNED
2020-12-08,0,0,0,000852.SH,15,UNSIGNED
2020-12-09,0,0,0,000852.SH,15,UNSIGNED
2020-12-10,-26.2278400513,-29.0258178597,2.79797780838,000852.SH,15,UNSIGNED
2020-12-11,-20.1496185375,0,-20.1496185375,000852.SH,15,UNSIGNED
2020-12-14,71.8940868769,0,71.8940868769,000852.SH,15,UNSIGNED
2020-12-15,0,4.47856311444,-4.47856311444,000852.SH,15,UNSIGNED
2020-12-16,0,0,0,000852.SH,15,UNSIGNED
2020-12-17,0,0,0,000852.SH,15,UNSIGNED
2020-12-18,0,-8.83495581123,8.83495581123,000852.SH,15,UNSIGNED
2020-12-21,0,182.359715804,-182.359715804,000852.SH,15,UNSIGNED
2020-12-22,-6.5632715456,-3.13656149484,-3.42671005076,000852.SH,15,UNSIGNED
2020-12-23,24.3162881847,0,24.3162881847,000852.SH,15,UNSIGNED
2020-12-24,-22.1952469654,0,-22.1952469654,000852.SH,15,UNSIGNED
2020-12-25,6.24284489486,0,6.24284489486,000852.SH,15,UNSIGNED
2020-12-28,0,-16.8458119569,16.8458119569,000852.SH,15,UNSIGNED
2020-12-29,0,20.5764482743,-20.5764482743,000852.SH,15,UNSIGNED
2020-12-30,0,-2.8637894601,2.8637894601,000852.SH,15,UNSIGNED
2020-12-31,0,0,0,000852.SH,15,UNSIGNED
2015-01-05,0,0,0,000852.SH,30,SIGNED
2015-01-06,106.213920862,186.851153906,-80.6372330435,000852.SH,30,SIGNED
2015-01-07,-45.2638309775,0,-45.2638309775,000852.SH,30,SIGNED
2015-01-08,26.2297906691,0,26.2297906691,000852.SH,30,SIGNED
2015-01-09,25.6184666447,0,25.6184666447,000852.SH,30,SIGNED
2015-01-12,0,35.684864173,-35.684864173,000852.SH,30,SIGNED
2015-01-13,-38.2351460538,-9.61961087827,-28.6155351755,000852.SH,30,SIGNED
2015-01-14,0,-27.7482842009,27.7482842009,000852.SH,30,SIGNED
2015-01-15,0,290.13653247,-290.13653247,000852.SH,30,SIGNED
2015-01-16,0,8.33408394127,-8.33408394127,000852.SH,30,SIGNED
2015-01-19,-5.6801152614,-42.5935057127,36.9133904513,000852.SH,30,SIGNED
2015-01-20,-80.1502421752,0,-80.1502421752,000852.SH,30,SIGNED
2015-01-21,21.3888572374,425.287505507,-403.89864827,000852.SH,30,SIGNED
2015-01-22,-7.09261893889,0,-7.09261893889,000852.SH,30,SIGNED
2015-01-23,1.35255003807,82.363587435,-81.0110373969,000852.SH,30,SIGNED
2015-01-26,30.2748405081,31.6300119546,-1.35517144654,000852.SH,30,SIGNED
2015-01-27,19.0024133949,27.3058382628,-8.30342486796,000852.SH,30,SIGNED
2015-01-28,-7.20362909046,0,-7.20362909046,000852.SH,30,SIGNED
2015-01-29,37.9473930382,0,37.9473930382,000852.SH,30,SIGNED
2015-01-30,8.78981226325,392.090540695,-383.300728432,000852.SH,30,SIGNED
2015-02-02,-71.9896881471,0,-71.9896881471,000852.SH,30,SIGNED
2015-02-03,0,85.1335680157,-85.1335680157,000852.SH,30,SIGNED
2015-02-04,-14.332221771,8.49020424764,-22.8224260186,000852.SH,30,SIGNED
2015-02-05,0,32.7605856478,-32.7605856478,000852.SH,30,SIGNED
2015-02-06,0,-27.211160907,27.211160907,000852.SH,30,SIGNED
2015-02-09,0,0,0,000852.SH,30,SIGNED
2015-02-10,0,0,0,000852.SH,30,SIGNED
2015-02-11,0,-195.811072632,195.811072632,000852.SH,30,SIGNED
2015-02-12,0,0,0,000852.SH,30,SIGNED
2015-02-13,0,0,0,000852.SH,30,SIGNED
2015-02-16,0,0,0,000852.SH,30,SIGNED
2015-02-17,0,0,0,000852.SH,30,SIGNED
2015-02-25,0,102.712736005,-102.712736005,000852.SH,30,SIGNED
2015-02-26,22.2509184525,93.7165812689,-71.4656628165,000852.SH,30,SIGNED
2015-02-27,0,-8.85988243284,8.85988243284,000852.SH,30,SIGNED
2015-03-02,0,0,0,000852.SH,30,SIGNED
2015-03-03,0,-245.736096464,245.736096464,000852.SH,30,SIGNED
2015-03-04,22.8110956938,58.2126408289,-35.4015451352,000852.SH,30,SIGNED
2015-03-05,10.8797541162,26.7786862796,-15.8989321633,000852.SH,30,SIGNED
2015-03-06,13.562976308,131.195172662,-117.632196354,000852.SH,30,SIGNED
2015-03-09,0,-10.2267239819,10.2267239819,000852.SH,30,SIGNED
2015-03-10,0,-57.8617277925,57.8617277925,000852.SH,30,SIGNED
2015-03-11,0,0,0,000852.SH,30,SIGNED
2015-03-12,22.8715522899,69.0291644055,-46.1576121156,000852.SH,30,SIGNED
2015-03-13,0,0,0,000852.SH,30,SIGNED
2015-03-16,0,0,0,000852.SH,30,SIGNED
2015-03-17,54.1554511944,32.7838577863,21.3715934081,000852.SH,30,SIGNED
2015-03-18,0,45.2432479545,-45.2432479545,000852.SH,30,SIGNED
2015-03-19,-1.17749509163,15.355394006,-16.5328890976,000852.SH,30,SIGNED
2015-03-20,-35.1655674792,0,-35.1655674792,000852.SH,30,SIGNED
2015-03-23,32.9191671626,137.31671816,-104.397550997,000852.SH,30,SIGNED
2015-03-24,-69.859570806,0,-69.859570806,000852.SH,30,SIGNED
2015-03-25,115.365398628,0,115.365398628,000852.SH,30,SIGNED
2015-03-26,-7.958055502,0,-7.958055502,000852.SH,30,SIGNED
2015-03-27,0,17.9415207516,-17.9415207516,000852.SH,30,SIGNED
2015-03-30,0,290.520331859,-290.520331859,000852.SH,30,SIGNED
2015-03-31,35.4849027895,22.1098828302,13.3750199594,000852.SH,30,SIGNED
2015-04-01,34.2966350098,0,34.2966350098,000852.SH,30,SIGNED
2015-04-02,92.6937536762,0,92.6937536762,000852.SH,30,SIGNED
2015-04-03,176.761532523,0,176.761532523,000852.SH,30,SIGNED
2015-04-07,67.3042412242,0,67.3042412242,000852.SH,30,SIGNED
2015-04-08,-78.9763094364,0,-78.9763094364,000852.SH,30,SIGNED
2015-04-09,-96.8039638479,1721.55536192,-1818.35932577,000852.SH,30,SIGNED
2015-04-10,33.3373107253,181.414956696,-148.077645971,000852.SH,30,SIGNED
2015-04-13,76.2907400509,0,76.2907400509,000852.SH,30,SIGNED
2015-04-14,-14.3847843947,0,-14.3847843947,000852.SH,30,SIGNED
2015-04-15,231.866038687,0,231.866038687,000852.SH,30,SIGNED
2015-04-16,-31.5778391866,0,-31.5778391866,000852.SH,30,SIGNED
2015-04-17,43.5492376619,0,43.5492376619,000852.SH,30,SIGNED
2015-04-20,1.76991963579,0,1.76991963579,000852.SH,30,SIGNED
2015-04-21,31.9885509658,0,31.9885509658,000852.SH,30,SIGNED
2015-04-22,66.0433621252,0,66.0433621252,000852.SH,30,SIGNED
2015-04-23,100.594285794,0,100.594285794,000852.SH,30,SIGNED
2015-04-24,95.8636803078,0,95.8636803078,000852.SH,30,SIGNED
2015-04-27,33.1106201236,0,33.1106201236,000852.SH,30,SIGNED
2015-04-28,-50.7944627756,0,-50.7944627756,000852.SH,30,SIGNED
2015-04-29,-105.600626455,0,-105.600626455,000852.SH,30,SIGNED
2015-04-30,-51.2736937872,-211.909076619,160.635382832,000852.SH,30,SIGNED
2015-05-04,19.8936066458,0,19.8936066458,000852.SH,30,SIGNED
2015-05-05,0,241.094526406,-241.094526406,000852.SH,30,SIGNED
2015-05-06,0,-586.692734206,586.692734206,000852.SH,30,SIGNED
2015-05-07,0,1007.77598728,-1007.77598728,000852.SH,30,SIGNED
2015-05-08,0,-155.135723384,155.135723384,000852.SH,30,SIGNED
2015-05-11,174.910936744,478.142484361,-303.231547618,000852.SH,30,SIGNED
2015-05-12,13.31970454,0,13.31970454,000852.SH,30,SIGNED
2015-05-13,134.533535574,0,134.533535574,000852.SH,30,SIGNED
2015-05-14,-31.7649635521,0,-31.7649635521,000852.SH,30,SIGNED
2015-05-15,-55.8883280539,0,-55.8883280539,000852.SH,30,SIGNED
2015-05-18,106.709533111,0,106.709533111,000852.SH,30,SIGNED
2015-05-19,15.3094432634,0,15.3094432634,000852.SH,30,SIGNED
2015-05-20,35.5607603724,0,35.5607603724,000852.SH,30,SIGNED
2015-05-21,218.251146898,0,218.251146898,000852.SH,30,SIGNED
2015-05-22,107.410951496,0,107.410951496,000852.SH,30,SIGNED
2015-05-25,15.2826016792,65.1012208398,-49.8186191606,000852.SH,30,SIGNED
2015-05-26,138.863612579,0,138.863612579,000852.SH,30,SIGNED
2015-05-27,85.4449353282,0,85.4449353282,000852.SH,30,SIGNED
2015-05-28,384.710302944,0,384.710302944,000852.SH,30,SIGNED
2015-05-29,-598.007206103,0,-598.007206103,000852.SH,30,SIGNED
2015-06-01,204.307509884,0,204.307509884,000852.SH,30,SIGNED
2015-06-02,144.259795488,0,144.259795488,000852.SH,30,SIGNED
2015-06-03,-33.6832019614,0,-33.6832019614,000852.SH,30,SIGNED
2015-06-04,-78.8105486487,2585.53893671,-2664.34948536,000852.SH,30,SIGNED
2015-06-05,-279.600934103,0,-279.600934103,000852.SH,30,SIGNED
2015-06-08,65.3447965819,0,65.3447965819,000852.SH,30,SIGNED
2015-06-09,-55.343809674,0,-55.343809674,000852.SH,30,SIGNED
2015-06-10,188.899715786,0,188.899715786,000852.SH,30,SIGNED
2015-06-11,177.639703037,0,177.639703037,000852.SH,30,SIGNED
2015-06-12,38.1937593757,0,38.1937593757,000852.SH,30,SIGNED
2015-06-15,0,215.216240354,-215.216240354,000852.SH,30,SIGNED
2015-06-16,-31.7595413928,933.360490198,-965.120031591,000852.SH,30,SIGNED
2015-06-17,-20.2483485324,0,-20.2483485324,000852.SH,30,SIGNED
2015-06-18,380.966243442,0,380.966243442,000852.SH,30,SIGNED
2015-06-19,249.194161578,0,249.194161578,000852.SH,30,SIGNED
2015-06-23,-316.984036354,0,-316.984036354,000852.SH,30,SIGNED
2015-06-24,20.7140579331,0,20.7140579331,000852.SH,30,SIGNED
2015-06-25,1.32077617252,236.807090742,-235.486314569,000852.SH,30,SIGNED
2015-06-26,462.277271645,1603.49203987,-1141.21476822,000852.SH,30,SIGNED
2015-06-29,-444.814343641,0,-444.814343641,000852.SH,30,SIGNED
2015-06-30,97.9994423906,0,97.9994423906,000852.SH,30,SIGNED
2015-07-01,392.734457624,0,392.734457624,000852.SH,30,SIGNED
2015-07-02,-213.773596469,0,-213.773596469,000852.SH,30,SIGNED
2015-07-03,-29.1272558989,0,-29.1272558989,000852.SH,30,SIGNED
2015-07-06,31.9588904837,0,31.9588904837,000852.SH,30,SIGNED
2015-07-07,-238.57758839,0,-238.57758839,000852.SH,30,SIGNED
2015-07-08,0,-0.299895768104,0.299895768104,000852.SH,30,SIGNED
2015-07-09,20.020044444,-3352.02685163,3372.04689607,000852.SH,30,SIGNED
2015-07-10,0,-5.51726612325,5.51726612325,000852.SH,30,SIGNED
2015-07-13,24.945244407,64.7039126425,-39.7586682355,000852.SH,30,SIGNED
2015-07-14,6.70436044889,132.044722999,-125.340362551,000852.SH,30,SIGNED
2015-07-15,-140.600136047,0,-140.600136047,000852.SH,30,SIGNED
2015-07-16,-320.576599313,0,-320.576599313,000852.SH,30,SIGNED
2015-07-17,394.69251689,0,394.69251689,000852.SH,30,SIGNED
2015-07-20,-139.448647845,0,-139.448647845,000852.SH,30,SIGNED
2015-07-21,-58.6084518314,0,-58.6084518314,000852.SH,30,SIGNED
2015-07-22,-196.268269308,0,-196.268269308,000852.SH,30,SIGNED
2015-07-23,155.782891278,0,155.782891278,000852.SH,30,SIGNED
2015-07-24,-321.096723478,0,-321.096723478,000852.SH,30,SIGNED
2015-07-27,323.154638049,0,323.154638049,000852.SH,30,SIGNED
2015-07-28,353.197316434,0,353.197316434,000852.SH,30,SIGNED
2015-07-29,384.950072064,0,384.950072064,000852.SH,30,SIGNED
2015-07-30,-214.959601335,0,-214.959601335,000852.SH,30,SIGNED
2015-07-31,-153.138751838,0,-153.138751838,000852.SH,30,SIGNED
2015-08-03,168.731769176,0,168.731769176,000852.SH,30,SIGNED
2015-08-04,-33.5153425275,0,-33.5153425275,000852.SH,30,SIGNED
2015-08-05,-2.01254680068,0,-2.01254680068,000852.SH,30,SIGNED
2015-08-06,-259.381586951,0,-259.381586951,000852.SH,30,SIGNED
2015-08-07,-45.0059185307,2471.26692678,-2516.27284531,000852.SH,30,SIGNED
2015-08-10,160.697787935,0,160.697787935,000852.SH,30,SIGNED
2015-08-11,-155.925194962,0,-155.925194962,000852.SH,30,SIGNED
2015-08-12,-2.76823051594,0,-2.76823051594,000852.SH,30,SIGNED
2015-08-13,-166.333899742,0,-166.333899742,000852.SH,30,SIGNED
2015-08-14,-95.9467671641,0,-95.9467671641,000852.SH,30,SIGNED
2015-08-17,-41.9794353799,0,-41.9794353799,000852.SH,30,SIGNED
2015-08-18,566.009155672,0,566.009155672,000852.SH,30,SIGNED
2015-08-19,-322.926102376,0,-322.926102376,000852.SH,30,SIGNED
2015-08-20,-153.774217227,0,-153.774217227,000852.SH,30,SIGNED
2015-08-21,-140.293514099,0,-140.293514099,000852.SH,30,SIGNED
2015-08-24,126.186511311,0,126.186511311,000852.SH,30,SIGNED
2015-08-25,559.501653118,0,559.501653118,000852.SH,30,SIGNED
2015-08-26,-393.890160233,0,-393.890160233,000852.SH,30,SIGNED
2015-08-27,-422.078100582,0,-422.078100582,000852.SH,30,SIGNED
2015-08-28,493.131865387,0,493.131865387,000852.SH,30,SIGNED
2015-08-31,-206.759069285,0,-206.759069285,000852.SH,30,SIGNED
2015-09-01,129.94740001,569.610756796,-439.663356786,000852.SH,30,SIGNED
2015-09-02,99.6503680508,0,99.6503680508,000852.SH,30,SIGNED
